edge,MAE,RMSE
5_36toMadison_36,3.7409775451181435,4.681760095453546
Park_33toPark_34,3.605945274811008,4.635826720488535
Park_30toPark_31,3.609621819097457,4.622690343611948
5_38toMadison_38,3.704477246424392,4.619744525388535
5_39to6_39,3.5909112341718434,4.614464166201838
Park_56toPark_57,3.6048525250621344,4.613251078089943
Madison_46toPark_46,3.691379368672577,4.608821639833123
8_44to8_45,3.668790054529106,4.60830755251395
5_53to5_52,3.535858709471274,4.598440467228032
Park_39toMadison_39,3.675253176686829,4.587473461288937
Lexington_42toPark_42,3.6040381792291005,4.585302342121386
7_42to6_42,3.2634243138046246,4.583187969637644
Park_55toMadison_55,3.5919219444022215,4.5406407683794825
6_43to6_44,3.5945405056516186,4.520253645534448
5_46toMadison_46,3.5714813407915584,4.477305460287471
6_39to6_40,3.5315046686508746,4.46352009264551
6_53to6_54,3.530644481416072,4.441247543932676
Madison_37toMadison_38,3.524762171079986,4.428672346806083
6_38to6_39,3.4859872558461453,4.420689611708582
8_39to8_40,3.4970952201024716,4.410737635336122
5_45to5_44,3.517466568065415,4.4106359079079
6_38to5_38,3.512153373364689,4.391951238264089
7_45to7_44,3.433447012274013,4.389451605044308
Park_53toPark_54,3.4728741238031837,4.333308790998066
5_49to5_48,3.413401393710958,4.322261834971257
Madison_53toMadison_54,3.4258956720089104,4.298202622905307
Madison_56toPark_56,3.3522668638037154,4.261431854152927
Madison_44toPark_44,3.350605879992841,4.237815940666243
Lexington_49toPark_49,3.337787902652817,4.229244518143887
Park_37toPark_36,3.3757293390381595,4.223438406519927
5_47to5_46,3.3661215363860553,4.208785951181015
5_48toMadison_48,3.3121524884216775,4.200418983269139
7_47to7_46,3.2754693586704207,4.18407345195476
6_54to5_54,3.318824606421029,4.1799181351643995
8_37to8_38,3.3253156278631355,4.163720810303077
8_38to8_39,3.2589389988454145,4.126139465164881
9_38to9_37,3.282642519010123,4.121429386999481
6_37to6_38,3.222022925002561,4.082585805271994
Park_55toPark_56,3.189226379178845,4.065640760565051
5_51to5_50,3.2082449420985797,4.061176906812964
8_40to8_41,3.2516765445133795,4.060340380401393
5_32toMadison_32,3.1623539888810575,4.024672934712116
5_37to6_37,3.2000341844252476,4.011205947046552
Lexington_47toPark_47,3.1749209072843696,3.9910964291177033
6_36to5_36,3.1753783269902716,3.990048044343609
Park_37toMadison_37,3.130472656639765,3.973051286921453
5_44to5_43,3.1114989988520176,3.943810430946808
5_50toMadison_50,3.0874986006735967,3.9333366425708585
Madison_54toMadison_55,3.0885402088935745,3.923422833721513
Park_33toPark_32,3.058619142358979,3.9007917911359455
5_46to5_45,3.0945670758070665,3.899922155775935
7_41to7_40,3.040973596503658,3.812551153534955
Madison_41to5_41,2.97077806695726,3.7672895111722666
Lexington_43toPark_43,2.978053837110501,3.7530180308222265
Lexington_34toPark_34,3.001359202456647,3.745264039993993
Lexington_51toPark_51,2.944390719041083,3.7231514589771133
9_42to9_41,2.8870823854411345,3.7128089079160325
Park_35toPark_34,2.908201992043557,3.6657274831100786
6_55to6_56,2.9229045490456045,3.6526752330786607
7_39to7_38,2.8571708447161397,3.64870058008213
