edge,MAE,RMSE
Madison_51toMadison_52,4.33640442268346,5.504560271532698
Madison_40toMadison_41,4.281371870833553,5.447759173164685
Madison_47to5_47,4.265093268265886,5.423361793732328
5_34toMadison_34,4.377973191166911,5.419803689371939
6_44to5_44,4.300475347516452,5.41248620731023
6_49to7_49,4.126188995482003,5.4018986350480205
8_51to8_52,4.329635115421595,5.384337346731752
6_40to5_40,4.101425286390756,5.350805132936703
8_48to8_49,4.243634671251682,5.346497840757721
5_42to6_42,4.270781324809736,5.340999804610296
Park_41toMadison_41,4.212755123317893,5.336519440161703
Madison_43toMadison_44,4.2239146561444585,5.318537018406065
6_51to6_52,4.18621743178524,5.308224959371327
6_50to5_50,4.248274674411708,5.306137550700102
6_48to5_48,4.2284244090404615,5.305795603285605
6_52to5_52,4.10062862001961,5.29051754586215
Park_42toMadison_42,4.157728882532445,5.279482566147933
7_38to7_37,4.270354284841199,5.267126564715467
5_38to5_37,4.197251085903539,5.255003729643676
Park_51toPark_52,4.18500814308152,5.247212947362628
Park_53toMadison_53,4.101301941603636,5.230185049845883
8_53to8_54,4.192704598320206,5.229985490790454
Park_56toPark_55,4.085528289189207,5.228485578934899
8_49to8_50,4.171593831733723,5.217697901455804
6_40to6_41,4.066252025816003,5.191097700040093
6_54to6_55,4.141437787475626,5.190351336220037
5_55to6_55,4.12217554756785,5.168715652498869
Madison_54toPark_54,4.041843134040117,5.154617676063437
Park_41toPark_40,4.0687489114786315,5.133574030496606
8_47to8_48,4.062118784188941,5.1334208648509785
Madison_52toMadison_53,4.080802263867443,5.1330304124873445
Park_32toPark_31,3.9971533031984046,5.129775854149945
8_45to8_46,4.069526694462066,5.119217111555391
Madison_52toPark_52,4.1021920519739945,5.118746831590297
Madison_55to5_55,3.988685361819056,5.091015429940939
Park_36toPark_37,3.9637663669041205,5.043311308896104
Madison_43to5_43,3.9417825086571128,5.041951550077408
Park_39toPark_38,4.037226297449454,5.035357738721597
Madison_39toMadison_40,3.9345591281269994,5.02357125989017
Madison_34toPark_34,3.9697514534904714,4.999811315315608
Madison_50toPark_50,3.99832159083697,4.98840237794829
6_43to6_44,3.9923895739578574,4.985436877299289
Park_52toPark_51,3.9302366382125413,4.969435432088099
Madison_48toPark_48,3.923029881232119,4.969243739240064
Madison_38toMadison_39,3.8820622386371784,4.942145564956716
8_55to8_56,3.8817208273762684,4.940442174129759
Lexington_45toPark_45,3.9323994097638857,4.892290940802365
5_40toMadison_40,3.9003383007021557,4.866092814968705
5_41to6_41,3.9113898555333044,4.857425313785325
5_36toMadison_36,3.880269947908266,4.854455236004564
8_44to8_45,3.822596902807488,4.820611573812126
5_44toMadison_44,3.8349595768358293,4.806265987638326
Madison_46toPark_46,3.814807977813824,4.790399861615176
Lexington_42toPark_42,3.733211655509859,4.790290183152548
Park_33toPark_34,3.761994351637405,4.773484074826164
6_38to6_39,3.80182437980926,4.769713720290911
