id,type,maxSpeed,averageSpeed,hour,minute,start_vertex_id,stop_vertex_id,turnsCount
veh866696,Car,11.2,6.53,11,29,20,180,3
veh866710,Car,11.2,6.74,11,38,20,186,3
veh866897,Car,11.18,5.76,13,59,20,174,4
veh866951,Car,11.19,4.53,14,38,20,175,4
veh86707,Car,11.2,3.99,11,17,224,172,3
veh867146,Car,11.19,3.53,17,8,20,201,2
veh867254,Car,11.2,4.78,18,23,20,174,3
veh867260,Car,11.2,3.78,18,26,20,172,3
veh86730,Car,11.2,5.44,11,32,224,6,5
veh867320,Car,11.2,6.21,19,11,20,176,4
veh867364,Car,11.19,4.6,19,41,20,176,6
veh867382,Car,11.19,7.89,19,51,20,180,4
veh867439,Car,11.2,5.14,20,30,20,174,5
veh86751,Car,11.2,5.22,11,45,224,2,3
veh867566,Car,11.2,5.41,21,46,20,175,4
veh867583,Car,11.2,5.51,21,58,20,145,5
veh867659,Car,11.19,4.99,22,55,20,176,4
veh867719,Car,11.2,5.14,23,36,20,2,0
veh867725,Car,11.19,4.51,23,40,20,176,3
veh867758,Car,11.2,5.61,0,5,22,192,1
veh867988,Car,11.18,5.17,3,8,22,178,1
veh868009,Car,11.18,4.71,3,27,22,178,4
veh868103,Car,11.2,4.4,4,55,22,174,6
veh868142,Car,11.2,4.54,5,27,22,117,4
veh868226,Car,11.19,5.48,6,51,22,178,6
veh868247,Car,11.19,4.5,7,6,22,176,3
veh86829,Car,11.19,4.79,12,52,224,2,5
veh868320,Car,11.19,4.84,7,59,22,117,4
veh868359,Car,11.18,6.24,8,29,22,182,3
veh868369,Car,11.2,5.45,8,39,22,174,5
veh868403,Car,11.2,5.48,9,0,22,180,2
veh868490,Car,11.2,5.02,9,52,22,178,3
veh868534,Car,11.18,5.26,10,20,22,174,6
veh868537,Car,11.19,6.03,10,22,22,180,2
veh868587,Car,11.2,5.6,10,48,22,175,5
veh868634,Car,11.18,6.51,11,22,22,186,2
veh868750,Car,11.2,3.61,12,37,22,173,2
veh868829,Car,11.19,4.14,13,42,22,230,4
veh868855,Car,11.2,4.84,14,0,22,174,4
veh868880,Car,11.19,5.49,14,15,22,178,4
veh868893,Car,11.19,4.81,14,24,22,201,2
veh868934,Car,11.2,3.98,14,55,22,202,4
veh86895,Car,11.19,4.78,13,36,224,6,5
veh869114,Car,11.19,4.92,17,14,22,184,3
veh86918,Car,11.19,9.85,13,46,224,229,0
veh869182,Car,11.2,5.71,17,54,22,178,2
veh869280,Car,11.19,5.37,18,54,22,175,6
veh869351,Car,11.2,3.74,19,46,22,202,4
veh869561,Car,11.2,4.96,22,5,22,176,4
veh869670,Car,11.2,5.1,23,28,22,145,5
veh869756,Car,11.19,5.21,0,38,24,180,3
veh87013,Car,11.2,4.02,15,2,224,34,4
veh870218,Car,11.19,6.29,6,7,24,175,6
veh870235,Car,11.19,4.82,6,17,24,174,6
veh870275,Car,11.2,5.23,6,43,24,176,6
veh870296,Car,11.2,4.89,6,55,24,202,4
veh87031,Car,11.18,4.89,15,11,224,2,3
veh870320,Car,11.2,5.07,7,9,24,174,6
veh870338,Car,11.19,5.86,7,22,24,175,4
veh87036,Car,11.2,5.64,15,14,224,4,7
veh870380,Car,11.19,6.75,7,52,24,186,4
veh870428,Car,11.19,4.65,8,20,24,176,5
veh870450,Car,11.2,6.61,8,31,24,176,4
veh87050,Car,11.2,4.57,15,19,224,8,5
veh870523,Car,11.19,4.52,9,1,24,176,3
veh870558,Car,11.2,6.13,9,20,24,175,4
veh870575,Car,11.2,5.05,9,28,24,178,6
veh870581,Car,11.2,5.71,9,31,24,182,6
veh870602,Car,11.2,6.08,9,42,24,178,4
veh870679,Car,11.18,5.59,10,26,24,175,6
veh87069,Car,11.19,4.15,15,27,224,56,3
veh870718,Car,11.19,5.84,10,48,24,176,4
veh870762,Car,11.19,4.87,11,10,24,175,6
veh87082,Car,11.2,4.29,15,34,224,5,5
veh870859,Car,11.18,5.45,12,0,24,176,4
veh870898,Car,11.19,6.14,12,19,24,117,4
veh8709,Car,11.18,3.67,14,43,6,230,7
veh870980,Car,11.2,4.67,13,16,24,176,4
veh870997,Car,11.2,5.26,13,27,24,175,6
veh87101,Car,11.2,4.07,15,47,224,2,7
veh87103,Car,11.19,4.57,15,49,224,8,3
veh871034,Car,11.2,5.1,13,48,24,178,6
veh871064,Car,11.2,4.61,14,9,24,180,4
veh8711,Car,11.2,3.94,14,44,6,229,8
veh871159,Car,11.2,4.36,14,56,24,184,6
veh871187,Car,11.19,5.26,15,15,24,117,4
veh871222,Car,11.18,4.98,15,40,24,182,4
veh871300,Car,11.2,4.99,16,15,24,175,6
veh871313,Car,11.19,6.54,16,21,24,184,3
veh871357,Car,11.2,5.44,16,37,24,145,3
veh871387,Car,11.2,5.07,16,48,24,175,4
veh871395,Car,11.2,4.44,16,52,24,178,2
veh871441,Car,11.15,5.63,17,18,24,16,0
veh871489,Car,11.19,4.67,17,45,24,182,6
veh871527,Car,11.2,6.11,18,6,24,178,5
veh87171,Car,11.19,5.25,16,36,224,5,5
veh87177,Car,11.2,4.79,16,40,224,4,5
veh871853,Car,11.2,5.28,20,48,24,178,5
veh871901,Car,11.2,6.04,21,17,24,175,3
veh87194,Car,11.2,5.64,16,50,224,6,7
veh871991,Car,11.2,5.1,21,58,24,174,5
veh871996,Car,11.2,5.17,22,0,24,182,3
veh872030,Car,11.2,5.95,22,20,24,176,4
veh872199,Car,11.2,5.61,23,58,24,180,6
veh872220,Car,11.19,4.91,0,12,26,174,6
veh87229,Car,11.2,5.04,17,10,224,56,5
veh872321,Car,11.19,5.69,1,28,26,190,3
veh872360,Car,11.19,5.39,1,57,26,176,4
veh872504,Car,11.18,5.59,3,49,26,175,5
veh872528,Car,11.19,5.39,4,8,26,145,5
veh872656,Car,11.2,4.8,5,45,26,176,4
veh872682,Car,11.2,5.07,6,5,26,188,5
veh872713,Car,11.2,6.56,6,29,26,178,4
veh872749,Car,11.19,4.65,6,56,26,178,3
veh872778,Car,11.2,5.21,7,17,26,174,6
veh872796,Car,11.19,6.06,7,36,26,178,6
veh872800,Car,11.2,5.51,7,39,26,178,6
veh872802,Car,11.2,4.48,7,40,26,175,6
veh872847,Car,11.2,5.0,8,14,26,178,4
veh87302,Car,11.2,4.43,18,2,224,32,6
veh873277,Car,11.2,5.44,13,36,26,178,5
veh87331,Car,11.2,4.54,18,17,224,2,7
veh873320,Car,11.19,6.17,14,11,26,175,6
veh873405,Car,11.19,5.49,15,12,26,174,6
veh873410,Car,11.2,5.29,15,15,26,182,3
veh87342,Car,11.2,5.61,18,24,224,6,7
veh873429,Car,11.2,6.03,15,26,26,182,6
veh873489,Car,11.19,5.31,16,7,26,178,6
veh873569,Car,11.2,5.55,17,5,26,180,2
veh873596,Car,11.19,5.45,17,24,26,180,6
veh873632,Car,11.2,5.54,17,55,26,174,4
veh873752,Car,11.19,6.56,19,14,26,184,4
veh87380,Car,11.19,4.83,18,42,224,36,6
veh873837,Car,11.2,6.54,20,10,26,174,2
veh873854,Car,11.2,4.9,20,26,26,175,5
veh873932,Car,11.2,5.7,21,27,26,180,5
veh874040,Car,11.2,5.53,22,58,26,87,3
veh874044,Car,11.2,5.42,23,0,26,175,5
veh874051,Car,11.2,4.76,23,5,26,174,6
veh874073,Car,11.2,4.61,23,17,26,174,5
veh874092,Car,11.2,5.27,23,28,26,174,6
veh8741,Car,11.2,3.22,15,8,6,202,7
veh874108,Car,11.17,6.42,23,42,26,144,4
veh874223,Car,11.2,5.87,1,15,27,175,4
veh874228,Car,11.2,5.27,1,19,27,184,5
veh874307,Car,11.2,5.35,2,18,27,174,3
veh874352,Car,11.2,5.03,2,55,27,180,1
veh874369,Car,11.2,5.46,3,5,27,174,6
veh874454,Car,11.2,6.06,4,1,27,175,6
veh874582,Car,11.2,6.76,5,33,27,200,1
veh874593,Car,11.2,5.07,5,42,27,174,4
veh874658,Car,11.19,5.63,6,30,27,174,3
veh874787,Car,11.17,4.83,8,6,27,174,6
veh874791,Car,11.2,7.32,8,9,27,186,6
veh874824,Car,11.2,5.35,8,30,27,174,5
veh87493,Car,11.2,5.05,19,53,224,34,4
veh875018,Car,11.2,4.61,10,24,27,176,5
veh875057,Car,11.18,6.34,10,53,27,18,0
veh87507,Car,11.2,4.52,20,0,224,5,5
veh875137,Car,11.19,7.88,11,46,27,192,4
veh87514,Car,11.2,4.71,20,4,224,33,6
veh875201,Car,11.2,4.64,12,32,27,175,6
veh875305,Car,11.2,5.65,13,45,27,175,6
veh875333,Car,11.2,7.16,14,13,27,182,4
veh875334,Car,11.2,3.11,14,14,27,186,2
veh875352,Car,11.2,4.67,14,27,27,175,5
veh875385,Car,11.2,5.54,14,46,27,175,6
veh875401,Car,11.2,5.38,14,56,27,174,6
veh875452,Car,11.2,6.15,15,28,27,145,1
veh875710,Car,11.19,6.37,18,21,27,174,4
veh875785,Car,11.2,4.5,19,4,27,174,6
veh875847,Car,11.2,5.63,19,44,27,178,6
veh875956,Car,11.2,4.86,21,5,27,176,6
veh876004,Car,11.2,5.95,21,36,27,175,4
veh876047,Car,11.2,5.49,21,58,27,178,6
veh87611,Car,11.19,4.34,20,52,224,2,3
veh876143,Car,11.2,5.37,23,8,27,178,4
veh87617,Car,11.2,4.85,20,54,224,38,4
veh876213,Car,11.2,4.76,0,5,28,182,4
veh876243,Car,11.2,5.11,0,29,28,180,4
veh876245,Car,11.19,5.44,0,30,28,190,5
veh876365,Car,11.2,5.16,1,46,28,174,5
veh876378,Car,11.18,6.3,1,59,28,180,6
veh876385,Car,11.2,4.7,2,3,28,174,4
veh876475,Car,11.19,4.95,3,8,28,176,4
veh876484,Car,11.2,4.66,3,13,28,175,5
veh876524,Car,11.2,6.15,3,39,28,178,4
veh876623,Car,11.2,5.87,4,40,28,178,4
veh876637,Car,11.2,5.77,4,48,28,175,4
veh876655,Car,11.2,5.85,5,6,28,175,3
veh876682,Car,11.2,5.08,5,25,28,176,6
veh876705,Car,11.19,5.22,5,38,28,174,3
veh876768,Car,11.18,5.51,6,20,28,186,2
veh876790,Car,11.2,5.31,6,42,28,184,2
veh87683,Car,11.2,4.96,21,24,224,4,6
veh876943,Car,11.2,4.51,8,15,28,178,6
veh877089,Car,11.2,6.28,9,36,28,175,3
veh877091,Car,11.18,5.82,9,37,28,175,6
veh877126,Car,11.19,5.53,9,51,28,175,4
veh877165,Car,11.18,5.85,10,10,28,194,4
veh877194,Car,11.19,5.7,10,25,28,178,6
veh877422,Car,11.19,5.02,12,28,28,182,5
veh877458,Car,11.2,5.67,12,52,28,178,5
veh8776,Car,11.19,3.08,15,31,6,230,6
veh877672,Car,11.2,5.93,15,4,28,184,4
veh87768,Car,11.19,4.36,22,5,224,5,3
veh87770,Car,11.2,4.38,22,7,224,40,4
veh877814,Car,11.2,5.41,16,15,28,182,4
veh877910,Car,11.2,5.82,16,59,28,182,3
veh877960,Car,11.2,5.52,17,24,28,174,6
veh878077,Car,11.2,5.57,18,18,28,175,6
veh878117,Car,11.2,4.79,18,38,28,178,5
veh87819,Car,11.2,4.65,22,35,224,2,7
veh878192,Car,11.19,6.1,19,14,28,186,3
veh878308,Car,11.19,5.05,20,8,28,175,6
veh878313,Car,11.18,4.39,20,10,28,174,6
veh878328,Car,11.2,5.66,20,18,28,180,6
veh878387,Car,11.18,5.05,20,44,28,178,4
veh878409,Car,11.2,5.33,20,59,28,174,6
veh87845,Car,11.19,7.18,22,48,224,38,6
veh878484,Car,11.2,5.92,21,42,28,180,4
veh878589,Car,11.19,5.07,22,45,28,178,4
veh878669,Car,11.2,5.5,23,25,28,175,6
veh878732,Car,11.2,5.09,23,57,28,196,3
veh878752,Car,11.2,3.12,0,6,29,230,7
veh878772,Car,11.2,3.27,0,14,29,228,5
veh878786,Car,11.2,3.44,0,23,29,230,7
veh878787,Car,11.2,3.51,0,23,29,201,6
veh87880,Car,11.2,4.28,23,7,224,4,3
veh878834,Car,11.19,3.08,0,51,29,201,6
veh878846,Car,11.15,3.26,0,58,29,188,6
veh879005,Car,11.2,3.86,2,55,29,201,6
veh879011,Car,11.19,3.74,2,57,29,226,6
veh879085,Car,11.19,3.12,3,48,29,200,5
veh879206,Car,11.2,3.43,5,13,29,228,6
veh879245,Car,11.2,3.46,5,42,29,200,6
veh879279,Car,11.2,3.71,6,5,29,228,8
veh879331,Car,11.19,3.81,6,44,29,198,6
veh879488,Car,11.19,4.18,8,15,29,229,4
veh879515,Car,11.2,4.06,8,28,29,229,5
veh879600,Car,11.19,4.85,9,8,29,229,6
veh879632,Car,11.19,4.62,9,24,29,220,5
veh87965,Car,11.15,5.13,0,0,226,18,3
veh879662,Car,11.2,3.44,9,42,29,198,6
veh879753,Car,11.2,3.03,10,40,29,229,7
veh879771,Car,11.2,4.23,10,51,29,201,6
veh879922,Car,11.19,4.16,12,10,29,220,6
veh880048,Car,11.19,4.22,13,27,29,229,5
veh880139,Car,11.19,3.38,14,18,29,229,7
veh880248,Car,11.2,6.07,15,14,29,229,4
veh880388,Car,11.19,5.29,16,38,29,229,5
veh880408,Car,11.2,3.61,16,48,29,229,8
veh880460,Car,11.2,3.74,17,11,29,214,7
veh880523,Car,11.19,4.56,17,39,29,220,7
veh880564,Car,11.2,3.53,17,59,29,220,8
veh880624,Car,11.2,3.66,18,29,29,229,8
veh880643,Car,11.19,3.94,18,37,29,228,7
veh88069,Car,11.19,5.15,1,23,226,36,6
veh880697,Car,11.2,3.32,19,4,29,198,4
veh880698,Car,11.2,4.33,19,4,29,228,6
veh880703,Car,11.2,3.6,19,7,29,228,8
veh880720,Car,11.2,3.8,19,14,29,201,6
veh880851,Car,11.19,3.05,20,16,29,202,3
veh880917,Car,11.2,2.9,20,55,29,230,8
veh881118,Car,11.2,4.21,22,50,29,224,6
veh881156,Car,11.19,4.85,23,10,29,229,6
veh881186,Car,11.19,3.47,23,32,29,230,6
veh88136,Car,11.19,4.24,2,12,226,59,5
veh881394,Car,11.19,5.79,1,46,86,180,2
veh881536,Car,11.19,4.72,3,39,86,190,4
veh88154,Car,11.2,4.44,2,22,226,4,5
veh881689,Car,11.2,5.76,5,43,86,184,4
veh881721,Car,11.19,5.44,6,5,86,12,2
veh881764,Car,11.2,5.01,6,40,86,175,2
veh881809,Car,11.2,5.55,7,3,86,192,2
veh881887,Car,11.19,4.32,7,45,86,42,1
veh882011,Car,11.18,5.09,9,1,86,186,4
veh882166,Car,11.19,5.08,10,18,86,178,4
veh882178,Car,11.2,6.55,10,24,86,184,4
veh882185,Car,11.2,4.8,10,28,86,13,2
veh882206,Car,11.19,5.83,10,44,86,186,1
veh882252,Car,11.19,4.83,11,4,86,175,4
veh882289,Car,11.2,5.97,11,22,86,40,1
veh882324,Car,11.2,5.48,11,38,86,174,2
veh882350,Car,11.18,4.89,11,51,86,175,4
veh882528,Car,11.2,4.85,13,25,86,184,4
veh882553,Car,11.2,4.81,13,44,86,44,1
veh882724,Car,11.19,4.33,15,18,86,176,4
veh882725,Car,11.2,5.24,15,19,86,174,3
veh88284,Car,11.19,4.42,3,59,226,2,7
veh882857,Car,11.19,5.84,16,21,86,175,4
veh88286,Car,11.19,4.72,4,0,226,34,6
veh882862,Car,11.18,4.67,16,23,86,188,2
veh882871,Car,11.2,5.18,16,28,86,186,4
veh882872,Car,11.2,5.62,16,28,86,6,2
veh882928,Car,11.2,5.46,16,57,86,182,2
veh88304,Car,11.2,4.43,4,14,226,30,6
veh883085,Car,11.2,5.44,18,18,86,2,2
veh883094,Car,11.2,3.18,18,23,86,184,3
veh883146,Car,11.19,5.25,18,48,86,178,4
veh883157,Car,11.19,5.71,18,52,86,5,2
veh883169,Car,11.2,4.9,18,57,86,175,4
veh883180,Car,11.19,5.8,19,2,86,178,4
veh883243,Car,11.2,4.68,19,32,86,188,4
veh883291,Car,11.2,5.56,19,57,86,174,2
veh883310,Car,11.2,4.77,20,8,86,180,4
veh883334,Car,11.2,4.42,20,22,86,194,4
veh883395,Car,11.2,5.4,21,0,86,180,4
veh883485,Car,11.2,4.97,21,55,86,180,2
veh883489,Car,11.2,4.56,21,57,86,174,4
veh883510,Car,11.19,5.27,22,10,86,175,4
veh883580,Car,11.2,6.42,22,43,86,176,2
veh883584,Car,11.2,6.21,22,45,86,184,4
veh883591,Car,11.2,5.17,22,50,86,12,2
veh883618,Car,11.18,5.97,23,6,86,188,3
veh883657,Car,11.2,4.84,23,31,86,175,3
veh88369,Car,11.2,5.14,5,5,226,38,6
veh883826,Car,11.2,4.7,1,9,87,216,2
veh883877,Car,11.2,2.59,1,42,87,201,3
veh884178,Car,11.2,2.98,5,8,87,229,3
veh884227,Car,11.2,3.66,5,40,87,226,4
veh884356,Car,11.18,3.77,7,5,87,188,4
veh884377,Car,11.2,4.42,7,13,87,228,5
veh884447,Car,11.2,3.0,7,57,87,198,3
veh884453,Car,11.16,4.63,8,0,87,229,5
veh884592,Car,11.17,3.32,9,22,87,214,3
veh884625,Car,11.2,3.73,9,37,87,226,6
veh884664,Car,11.19,4.1,9,59,87,216,6
veh884735,Car,11.19,3.35,10,32,87,228,6
veh884739,Car,11.19,3.49,10,35,87,196,4
veh884771,Car,11.2,3.02,10,51,87,226,4
veh88483,Car,11.2,5.58,6,26,226,34,6
veh884855,Car,11.2,3.66,11,39,87,229,2
veh88486,Car,11.2,4.85,6,28,226,36,6
veh884943,Car,11.19,3.82,12,20,87,186,4
veh885031,Car,11.19,3.35,13,6,87,192,4
veh88517,Car,11.2,5.04,6,53,226,4,7
veh885192,Car,11.2,3.87,14,37,87,229,4
veh885199,Car,11.19,5.44,14,42,87,230,3
veh885201,Car,11.2,3.23,14,43,87,226,6
veh885338,Car,11.2,4.18,16,0,87,230,6
veh885436,Car,11.17,3.3,16,51,87,222,4
veh885633,Car,11.17,5.08,18,27,87,229,4
veh885641,Car,11.2,4.21,18,31,87,226,6
veh885698,Car,11.2,4.11,19,0,87,230,6
veh885763,Car,11.19,4.41,19,38,87,230,6
veh88577,Car,11.2,4.43,7,32,226,2,5
veh885808,Car,11.2,5.77,20,4,87,229,3
veh885820,Car,11.2,4.76,20,11,87,196,3
veh885831,Car,11.2,4.84,20,16,87,230,4
veh886081,Car,11.18,3.95,22,40,87,208,4
veh886112,Car,11.18,4.69,22,58,87,198,2
veh886172,Car,11.2,2.94,23,36,87,172,1
veh88622,Car,11.18,4.47,8,0,226,4,7
veh88627,Car,11.18,4.35,8,2,226,16,5
veh88630,Car,11.2,4.84,8,4,226,8,3
veh886418,Car,11.19,5.31,2,2,144,33,3
veh886429,Car,11.19,4.93,2,10,144,5,4
veh886506,Car,11.17,5.27,3,13,144,14,4
veh886537,Car,11.19,5.54,3,32,144,5,4
veh886550,Car,11.19,5.7,3,44,144,4,4
veh886706,Car,11.19,7.19,5,31,144,10,4
veh886764,Car,11.18,5.06,6,18,144,194,1
veh88681,Car,11.18,5.25,8,27,226,44,2
veh886844,Car,11.19,4.43,7,14,144,2,4
veh886872,Car,11.2,5.43,7,32,144,12,2
veh88689,Car,11.2,4.33,8,31,226,6,3
veh886984,Car,11.2,6.62,8,44,144,180,2
veh887089,Car,11.2,4.21,9,39,144,2,4
veh887101,Car,11.2,4.51,9,45,144,5,4
veh887140,Car,11.19,5.45,10,3,144,8,4
veh887141,Car,11.2,4.87,10,3,144,4,4
veh88722,Car,11.19,5.18,8,57,226,4,5
veh887229,Car,11.2,5.22,11,3,144,4,4
veh887279,Car,11.19,5.16,11,29,144,4,4
veh8873,Car,11.2,3.54,16,29,6,230,6
veh887324,Car,11.19,4.97,11,52,144,33,3
veh887341,Car,11.19,4.97,11,59,144,13,4
veh887415,Car,11.19,5.94,12,40,144,14,2
veh887418,Car,11.19,4.75,12,41,144,46,3
veh887432,Car,11.19,4.99,12,49,144,5,3
veh887434,Car,11.19,4.72,12,50,144,2,4
veh887450,Car,11.19,4.85,13,0,144,13,4
veh887459,Car,11.19,5.53,13,5,144,6,4
veh887489,Car,11.2,5.61,13,22,144,180,2
veh887529,Car,11.2,5.22,13,42,144,5,4
veh887639,Car,11.2,4.8,14,43,144,12,4
veh887643,Car,11.2,4.74,14,45,144,174,2
veh887750,Car,11.19,4.36,15,37,144,2,2
veh887765,Car,11.19,5.17,15,45,144,13,2
veh887778,Car,11.2,4.7,15,51,144,34,3
veh887857,Car,11.2,5.47,16,26,144,2,4
veh88795,Car,11.2,4.39,9,57,226,30,2
veh888075,Car,11.19,4.88,18,14,144,13,3
veh888084,Car,11.2,4.95,18,17,144,174,2
veh888091,Car,11.19,4.82,18,20,144,180,2
veh888227,Car,11.16,6.19,19,28,144,52,1
veh88824,Car,11.19,4.61,10,12,226,38,2
veh888267,Car,11.2,5.12,19,50,144,175,2
veh888275,Car,11.18,4.75,19,54,144,8,4
veh8883,Car,11.2,4.19,16,37,6,229,4
veh888373,Car,11.19,4.61,20,42,144,6,4
veh888425,Car,11.2,6.01,21,12,144,5,4
veh888450,Car,11.19,6.06,21,25,144,10,4
veh888453,Car,11.18,6.33,21,26,144,18,4
veh88852,Car,11.2,5.12,10,30,226,2,5
veh888528,Car,11.19,5.36,22,9,144,5,4
veh888560,Car,11.2,4.74,22,29,144,6,4
veh888566,Car,11.19,5.33,22,32,144,5,4
veh888586,Car,11.2,5.43,22,44,144,2,4
veh888649,Car,11.19,4.67,23,19,144,2,4
veh888711,Car,11.17,2.68,23,51,144,201,1
veh888751,Car,11.19,3.35,0,15,145,54,4
veh888793,Car,11.19,3.48,0,49,145,48,4
veh888827,Car,11.19,4.58,1,21,145,218,2
veh888833,Car,11.18,3.4,1,26,145,50,4
veh88884,Car,11.18,4.79,10,51,226,33,6
veh888950,Car,11.19,5.55,3,3,145,220,4
veh888973,Car,11.19,4.48,3,21,145,230,2
veh889096,Car,11.2,2.89,5,9,145,48,4
veh889110,Car,11.2,3.29,5,21,145,44,4
veh8892,Car,11.19,3.18,16,45,6,201,7
veh889296,Car,11.19,3.76,7,58,145,52,4
veh889306,Car,11.19,5.44,8,8,145,229,4
veh889353,Car,11.19,5.31,8,57,145,226,4
veh889355,Car,11.19,5.3,8,59,145,229,4
veh889410,Car,11.19,3.65,9,49,145,48,4
veh88958,Car,11.2,5.92,11,47,226,5,5
veh889612,Car,11.2,4.03,12,44,145,44,2
veh889615,Car,11.2,3.91,12,45,145,190,2
veh889635,Car,11.2,3.78,13,3,145,50,4
veh889665,Car,11.2,3.48,13,31,145,48,4
veh889720,Car,11.2,4.9,14,30,145,198,2
veh889738,Car,11.19,2.95,14,44,145,54,3
veh889775,Car,11.2,3.21,15,19,145,50,3
veh889778,Car,11.19,3.6,15,22,145,42,4
veh889802,Car,11.19,4.3,15,40,145,34,1
veh889958,Car,11.2,3.37,17,48,145,230,3
veh889961,Car,11.19,3.97,17,51,145,46,4
veh889970,Car,11.2,2.7,18,0,145,198,1
veh890023,Car,11.2,4.77,18,38,145,226,4
veh89020,Car,11.18,4.3,12,37,226,59,5
veh89025,Car,11.2,4.49,12,42,226,34,6
