id,type,maxSpeed,averageSpeed,hour,minute,start_vertex_id,stop_vertex_id,turnsCount
veh844860,Car,11.19,4.37,9,53,0,230,7
veh844902,Car,11.19,3.25,10,18,0,202,5
veh844977,Car,11.2,4.46,11,10,0,190,7
veh844997,Car,11.19,4.42,11,25,0,224,3
veh844999,Car,11.2,4.03,11,26,0,220,5
veh845039,Car,11.2,3.33,11,57,0,201,3
veh84506,Car,11.2,4.96,12,20,222,117,3
veh845129,Car,11.2,4.64,12,58,0,229,7
veh845170,Car,11.2,2.9,13,28,0,201,7
veh845212,Car,11.19,4.12,14,3,0,230,7
veh84523,Car,11.2,4.07,12,30,222,2,7
veh845314,Car,11.19,3.2,15,33,0,196,4
veh845385,Car,11.18,5.11,16,31,0,229,7
veh845398,Car,11.2,3.57,16,40,0,201,7
veh845401,Car,11.19,4.4,16,42,0,192,6
veh845469,Car,11.2,5.09,17,32,0,196,3
veh845509,Car,11.2,3.87,17,53,0,228,9
veh845512,Car,11.2,4.4,17,55,0,226,7
veh845520,Car,11.2,4.59,17,59,0,228,7
veh845616,Car,11.19,3.88,18,54,0,229,3
veh845621,Car,11.2,4.15,18,57,0,194,6
veh845745,Car,11.2,4.12,20,4,0,201,5
veh845878,Car,11.2,3.18,21,12,0,230,6
veh846070,Car,11.2,3.62,22,44,0,201,3
veh846206,Car,11.18,5.3,23,53,0,188,5
veh846270,Car,11.2,5.0,0,29,2,224,5
veh846275,Car,11.18,3.98,0,32,2,228,9
veh846290,Car,11.19,4.26,0,41,2,198,5
veh846298,Car,11.2,3.02,0,45,2,202,4
veh846366,Car,11.2,3.51,1,46,2,228,9
veh84640,Car,11.2,4.84,13,34,222,59,3
veh846427,Car,11.2,3.55,2,39,2,230,5
veh846466,Car,11.19,3.37,3,2,2,190,5
veh846489,Car,11.2,4.15,3,14,2,229,3
veh846506,Car,11.2,3.58,3,26,2,229,7
veh846515,Car,11.2,3.63,3,31,2,226,5
veh846522,Car,11.19,3.75,3,35,2,194,5
veh846574,Car,11.2,5.1,4,15,2,230,5
veh84665,Car,11.19,4.71,13,45,222,34,4
veh846652,Car,11.18,3.84,5,24,2,224,5
veh846770,Car,11.2,4.49,7,6,2,224,5
veh84695,Car,11.19,4.01,14,3,222,2,5
veh846987,Car,11.2,3.8,10,7,2,226,7
veh847015,Car,11.2,3.61,10,29,2,201,7
veh84705,Car,11.2,4.37,14,9,222,34,6
veh847051,Car,11.19,5.43,10,57,2,216,5
veh847161,Car,11.19,3.39,12,22,2,229,6
veh84727,Car,11.19,5.38,14,20,222,5,7
veh847419,Car,11.2,3.92,16,8,2,224,5
veh847535,Car,11.2,4.21,17,48,2,226,7
veh847540,Car,11.2,3.62,17,52,2,230,5
veh847643,Car,11.2,3.45,19,2,2,226,7
veh847656,Car,11.2,3.11,19,10,2,229,4
veh847673,Car,11.18,4.61,19,18,2,230,7
veh847852,Car,11.2,4.66,20,48,2,201,3
veh847887,Car,11.2,4.8,21,3,2,230,5
veh847935,Car,11.2,3.14,21,29,2,229,9
veh847973,Car,11.19,4.93,21,50,2,230,5
veh848009,Car,11.18,4.31,22,7,2,224,7
veh848069,Car,11.2,4.25,22,35,2,226,9
veh848170,Car,11.2,5.16,23,22,2,192,1
veh848264,Car,11.2,3.98,0,17,4,230,9
veh848288,Car,11.2,4.8,0,27,4,226,7
veh848320,Car,11.2,3.6,0,42,4,220,9
veh848373,Car,11.19,3.47,1,2,4,230,7
veh848407,Car,11.17,3.24,1,17,4,226,5
veh8486,Car,11.2,3.76,12,1,6,196,7
veh848641,Car,11.19,3.05,3,30,4,172,3
veh848656,Car,11.2,3.33,3,39,4,200,7
veh848720,Car,11.2,4.02,4,28,4,228,7
veh848753,Car,11.2,3.28,4,51,4,201,7
veh848778,Car,11.19,3.19,5,10,4,198,6
veh848808,Car,11.2,3.4,5,29,4,224,7
veh848821,Car,11.19,4.14,5,42,4,226,7
veh848917,Car,11.19,4.38,6,41,4,230,7
veh849011,Car,11.2,3.04,7,25,4,229,6
veh849036,Car,11.2,3.45,7,35,4,228,9
veh849149,Car,11.2,3.96,8,30,4,222,7
veh84924,Car,11.18,4.61,16,13,222,2,5
veh849335,Car,11.2,5.09,9,50,4,230,3
veh849356,Car,11.2,2.87,9,59,4,173,5
veh849450,Car,11.19,3.02,10,36,4,202,6
veh849466,Car,11.19,3.41,10,42,4,201,7
veh849507,Car,11.19,3.22,10,59,4,202,7
veh849621,Car,11.2,4.16,11,52,4,226,5
veh849664,Car,11.2,4.02,12,9,4,228,9
veh849717,Car,11.2,3.32,12,29,4,230,7
veh849723,Car,11.2,4.23,12,31,4,226,5
veh849777,Car,11.19,3.96,12,53,4,216,5
veh849778,Car,11.2,3.64,12,53,4,230,7
veh849879,Car,11.2,4.88,13,40,4,226,7
veh849911,Car,11.19,3.28,13,55,4,230,6
veh849940,Car,11.19,2.94,14,8,4,229,5
veh849947,Car,11.2,3.29,14,12,4,202,3
veh849953,Car,11.2,3.13,14,14,4,198,5
veh850005,Car,11.17,3.84,14,33,4,224,7
veh850020,Car,11.2,5.12,14,40,4,218,5
veh850038,Car,11.19,4.39,14,47,4,220,5
veh850083,Car,11.2,2.76,15,5,4,229,6
veh850090,Car,11.2,3.47,15,7,4,224,9
veh850119,Car,11.2,2.93,15,18,4,229,6
veh850140,Car,11.2,3.66,15,29,4,228,7
veh850144,Car,11.19,3.82,15,30,4,229,7
veh850177,Car,11.19,3.79,15,45,4,198,5
veh850218,Car,11.2,5.08,16,3,4,229,7
veh850330,Car,11.19,3.4,16,51,4,198,7
veh850403,Car,11.2,3.03,17,22,4,201,5
veh850404,Car,11.19,4.61,17,22,4,228,7
veh85043,Car,11.18,5.75,17,26,222,59,5
veh850432,Car,11.17,3.02,17,34,4,201,5
veh850522,Car,11.2,3.51,18,14,4,230,9
veh850558,Car,11.19,4.27,18,29,4,222,7
veh850568,Car,11.2,3.77,18,33,4,230,7
veh850648,Car,11.19,3.89,19,12,4,228,9
veh850678,Car,11.2,4.12,19,23,4,229,9
veh850698,Car,11.19,3.32,19,30,4,229,6
veh850700,Car,11.2,4.15,19,30,4,230,7
veh850733,Car,11.18,2.46,19,38,4,200,7
veh850758,Car,11.2,3.3,19,43,4,220,7
veh850824,Car,11.19,3.45,20,2,4,229,9
veh85086,Car,11.19,5.24,17,49,222,32,4
veh850906,Car,11.2,2.94,20,29,4,201,4
veh851055,Car,11.17,3.44,21,20,4,230,7
veh851060,Car,11.19,3.55,21,22,4,192,5
veh851081,Car,11.2,3.35,21,30,4,172,5
veh851087,Car,11.19,3.98,21,32,4,229,5
veh851224,Car,11.2,4.12,22,23,4,228,7
veh851285,Car,11.2,3.55,22,49,4,230,5
veh851316,Car,11.19,4.7,23,0,4,230,7
veh851362,Car,11.2,4.53,23,18,4,224,7
veh851425,Car,11.2,4.16,23,46,4,224,5
veh851607,Car,11.2,4.29,1,51,6,230,9
veh851650,Car,11.19,3.11,2,25,6,201,7
veh851659,Car,11.2,3.19,2,30,6,230,7
veh851703,Car,11.2,4.24,3,6,6,229,7
veh851798,Car,11.2,4.72,4,16,6,230,5
veh851804,Car,11.19,3.19,4,20,6,201,7
veh851807,Car,11.2,4.2,4,21,6,228,7
veh851867,Car,11.2,3.02,5,5,6,229,6
veh851947,Car,11.19,3.11,6,5,6,230,8
veh851973,Car,11.19,4.18,6,23,6,229,5
veh851974,Car,11.2,3.42,6,23,6,201,3
veh851976,Car,11.19,4.2,6,25,6,229,7
veh851978,Car,11.19,3.02,6,26,6,202,5
veh851992,Car,11.19,3.26,6,36,6,172,3
veh852025,Car,11.19,3.71,7,3,6,229,5
veh852027,Car,11.2,6.69,7,5,6,230,5
veh852157,Car,11.19,3.07,8,31,6,201,3
veh852174,Car,11.2,3.48,8,43,6,230,7
veh852200,Car,11.2,4.8,9,1,6,198,5
veh852238,Car,11.2,5.46,9,25,6,230,5
veh852250,Car,11.2,3.23,9,33,6,201,7
veh852424,Car,11.19,4.21,11,20,6,229,5
veh852485,Car,11.2,3.22,11,53,6,201,4
veh852628,Car,11.19,2.38,13,39,6,230,8
veh852657,Car,11.19,3.54,13,55,6,230,7
veh852659,Car,11.18,3.28,13,57,6,228,7
veh852732,Car,11.19,4.66,14,45,6,198,5
veh852801,Car,11.2,3.28,15,33,6,201,4
veh852841,Car,11.19,4.15,15,59,6,196,5
veh852924,Car,11.19,4.09,16,54,6,230,9
veh852957,Car,11.2,3.2,17,19,6,202,5
veh853100,Car,11.19,4.07,18,55,6,229,5
veh85326,Car,11.18,5.56,19,50,222,6,5
veh853275,Car,11.2,4.83,20,49,6,229,3
veh853362,Car,11.2,3.2,21,50,6,196,3
veh853384,Car,11.2,3.85,22,4,6,226,9
veh853418,Car,11.19,3.57,22,31,6,230,9
veh853493,Car,11.18,3.59,23,29,6,196,7
veh853550,Car,11.19,4.45,0,3,8,226,5
veh853719,Car,11.17,3.03,2,8,8,201,7
veh853784,Car,11.2,3.75,2,58,8,230,6
veh853821,Car,11.2,3.71,3,34,8,230,7
veh853897,Car,11.2,4.47,4,30,8,230,5
veh853968,Car,11.19,3.84,5,14,8,200,6
veh85407,Car,11.2,3.95,20,40,222,10,3
veh854139,Car,11.19,5.41,7,34,8,220,7
veh854179,Car,11.19,3.29,8,1,8,202,7
veh85441,Car,11.2,4.45,20,58,222,117,3
veh854445,Car,11.2,4.23,11,0,8,200,5
veh854482,Car,11.19,3.4,11,22,8,200,7
veh854518,Car,11.2,3.0,11,44,8,202,5
veh85456,Car,11.18,4.17,21,5,222,5,3
veh854646,Car,11.19,4.07,13,19,8,229,9
veh854690,Car,11.17,3.56,13,53,8,222,5
veh854758,Car,11.18,5.71,14,58,8,224,5
veh854836,Car,11.19,4.39,16,3,8,230,9
veh854899,Car,11.18,3.5,16,42,8,229,9
veh854925,Car,11.19,4.92,17,5,8,188,4
veh855012,Car,11.2,4.06,18,3,8,200,5
veh855013,Car,11.2,3.52,18,3,8,230,4
veh855017,Car,11.2,4.51,18,6,8,229,7
veh855065,Car,11.2,3.31,18,36,8,201,7
veh855110,Car,11.2,3.96,19,7,8,194,4
veh85517,Car,11.2,3.87,21,31,222,34,2
veh855217,Car,11.19,5.48,20,17,8,222,3
veh855312,Car,11.19,3.82,21,26,8,230,7
veh855386,Car,11.2,3.89,22,21,8,228,7
veh855392,Car,11.2,4.43,22,25,8,218,5
veh855430,Car,11.18,5.08,22,57,8,230,7
veh855445,Car,11.2,4.49,23,9,8,230,8
veh855480,Car,11.19,4.12,23,33,8,222,5
veh855497,Car,11.19,4.77,23,46,8,202,5
veh855512,Car,11.2,3.59,23,56,8,229,5
veh855551,Car,11.2,3.46,0,24,10,230,4
veh855561,Car,11.2,3.6,0,30,10,230,9
veh855618,Car,11.18,4.31,1,10,10,200,7
veh855655,Car,11.19,3.78,1,41,10,202,7
veh855727,Car,11.2,4.44,2,44,10,201,5
veh855866,Car,11.19,3.76,4,29,10,201,5
veh855927,Car,11.18,3.32,5,15,10,228,7
veh855945,Car,11.19,4.71,5,27,10,175,4
veh855946,Car,11.19,4.22,5,28,10,229,9
veh856033,Car,11.2,4.25,6,46,10,229,7
veh856176,Car,11.19,3.56,8,32,10,230,7
veh856186,Car,11.2,2.76,8,40,10,202,5
veh856271,Car,11.2,4.76,9,39,10,222,5
veh856282,Car,11.2,3.73,9,48,10,201,6
veh856311,Car,11.2,4.23,10,10,10,228,7
veh856330,Car,11.2,5.29,10,28,10,174,5
veh856340,Car,11.18,3.25,10,35,10,230,4
veh856355,Car,11.2,3.53,10,46,10,201,6
veh856383,Car,11.19,5.88,11,0,10,230,3
veh856470,Car,11.2,3.52,12,9,10,202,5
veh85653,Car,11.19,4.6,22,41,222,56,5
veh856547,Car,11.2,4.9,13,7,10,222,5
veh856576,Car,11.2,3.7,13,29,10,198,4
veh856583,Car,11.2,3.59,13,37,10,196,5
veh856611,Car,11.2,5.45,14,5,10,175,3
veh856681,Car,11.19,4.03,14,53,10,229,5
veh856845,Car,11.2,6.61,16,55,10,224,7
veh856879,Car,11.2,4.52,17,29,10,229,7
veh856889,Car,11.19,4.49,17,35,10,229,7
veh856933,Car,11.18,4.77,18,0,10,196,6
veh856980,Car,11.19,4.09,18,26,10,228,7
veh857134,Car,11.14,3.69,20,14,10,196,6
veh857174,Car,11.18,3.47,20,51,10,201,4
veh857186,Car,11.19,4.17,21,1,10,229,5
veh857200,Car,11.19,4.43,21,14,10,230,7
veh857270,Car,11.18,5.83,22,7,10,174,3
veh857287,Car,11.19,4.73,22,20,10,229,5
veh857340,Car,11.19,3.88,23,2,10,230,7
veh857392,Car,11.2,4.34,23,45,10,229,6
veh85742,Car,11.2,4.34,23,28,222,30,6
veh857465,Car,11.2,4.02,0,38,12,198,7
veh857720,Car,11.17,3.34,3,30,12,202,6
veh857722,Car,11.2,8.43,3,31,12,178,4
veh857814,Car,11.2,4.69,4,37,12,201,3
veh857844,Car,11.16,4.23,4,55,12,201,7
veh857922,Car,11.19,2.86,5,44,12,230,6
veh85795,Car,11.2,4.12,23,58,222,59,5
veh857973,Car,11.2,3.18,6,14,12,201,3
veh85798,Car,11.19,4.65,23,59,222,2,5
veh857994,Car,11.16,2.55,6,31,12,114,2
veh858031,Car,11.19,3.96,7,2,12,224,3
veh858056,Car,11.2,3.47,7,20,12,202,7
veh858076,Car,11.18,4.25,7,33,12,200,5
veh858125,Car,11.19,4.11,8,5,12,226,7
veh858175,Car,11.2,4.57,8,42,12,230,5
veh858198,Car,11.19,6.0,8,56,12,145,3
veh858250,Car,11.2,3.33,9,26,12,201,5
veh858413,Car,11.19,3.2,11,11,12,202,6
veh858439,Car,11.2,3.25,11,32,12,194,5
veh858462,Car,11.2,3.24,11,45,12,228,5
veh858573,Car,11.2,3.02,13,2,12,196,3
veh858779,Car,11.2,3.24,15,45,12,201,5
veh85879,Car,11.18,4.12,1,9,224,10,5
veh858831,Car,11.2,4.94,16,14,12,229,3
veh858852,Car,11.2,3.71,16,27,12,226,5
veh858869,Car,11.18,3.0,16,37,12,200,4
veh858889,Car,11.19,3.3,16,50,12,229,5
veh858898,Car,11.2,3.38,16,57,12,230,8
veh858975,Car,11.18,3.24,17,48,12,230,7
veh859001,Car,11.2,3.54,18,7,12,229,6
veh859010,Car,11.19,3.01,18,14,12,201,5
veh859043,Car,11.18,3.45,18,37,12,201,7
veh859045,Car,11.19,4.5,18,38,12,200,3
veh859110,Car,11.2,3.6,19,25,12,229,3
veh859187,Car,11.19,3.34,20,21,12,201,5
veh859473,Car,11.18,3.58,23,45,12,228,5
veh859487,Car,11.2,4.82,23,53,12,230,2
veh859512,Car,11.19,3.27,0,9,14,201,4
veh859558,Car,11.19,3.96,0,40,14,198,5
veh859615,Car,11.17,4.19,1,13,14,228,5
veh859624,Car,11.19,3.91,1,20,14,200,7
veh859641,Car,11.2,6.28,1,35,14,145,3
veh859833,Car,11.19,5.85,3,48,14,178,2
veh859918,Car,11.16,4.72,4,50,14,176,6
veh859976,Car,11.2,3.7,5,29,14,230,6
veh859988,Car,11.18,3.15,5,36,14,201,5
veh86,Car,11.2,3.58,0,47,0,201,7
veh860054,Car,11.2,3.71,6,16,14,230,7
veh860056,Car,11.19,4.85,6,17,14,229,5
veh860163,Car,11.19,3.18,7,31,14,201,4
veh860200,Car,11.19,3.64,7,50,14,230,9
veh860228,Car,11.2,5.54,8,3,14,145,5
