id,type,maxSpeed,averageSpeed,hour,minute,start_vertex_id,stop_vertex_id,turnsCount
veh856509,Car,11.19,3.96,12,40,10,226,5
veh856530,Car,11.2,3.44,12,55,10,228,3
veh856584,Car,11.2,3.25,13,39,10,201,7
veh856618,Car,11.19,4.22,14,11,10,230,6
veh856637,Car,11.19,3.59,14,22,10,230,4
veh856691,Car,11.2,4.6,14,59,10,224,5
veh856912,Car,11.2,3.51,17,48,10,202,6
veh856986,Car,11.2,2.66,18,29,10,224,7
veh857072,Car,11.2,5.52,19,29,10,230,5
veh857169,Car,11.2,3.67,20,47,10,230,7
veh85722,Car,11.19,4.35,23,18,222,4,5
veh857223,Car,11.18,3.63,21,34,10,229,6
veh857300,Car,11.2,4.19,22,29,10,229,8
veh857377,Car,11.18,3.36,23,31,10,200,4
veh857381,Car,11.19,3.65,23,35,10,229,3
veh857389,Car,11.18,3.65,23,43,10,172,5
veh857414,Car,11.19,3.39,0,1,12,201,7
veh857480,Car,11.19,3.97,0,47,12,229,5
veh857582,Car,11.2,3.09,1,52,12,173,4
veh857584,Car,11.19,4.21,1,53,12,230,5
veh857718,Car,11.2,4.11,3,29,12,200,3
veh857744,Car,11.19,3.97,3,48,12,202,5
veh857788,Car,11.19,3.81,4,15,12,230,7
veh857835,Car,11.19,3.1,4,51,12,202,5
veh857838,Car,11.2,4.77,4,52,12,230,9
veh85790,Car,11.19,4.21,23,55,222,2,3
veh857952,Car,11.2,5.25,5,59,12,192,1
veh857970,Car,11.2,4.64,6,12,12,226,5
veh857976,Car,11.2,2.89,6,16,12,202,2
veh858141,Car,11.19,4.75,8,16,12,229,3
veh858258,Car,11.2,3.68,9,31,12,202,5
veh858334,Car,11.19,6.13,10,15,12,176,5
veh858360,Car,11.2,3.36,10,36,12,229,7
veh858466,Car,11.19,3.72,11,47,12,196,7
veh858548,Car,11.17,5.41,12,43,12,174,5
veh858572,Car,11.19,3.61,13,1,12,230,5
veh858631,Car,11.19,4.8,13,56,12,178,4
veh858668,Car,11.19,4.07,14,20,12,230,5
veh858798,Car,11.2,3.21,15,57,12,172,5
veh858838,Car,11.19,3.91,16,17,12,228,5
veh858841,Car,11.19,3.11,16,19,12,173,3
veh858911,Car,11.2,4.32,17,5,12,228,5
veh85893,Car,11.2,5.05,1,18,224,2,3
veh858947,Car,11.19,4.57,17,32,12,201,5
veh859273,Car,11.18,3.39,21,24,12,202,6
veh859303,Car,11.16,3.37,21,47,12,173,5
veh859326,Car,11.2,3.4,22,3,12,173,5
veh859343,Car,11.2,3.32,22,14,12,230,6
veh859645,Car,11.19,4.43,1,38,14,201,3
veh859647,Car,11.17,3.58,1,40,14,230,7
veh85966,Car,11.2,4.51,2,14,224,5,7
veh85974,Car,11.2,5.83,2,21,224,36,6
veh859847,Car,11.19,6.12,3,56,14,174,3
veh859966,Car,11.19,5.72,5,21,14,117,2
veh860001,Car,11.19,4.73,5,43,14,174,5
veh860018,Car,11.19,2.98,5,53,14,201,5
veh860019,Car,11.2,3.58,5,54,14,196,4
veh860066,Car,11.2,3.47,6,24,14,201,5
veh860083,Car,11.19,6.0,6,35,14,178,1
veh860135,Car,11.18,3.75,7,14,14,230,5
veh860222,Car,11.2,2.43,8,0,14,230,5
veh860232,Car,11.2,3.22,8,5,14,230,4
veh860304,Car,11.19,4.55,8,47,14,230,7
veh86031,Car,11.2,4.18,2,59,224,5,7
veh860320,Car,11.18,4.85,8,55,14,175,4
veh860333,Car,11.2,4.46,9,1,14,230,5
veh860428,Car,11.17,3.79,9,49,14,229,5
veh860449,Car,11.19,5.88,9,58,14,174,4
veh860453,Car,11.19,4.04,10,0,14,230,5
veh860501,Car,11.19,4.53,10,24,14,226,5
veh860539,Car,11.2,3.12,10,44,14,229,2
veh860569,Car,11.19,3.43,11,1,14,229,4
veh860641,Car,11.18,5.06,11,39,14,192,4
veh860682,Car,11.19,4.78,11,57,14,201,7
veh860886,Car,11.19,5.97,14,0,14,229,5
veh860972,Car,11.2,4.39,14,48,14,230,5
veh861140,Car,11.2,4.68,16,14,14,230,5
veh861168,Car,11.2,3.15,16,29,14,173,3
veh86121,Car,11.2,4.81,4,14,224,117,2
veh861230,Car,11.18,6.3,17,4,14,176,3
veh861235,Car,11.19,3.91,17,7,14,229,6
veh86134,Car,11.19,5.56,4,30,224,5,6
veh861384,Car,11.19,5.89,18,20,14,194,1
veh861387,Car,11.2,4.77,18,21,14,228,5
veh861407,Car,11.19,3.85,18,32,14,201,7
veh861417,Car,11.2,5.5,18,37,14,174,4
veh861420,Car,11.18,4.04,18,38,14,230,5
veh861446,Car,11.18,3.22,18,52,14,201,3
veh861494,Car,11.19,3.82,19,19,14,226,5
veh861561,Car,11.19,3.56,19,51,14,173,4
veh861663,Car,11.2,3.04,20,56,14,202,4
veh86176,Car,11.2,5.25,5,5,224,2,5
veh86179,Car,11.2,5.04,5,7,224,4,5
veh861800,Car,11.18,3.31,22,7,14,229,4
veh861814,Car,11.19,4.27,22,14,14,229,7
veh86182,Car,11.19,5.08,5,10,224,5,3
veh861890,Car,11.18,3.48,22,59,14,229,4
veh86190,Car,11.2,4.45,5,16,224,56,3
veh861905,Car,11.2,4.87,23,12,14,174,5
veh861921,Car,11.2,3.95,23,22,14,201,5
veh861927,Car,11.2,3.48,23,26,14,229,6
veh862102,Car,11.2,4.11,1,42,16,230,5
veh862197,Car,11.19,4.68,3,5,16,229,5
veh862222,Car,11.19,5.84,3,27,16,145,4
veh86227,Car,11.19,5.12,5,51,224,8,5
veh862286,Car,11.19,4.08,4,20,16,175,6
veh862497,Car,11.19,4.55,6,53,16,201,7
veh862621,Car,11.2,4.76,8,20,16,174,4
veh862760,Car,11.2,5.28,10,0,16,230,7
veh862800,Car,11.2,5.83,10,22,16,145,3
veh862834,Car,11.2,4.76,10,45,16,180,4
veh862858,Car,11.2,3.49,11,6,16,201,4
veh862868,Car,11.16,4.2,11,14,16,230,4
veh862896,Car,11.17,4.1,11,28,16,174,4
veh862980,Car,11.19,3.67,12,23,16,184,5
veh863032,Car,11.19,5.16,13,5,16,182,6
veh863102,Car,11.2,5.0,14,8,16,224,5
veh863185,Car,11.19,4.34,15,13,16,175,6
veh863191,Car,11.2,5.98,15,18,16,175,6
veh863205,Car,11.2,4.09,15,29,16,229,7
veh863222,Car,11.19,6.05,15,43,16,59,2
veh863315,Car,11.19,4.09,16,44,16,229,6
veh863346,Car,11.2,3.33,17,10,16,230,3
veh86342,Car,11.2,4.76,7,17,224,5,6
veh863433,Car,11.19,3.65,18,22,16,201,4
veh863451,Car,11.2,3.27,18,38,16,202,4
veh863499,Car,11.2,6.03,19,16,16,175,6
veh863586,Car,11.2,4.32,20,30,16,201,5
veh863795,Car,11.19,4.9,23,45,16,174,5
veh863809,Car,11.2,3.69,23,55,16,173,5
veh863822,Car,11.19,5.63,0,5,18,176,6
veh863909,Car,11.2,3.54,1,19,18,173,5
veh863932,Car,11.19,4.63,1,35,18,176,4
veh863998,Car,11.18,4.37,2,26,18,230,3
veh864068,Car,11.19,6.01,3,22,18,174,4
veh864142,Car,11.2,3.62,4,13,18,173,4
veh864175,Car,11.2,6.9,4,33,18,174,3
veh864183,Car,11.19,3.49,4,38,18,201,3
veh864242,Car,11.2,6.19,5,25,18,174,5
veh864277,Car,11.19,5.3,5,48,18,174,6
veh864304,Car,11.2,5.12,6,6,18,178,6
veh864378,Car,11.19,6.03,7,3,18,176,6
veh864408,Car,11.19,3.38,7,28,18,200,4
veh864582,Car,11.19,5.79,9,32,18,176,3
veh864645,Car,11.2,5.71,10,15,18,174,6
veh864646,Car,11.2,5.08,10,15,18,87,3
veh864687,Car,11.19,3.85,10,45,18,196,2
veh864701,Car,11.2,5.5,10,54,18,59,2
veh864942,Car,11.2,4.57,13,46,18,176,4
veh865031,Car,11.17,4.03,15,2,18,202,7
veh865062,Car,11.2,6.76,15,32,18,174,3
veh86509,Car,11.2,4.63,9,10,224,14,3
veh865107,Car,11.18,4.6,16,4,18,176,4
veh865289,Car,11.19,5.27,18,31,18,145,5
veh865304,Car,11.2,3.92,18,39,18,230,7
veh865358,Car,11.17,3.67,19,11,18,201,3
veh865532,Car,11.2,6.15,21,28,18,174,5
veh865542,Car,11.19,4.72,21,35,18,180,5
veh865561,Car,11.18,4.58,21,48,18,175,6
veh865607,Car,11.16,3.85,22,29,18,196,2
veh865654,Car,11.19,4.77,22,56,18,178,5
veh865774,Car,11.19,4.87,0,30,20,175,6
veh865802,Car,11.19,6.81,0,56,20,182,4
veh866090,Car,11.18,5.46,4,41,20,182,5
veh866126,Car,11.19,5.05,5,8,20,184,4
veh86626,Car,11.2,5.04,10,20,224,5,5
veh866327,Car,11.19,5.08,7,43,20,175,6
veh866410,Car,11.19,7.72,8,37,20,188,3
veh866519,Car,11.2,6.3,9,42,20,176,4
veh86652,Car,11.19,4.2,10,37,224,33,4
veh866539,Car,11.19,5.61,9,54,20,176,5
veh866642,Car,11.18,5.06,10,56,20,174,6
veh866711,Car,11.2,4.28,11,38,20,174,3
veh866718,Car,11.2,4.75,11,43,20,174,5
veh866758,Car,11.2,3.87,12,10,20,180,4
veh866759,Car,11.19,5.28,12,10,20,175,4
veh866796,Car,11.2,6.35,12,37,20,176,5
veh867102,Car,11.19,3.94,16,34,20,198,2
veh867223,Car,11.19,5.74,18,6,20,176,4
veh867243,Car,11.2,5.84,18,18,20,178,6
veh867257,Car,11.19,6.04,18,25,20,178,4
veh867408,Car,11.19,6.48,20,4,20,176,4
veh867476,Car,11.18,5.06,20,51,20,175,5
veh867489,Car,11.2,5.74,20,58,20,175,6
veh867675,Car,11.2,5.11,23,6,20,174,6
veh867736,Car,11.19,6.24,23,46,20,180,4
veh867770,Car,11.18,6.31,0,17,22,174,4
veh867833,Car,11.2,5.45,1,15,22,4,0
veh867859,Car,11.19,5.5,1,35,22,182,3
veh867931,Car,11.2,5.02,2,24,22,176,3
veh867938,Car,11.19,4.09,2,29,22,229,4
veh868057,Car,11.11,4.88,4,5,22,230,3
veh868261,Car,11.2,4.93,7,15,22,186,3
veh868263,Car,11.2,4.49,7,16,22,117,3
veh868353,Car,11.2,5.1,8,23,22,178,6
veh868415,Car,11.2,4.67,9,10,22,175,4
veh868426,Car,11.19,4.73,9,17,22,176,6
veh868610,Car,11.19,5.74,11,7,22,178,5
veh868612,Car,11.2,6.0,11,8,22,174,6
veh868645,Car,11.18,5.23,11,29,22,117,4
veh868677,Car,11.2,4.74,11,49,22,174,6
veh868680,Car,11.2,5.78,11,51,22,174,2
veh86872,Car,11.2,5.18,13,24,224,2,5
veh868762,Car,11.2,6.63,12,46,22,176,5
veh868773,Car,11.2,5.32,12,53,22,178,6
veh868775,Car,11.16,7.58,12,54,22,200,1
veh868920,Car,11.19,6.06,14,44,22,178,5
veh86904,Car,11.2,4.33,13,40,224,4,7
veh869083,Car,11.2,7.0,16,52,22,182,6
veh869110,Car,11.19,5.43,17,12,22,174,4
veh869111,Car,11.19,5.14,17,12,22,174,5
veh86927,Car,11.19,4.72,13,52,224,5,7
veh869297,Car,11.2,10.08,19,6,22,186,3
veh869305,Car,11.18,6.33,19,12,22,174,3
veh869316,Car,11.19,7.26,19,21,22,188,4
veh869339,Car,11.2,5.12,19,38,22,175,6
veh869422,Car,11.2,5.43,20,25,22,180,4
veh869570,Car,11.19,4.95,22,11,22,175,3
veh869610,Car,11.19,5.71,22,34,22,186,4
veh869658,Car,11.15,3.65,23,17,22,201,3
veh869702,Car,11.19,4.55,23,58,22,176,5
veh869726,Car,11.2,6.19,0,19,24,178,3
veh869730,Car,11.2,5.72,0,21,24,178,5
veh869748,Car,11.2,5.09,0,32,24,176,3
veh869792,Car,11.2,5.9,1,4,24,174,6
veh869817,Car,11.17,5.2,1,16,24,172,2
veh869824,Car,11.19,5.03,1,22,24,175,3
veh869913,Car,11.19,4.75,2,22,24,175,6
veh869935,Car,11.2,6.73,2,40,24,174,2
veh870055,Car,11.18,4.75,4,10,24,175,4
veh870109,Car,11.2,4.21,4,41,24,176,4
veh870128,Car,11.17,5.75,4,53,24,182,5
veh870165,Car,11.19,5.25,5,19,24,178,2
veh870175,Car,11.2,4.89,5,29,24,175,5
veh870224,Car,11.18,5.59,6,10,24,176,4
veh870263,Car,11.19,5.39,6,36,24,174,4
veh870280,Car,11.2,4.69,6,45,24,178,4
veh870299,Car,11.18,4.43,6,57,24,230,4
veh870412,Car,11.19,5.09,8,11,24,186,6
veh870547,Car,11.2,5.64,9,15,24,184,1
veh870695,Car,11.2,4.57,10,36,24,176,5
veh870731,Car,11.19,5.22,10,55,24,174,5
veh87076,Car,11.19,5.1,15,30,224,2,7
veh870772,Car,11.19,5.31,11,15,24,176,6
veh870791,Car,11.2,6.25,11,21,24,202,6
veh870954,Car,11.2,4.53,13,0,24,145,5
veh871007,Car,11.2,5.23,13,33,24,178,4
veh871042,Car,11.2,6.06,13,56,24,182,4
veh871077,Car,11.2,7.43,14,15,24,184,6
veh871085,Car,11.2,7.06,14,20,24,174,4
veh871096,Car,11.2,4.92,14,26,24,178,4
veh871130,Car,11.19,5.07,14,40,24,180,4
veh871182,Car,11.19,5.77,15,12,24,175,6
veh871240,Car,11.2,4.79,15,48,24,186,3
veh871265,Car,11.19,5.61,15,59,24,174,4
veh871291,Car,11.2,6.67,16,11,24,180,4
veh871332,Car,11.19,5.13,16,29,24,180,6
veh871354,Car,11.19,5.53,16,36,24,180,4
veh871478,Car,11.2,5.26,17,40,24,145,3
veh871570,Car,11.2,6.28,18,31,24,175,6
veh871580,Car,11.2,4.67,18,35,24,176,5
veh871586,Car,11.2,6.04,18,38,24,176,6
veh871636,Car,11.19,5.69,19,0,24,176,4
veh871652,Car,11.19,5.56,19,7,24,174,4
veh871680,Car,11.18,6.71,19,18,24,188,5
veh871739,Car,11.18,4.91,19,46,24,178,5
veh871767,Car,11.2,5.44,20,0,24,178,5
veh871793,Car,11.19,5.3,20,15,24,194,4
veh87180,Car,11.2,5.3,16,42,224,2,5
veh871845,Car,11.2,5.22,20,44,24,192,5
veh871871,Car,11.2,4.39,20,57,24,202,3
veh871942,Car,11.19,6.15,21,41,24,180,3
veh871963,Car,11.2,5.01,21,49,24,174,6
veh872060,Car,11.19,5.53,22,44,24,178,5
veh872134,Car,11.17,6.42,23,25,24,190,3
veh872207,Car,11.2,4.95,0,3,26,174,4
veh872297,Car,11.2,5.21,1,14,26,175,4
veh872346,Car,11.2,5.6,1,48,26,174,2
veh872369,Car,11.2,5.06,2,4,26,175,6
veh872556,Car,11.2,5.98,4,27,26,176,5
veh872622,Car,11.19,5.83,5,19,26,188,4
veh872676,Car,11.2,5.46,6,0,26,186,5
veh872769,Car,11.19,5.35,7,10,26,182,5
veh872823,Car,11.2,5.86,8,0,26,174,4
veh872891,Car,11.19,4.43,8,42,26,176,4
veh87296,Car,11.19,4.71,18,0,224,30,6
veh873018,Car,11.2,6.43,10,4,26,178,4
veh873031,Car,11.2,4.59,10,11,26,178,3
veh873134,Car,11.19,5.59,11,38,26,176,6
veh873243,Car,11.19,5.76,13,9,26,174,5
veh873495,Car,11.2,5.25,16,11,26,176,6
veh873631,Car,11.19,6.17,17,55,26,182,4
veh873679,Car,11.2,3.96,18,24,26,174,3
veh87370,Car,11.2,4.92,18,38,224,4,7
veh873743,Car,11.19,5.57,19,10,26,229,0
veh873900,Car,11.2,4.92,21,4,26,175,6
veh873921,Car,11.19,5.26,21,20,26,117,4
veh873929,Car,11.2,4.73,21,25,26,174,6
veh873983,Car,11.19,6.99,22,10,26,188,2
veh87408,Car,11.19,4.03,18,59,224,4,3
veh874107,Car,11.19,6.2,23,41,26,175,4
veh874146,Car,11.2,5.91,0,14,27,175,6
veh874161,Car,11.2,5.89,0,24,27,184,6
veh874243,Car,11.19,5.89,1,30,27,178,3
veh874317,Car,11.2,5.85,2,24,27,174,5
veh874335,Car,11.2,5.68,2,39,27,175,6
veh87434,Car,11.2,4.35,19,17,224,34,4
veh874444,Car,11.2,5.14,3,55,27,174,4
veh87445,Car,11.18,4.35,19,26,224,30,6
veh874498,Car,11.2,5.34,4,29,27,175,6
veh874645,Car,11.2,6.22,6,22,27,174,4
veh874675,Car,11.19,6.63,6,41,27,176,3
veh874698,Car,11.19,5.5,6,56,27,174,5
veh874735,Car,11.2,5.02,7,18,27,145,5
veh874744,Car,11.2,5.68,7,24,27,174,6
veh874749,Car,11.17,6.34,7,28,27,145,3
veh874752,Car,11.19,5.46,7,29,27,178,6
veh874753,Car,11.19,5.47,7,30,27,188,5
veh874755,Car,11.2,6.0,7,31,27,117,4
veh874759,Car,11.19,5.04,7,35,27,176,4
veh874788,Car,11.2,5.14,8,6,27,174,6
veh874980,Car,11.18,6.21,9,58,27,174,4
veh875076,Car,11.19,8.3,11,7,27,188,5
veh875145,Car,11.19,5.04,11,51,27,174,6
veh875149,Car,11.2,6.11,11,54,27,175,4
veh87523,Car,11.19,4.63,20,9,224,54,3
veh875399,Car,11.2,4.91,14,55,27,180,4
veh875505,Car,11.2,5.35,16,4,27,184,6
veh875536,Car,11.19,4.54,16,22,27,186,3
veh875556,Car,11.19,5.74,16,36,27,175,4
veh875600,Car,11.2,5.77,17,5,27,174,5
veh87565,Car,11.2,5.34,20,31,224,30,4
veh875725,Car,11.19,6.43,18,28,27,174,4
veh875735,Car,11.2,5.17,18,35,27,174,3
veh875802,Car,11.19,6.01,19,12,27,182,2
veh875842,Car,11.2,4.94,19,40,27,176,6
veh875857,Car,11.2,5.89,19,50,27,174,6
veh876037,Car,11.19,6.31,21,53,27,190,3
veh876053,Car,11.18,4.77,22,2,27,186,5
veh876144,Car,11.19,6.5,23,9,27,178,6
veh876153,Car,11.19,4.91,23,14,27,175,6
veh876193,Car,11.19,6.71,23,48,27,176,4
veh876194,Car,11.19,6.55,23,49,27,192,5
veh876280,Car,11.2,5.46,0,53,28,182,6
veh876308,Car,11.2,5.62,1,10,28,178,6
veh8764,Car,11.19,3.06,15,24,6,144,2
veh876492,Car,11.2,5.99,3,17,28,184,3
veh876531,Car,11.2,4.65,3,44,28,182,4
veh876537,Car,11.19,5.44,3,47,28,182,5
veh876605,Car,11.19,4.7,4,32,28,178,6
veh876738,Car,11.19,4.77,5,59,28,178,4
veh87679,Car,11.2,4.5,21,22,224,32,6
veh876799,Car,11.2,5.35,6,48,28,182,4
veh876873,Car,11.2,4.76,7,28,28,178,6
veh876874,Car,11.19,6.57,7,28,28,194,3
veh876895,Car,11.18,5.52,7,42,28,117,4
veh87693,Car,11.19,4.56,21,29,224,4,5
veh876937,Car,11.19,4.77,8,12,28,176,3
veh876986,Car,11.2,5.42,8,43,28,178,3
veh877023,Car,11.19,4.63,9,3,28,174,6
veh877035,Car,11.19,4.87,9,10,28,175,6
veh877053,Car,11.2,4.97,9,20,28,178,6
veh877064,Car,11.2,5.51,9,25,28,178,4
veh877074,Car,11.2,5.37,9,30,28,176,6
veh877106,Car,11.2,4.37,9,43,28,176,5
veh877127,Car,11.19,5.81,9,52,28,190,5
veh877145,Car,11.19,5.12,9,59,28,196,3
veh877314,Car,11.2,5.37,11,36,28,145,5
veh877317,Car,11.2,4.53,11,37,28,117,2
veh877354,Car,11.2,5.54,11,56,28,175,4
veh877364,Car,11.2,5.19,12,1,28,182,5
veh87753,Car,11.18,4.55,21,57,224,2,5
veh877575,Car,11.19,5.45,13,59,28,59,2
veh877668,Car,11.18,5.47,15,1,28,176,6
veh877688,Car,11.19,6.5,15,13,28,178,6
veh877745,Car,11.2,4.84,15,39,28,180,6
veh877752,Car,11.19,5.67,15,42,28,174,5
veh877835,Car,11.2,5.14,16,25,28,184,6
veh877922,Car,11.2,6.08,17,5,28,174,5
veh878032,Car,11.19,5.61,17,55,28,59,2
veh87804,Car,11.19,4.32,22,27,224,36,4
veh878135,Car,11.2,4.59,18,48,28,174,6
veh878179,Car,11.2,5.02,19,8,28,182,6
veh878266,Car,11.19,6.0,19,47,28,186,2
veh878373,Car,11.2,6.4,20,39,28,174,3
veh878397,Car,11.18,5.18,20,51,28,180,5
veh878446,Car,11.2,5.27,21,23,28,174,6
