id,type,maxSpeed,averageSpeed,hour,minute,start_vertex_id,stop_vertex_id,turnsCount
veh821122,Car,11.17,3.85,13,44,212,56,8
veh821169,Car,11.2,5.39,14,28,212,56,3
veh821172,Car,11.19,3.63,14,30,212,56,8
veh821178,Car,11.2,3.09,14,35,212,52,7
veh821198,Car,11.2,3.09,14,48,212,56,4
veh821268,Car,11.2,3.09,15,24,212,56,5
veh821341,Car,11.19,3.93,16,6,212,114,5
veh821346,Car,11.18,3.41,16,8,212,56,6
veh821380,Car,11.2,3.39,16,30,212,54,3
veh821382,Car,11.19,3.13,16,32,212,52,7
veh821386,Car,11.2,3.62,16,35,212,50,8
veh821450,Car,11.19,3.31,17,22,212,114,6
veh82154,Car,11.2,5.17,10,7,220,8,7
veh821615,Car,11.2,3.24,19,15,212,54,6
veh821635,Car,11.2,4.35,19,26,212,56,6
veh821640,Car,11.18,3.76,19,29,212,54,4
veh821645,Car,11.19,4.73,19,31,212,32,6
veh821739,Car,11.2,4.0,20,28,212,54,8
veh821784,Car,11.2,3.34,20,52,212,114,4
veh821968,Car,11.19,3.98,22,37,212,52,7
veh822010,Car,11.2,3.09,23,4,212,56,6
veh822011,Car,11.16,2.92,23,5,212,54,4
veh822019,Car,11.18,2.85,23,10,212,56,5
veh822037,Car,11.19,3.92,23,20,212,54,6
veh822254,Car,11.19,2.96,2,17,214,56,6
veh822334,Car,11.2,4.61,3,35,214,56,7
veh822336,Car,11.2,2.86,3,38,214,52,3
veh822454,Car,11.2,5.17,5,40,214,201,2
veh82248,Car,11.2,4.36,11,11,220,2,5
veh822517,Car,11.19,2.9,6,37,214,54,5
veh822649,Car,11.2,4.6,8,30,214,32,4
veh822751,Car,11.18,3.33,9,48,214,54,5
veh822796,Car,11.19,3.36,10,20,214,56,7
veh822856,Car,11.2,3.75,10,58,214,54,6
veh822871,Car,11.19,3.82,11,9,214,56,4
veh82293,Car,11.18,4.35,11,45,220,8,5
veh823025,Car,11.17,4.29,13,4,214,48,1
veh823052,Car,11.2,3.41,13,26,214,52,7
veh823205,Car,11.2,4.23,15,10,214,56,7
veh823233,Car,11.18,3.31,15,29,214,46,5
veh823343,Car,11.19,4.37,16,53,214,52,7
veh823356,Car,11.19,4.02,17,1,214,56,6
veh823372,Car,11.2,3.13,17,11,214,56,4
veh823423,Car,11.2,3.59,17,54,214,56,6
veh823531,Car,11.19,3.18,19,15,214,56,5
veh823605,Car,11.2,3.48,20,13,214,56,5
veh82363,Car,11.2,5.52,12,33,220,6,7
veh823638,Car,11.2,4.13,20,36,214,56,6
veh823670,Car,11.19,4.16,20,54,214,56,8
veh823718,Car,11.19,4.8,21,22,214,50,5
veh823744,Car,11.2,3.64,21,36,214,56,6
veh823887,Car,11.2,3.54,23,16,214,56,5
veh824004,Car,11.18,4.17,0,37,215,54,6
veh824063,Car,11.19,3.33,1,17,215,56,5
veh824112,Car,11.2,3.69,2,0,215,52,6
veh824138,Car,11.19,5.34,2,25,215,52,3
veh824145,Car,11.18,2.67,2,31,215,56,4
veh824153,Car,11.2,4.13,2,42,215,56,4
veh824244,Car,11.18,3.01,4,21,215,52,3
veh824246,Car,11.18,2.98,4,22,215,114,5
veh824331,Car,11.2,4.44,5,30,215,52,6
veh82438,Car,11.2,5.45,13,31,220,59,5
veh82439,Car,11.19,5.49,13,31,220,4,7
veh82443,Car,11.2,3.62,13,34,220,56,5
veh82449,Car,11.19,4.36,13,38,220,30,6
veh82453,Car,11.17,3.8,13,40,220,56,5
veh824552,Car,11.2,4.4,8,27,215,56,4
veh824598,Car,11.19,2.96,8,59,215,54,3
veh824650,Car,11.19,3.67,9,44,215,56,5
veh824789,Car,11.2,2.82,11,23,215,172,3
veh824936,Car,11.2,5.59,13,12,215,52,5
veh824991,Car,11.15,3.29,13,58,215,48,2
veh82510,Car,11.18,3.95,14,21,220,38,6
veh825117,Car,11.19,4.21,15,26,215,52,5
veh825154,Car,11.2,3.3,15,53,215,56,5
veh825158,Car,11.19,3.48,15,57,215,54,7
veh825329,Car,11.18,4.16,18,0,215,54,7
veh825346,Car,11.2,3.45,18,15,215,56,5
veh825493,Car,11.2,4.57,19,57,215,172,4
veh825518,Car,11.2,3.58,20,18,215,56,4
veh825535,Car,11.19,3.47,20,29,215,54,4
veh825649,Car,11.19,3.69,21,43,215,10,3
veh825664,Car,11.19,3.56,21,54,215,172,4
veh825668,Car,11.19,3.47,21,57,215,56,7
veh825693,Car,11.17,4.23,22,12,215,56,8
veh825776,Car,11.19,3.3,23,19,215,56,7
veh825879,Car,11.2,6.0,0,38,216,5,3
veh825958,Car,11.19,5.18,1,39,216,30,6
veh826002,Car,11.19,4.94,2,23,216,56,4
veh826121,Car,11.2,3.88,4,30,216,54,6
veh826139,Car,11.18,3.64,4,45,216,56,5
veh826140,Car,11.2,4.91,4,46,216,59,3
veh826270,Car,11.2,3.39,6,36,216,52,4
veh826300,Car,11.17,4.03,6,52,216,54,4
veh826309,Car,11.16,3.53,6,58,216,54,5
veh826334,Car,11.18,3.66,7,13,216,56,6
veh826339,Car,11.18,3.41,7,15,216,54,5
veh826362,Car,11.2,4.84,7,37,216,172,2
veh826448,Car,11.19,4.53,8,46,216,5,3
veh826610,Car,11.2,3.16,10,42,216,114,3
veh82668,Car,11.2,4.47,16,11,220,4,3
veh826691,Car,11.19,3.09,11,42,216,56,6
veh826729,Car,11.17,4.64,12,15,216,52,3
veh826752,Car,11.19,3.99,12,33,216,172,3
veh826868,Car,11.2,4.67,14,0,216,56,3
veh826939,Car,11.19,3.91,14,39,216,56,6
veh827096,Car,11.17,4.34,16,34,216,56,7
veh827229,Car,11.19,4.45,18,12,216,36,6
veh827285,Car,11.19,3.16,18,45,216,52,3
veh827305,Car,11.2,3.68,19,4,216,52,6
veh82732,Car,11.19,4.78,16,53,220,5,6
veh827482,Car,11.19,3.22,20,49,216,56,5
veh827491,Car,11.19,3.95,20,54,216,56,4
veh827556,Car,11.2,3.43,21,31,216,56,5
veh827632,Car,11.17,6.86,22,17,216,59,4
veh827674,Car,11.19,4.11,22,46,216,48,2
veh827971,Car,11.2,4.33,2,2,218,56,7
veh827987,Car,11.19,4.54,2,12,218,4,5
veh828020,Car,11.19,4.09,2,37,218,56,5
veh828049,Car,11.19,4.69,3,0,218,4,3
veh828068,Car,11.18,4.58,3,13,218,5,4
veh828130,Car,11.19,3.79,3,54,218,56,6
veh82818,Car,11.19,4.48,17,59,220,32,4
veh82820,Car,11.19,3.82,18,0,220,12,4
veh82830,Car,11.2,5.02,18,5,220,8,5
veh828300,Car,11.19,3.92,5,54,218,54,2
veh828350,Car,11.19,3.39,6,23,218,54,5
veh828384,Car,11.19,4.91,6,48,218,8,7
veh82847,Car,11.2,2.93,18,14,220,54,3
veh82861,Car,11.19,4.71,18,22,220,34,6
veh828675,Car,11.2,4.65,9,2,218,5,6
veh828723,Car,11.2,3.67,9,24,218,56,4
veh828758,Car,11.19,5.39,9,40,218,5,7
veh828774,Car,11.2,4.1,9,47,218,59,5
veh828775,Car,11.19,4.27,9,48,218,36,4
veh828784,Car,11.18,5.01,9,52,218,30,6
veh828794,Car,11.18,4.53,9,56,218,56,4
veh828983,Car,11.2,4.84,11,12,218,2,5
veh828987,Car,11.2,3.63,11,13,218,56,2
veh828999,Car,11.19,6.05,11,17,218,56,3
veh829057,Car,11.2,5.15,11,38,218,117,3
veh829109,Car,11.2,5.06,12,1,218,32,6
veh82916,Car,11.19,4.41,18,49,220,4,5
veh829222,Car,11.2,3.97,12,49,218,50,3
veh829263,Car,11.2,3.48,13,8,218,56,4
veh829307,Car,11.19,4.79,13,29,218,34,6
veh829362,Car,11.18,3.08,13,51,218,56,4
veh829392,Car,11.2,5.31,14,1,218,4,6
veh829394,Car,11.2,3.69,14,2,218,56,4
veh82941,Car,11.15,4.02,19,0,220,6,5
veh829423,Car,11.19,4.14,14,10,218,2,5
veh829425,Car,11.18,4.82,14,11,218,2,7
veh829437,Car,11.2,5.11,14,14,218,54,7
veh829530,Car,11.2,5.77,14,54,218,38,4
veh829815,Car,11.2,3.53,16,59,218,10,3
veh829907,Car,11.19,3.92,17,42,218,54,4
veh829912,Car,11.19,4.68,17,43,218,2,7
veh829942,Car,11.19,5.01,17,55,218,4,5
veh83022,Car,11.17,4.63,19,57,220,2,5
veh830248,Car,11.18,6.2,19,32,218,5,4
veh830284,Car,11.2,5.07,19,45,218,8,5
veh830287,Car,11.19,3.94,19,46,218,4,3
veh830336,Car,11.2,4.84,20,8,218,34,4
veh830431,Car,11.19,4.4,20,45,218,10,3
veh830433,Car,11.2,5.02,20,46,218,56,6
veh830437,Car,11.2,4.27,20,48,218,5,1
veh830571,Car,11.17,3.69,21,35,218,30,6
veh83061,Car,11.2,4.3,20,19,220,59,5
veh830785,Car,11.2,4.58,22,54,218,5,3
veh830800,Car,11.19,3.08,23,0,218,56,3
veh83117,Car,11.19,4.53,20,48,220,56,6
veh831253,Car,11.19,3.93,4,0,220,33,6
veh831302,Car,11.2,4.99,4,39,220,41,2
veh831304,Car,11.19,4.33,4,41,220,6,5
veh831322,Car,11.2,4.64,4,59,220,52,5
veh831349,Car,11.19,4.57,5,21,220,4,7
veh831460,Car,11.2,4.98,6,35,220,5,6
veh831518,Car,11.2,3.09,7,15,220,54,5
veh831551,Car,11.2,4.92,7,44,220,6,3
veh831577,Car,11.18,4.43,8,4,220,50,1
veh831592,Car,11.19,4.63,8,13,220,6,7
veh831599,Car,11.18,3.79,8,16,220,56,4
veh831610,Car,11.19,4.43,8,22,220,4,7
veh831664,Car,11.2,3.51,8,53,220,52,3
veh831773,Car,11.2,3.89,10,28,220,32,4
veh831790,Car,11.19,3.55,10,38,220,56,6
veh831910,Car,11.2,5.17,12,12,220,38,6
veh831989,Car,11.2,5.86,13,13,220,4,5
veh832060,Car,11.19,4.73,14,3,220,2,7
veh832127,Car,11.19,4.35,14,49,220,4,5
veh832174,Car,11.2,3.74,15,15,220,56,4
veh832210,Car,11.19,2.65,15,41,220,114,4
veh832247,Car,11.19,4.41,16,14,220,10,7
veh83230,Car,11.19,3.66,21,47,220,54,4
veh832402,Car,11.2,3.77,18,3,220,54,5
veh832454,Car,11.19,4.61,18,37,220,8,7
veh832470,Car,11.2,4.81,18,48,220,2,7
veh83256,Car,11.18,5.27,22,3,220,2,5
veh83259,Car,11.2,4.84,22,5,220,32,2
veh83269,Car,11.12,3.79,22,12,220,54,4
veh832829,Car,11.2,4.25,22,33,220,4,7
veh83283,Car,11.2,3.66,22,22,220,41,4
veh832863,Car,11.2,4.76,22,52,220,33,4
veh832874,Car,11.19,5.08,22,58,220,4,7
veh832891,Car,11.19,4.72,23,8,220,4,5
veh832958,Car,11.18,4.39,23,45,220,33,6
veh832973,Car,11.19,3.94,23,59,220,33,4
veh833049,Car,11.18,4.86,0,43,222,5,7
veh83314,Car,11.2,5.06,22,49,220,38,6
veh833298,Car,11.2,5.43,4,6,222,32,6
veh833371,Car,11.17,3.49,5,11,222,114,5
veh833540,Car,11.2,5.61,7,7,222,30,4
veh833859,Car,11.2,5.0,9,57,222,4,5
veh833887,Car,11.19,3.76,10,15,222,34,4
veh833895,Car,11.2,6.25,10,20,222,34,6
veh833916,Car,11.19,4.32,10,35,222,2,7
veh833940,Car,11.2,4.72,10,52,222,5,6
veh833953,Car,11.2,4.15,11,1,222,5,5
veh83398,Car,11.19,4.41,23,33,220,33,4
veh834014,Car,11.19,4.64,11,42,222,5,6
veh834175,Car,11.2,4.78,13,13,222,5,7
veh834185,Car,11.2,5.28,13,18,222,4,4
veh834188,Car,11.19,6.22,13,20,222,4,5
veh834277,Car,11.2,2.82,14,12,222,114,3
veh834293,Car,11.2,3.95,14,22,222,32,4
veh834295,Car,11.2,4.39,14,23,222,34,6
veh834318,Car,11.2,4.0,14,40,222,5,3
veh834323,Car,11.2,5.66,14,44,222,33,6
veh834344,Car,11.19,3.27,14,59,222,56,4
veh834414,Car,11.19,4.85,15,47,222,30,4
veh83445,Car,11.2,6.0,23,58,220,114,3
veh834499,Car,11.2,3.65,16,43,222,56,3
veh834579,Car,11.19,4.37,17,23,222,2,5
veh834602,Car,11.19,4.91,17,35,222,4,4
veh834640,Car,11.19,4.65,17,54,222,8,5
veh834704,Car,11.19,4.93,18,23,222,8,7
veh834745,Car,11.19,4.62,18,38,222,6,7
veh834759,Car,11.2,4.3,18,43,222,33,4
veh834864,Car,11.19,5.43,19,37,222,2,5
veh834922,Car,11.19,4.26,20,4,222,2,7
veh834955,Car,11.2,4.0,20,19,222,10,3
veh834971,Car,11.2,4.98,20,26,222,6,5
veh835024,Car,11.19,4.96,20,49,222,41,4
veh835036,Car,11.19,4.76,20,56,222,56,5
veh835054,Car,11.19,5.48,21,4,222,5,7
veh835132,Car,11.19,4.43,21,42,222,6,5
veh835156,Car,11.19,4.63,21,52,222,2,3
veh835157,Car,11.19,5.32,21,53,222,40,6
veh835168,Car,11.18,5.39,21,57,222,32,6
veh835186,Car,11.2,4.04,22,5,222,32,4
veh835199,Car,11.18,3.93,22,12,222,54,4
veh83520,Car,11.2,3.12,0,51,222,56,2
veh835228,Car,11.2,4.81,22,30,222,33,4
veh835373,Car,11.19,5.26,23,42,222,5,7
veh835480,Car,11.2,4.64,1,3,224,5,4
veh835589,Car,11.19,5.11,2,20,224,2,7
veh83559,Car,11.2,4.14,1,16,222,2,5
veh835608,Car,11.2,4.77,2,30,224,32,6
veh835681,Car,11.2,4.03,3,25,224,59,5
veh835747,Car,11.19,5.17,4,13,224,4,5
veh8358,Car,11.19,3.99,10,22,6,226,7
veh835884,Car,11.2,4.63,6,1,224,2,5
veh835895,Car,11.2,5.0,6,13,224,4,5
veh835996,Car,11.19,4.13,7,31,224,38,4
veh836030,Car,11.2,4.59,7,54,224,201,2
veh836077,Car,11.2,4.52,8,22,224,5,4
veh836125,Car,11.2,4.68,9,6,224,32,4
veh836129,Car,11.2,5.62,9,11,224,2,7
veh836130,Car,11.19,4.01,9,12,224,6,5
veh836244,Car,11.19,4.04,10,42,224,117,3
veh83632,Car,11.2,5.3,2,3,222,59,3
veh836461,Car,11.2,5.45,13,16,224,4,5
veh836522,Car,11.19,5.56,14,2,224,5,7
veh83654,Car,11.19,4.42,2,18,222,5,7
veh836616,Car,11.19,4.86,14,58,224,4,6
veh836684,Car,11.2,4.37,15,42,224,6,5
veh836704,Car,11.19,5.82,15,56,224,5,5
veh836708,Car,11.19,4.96,15,59,224,56,3
veh836711,Car,11.18,4.33,16,0,224,59,5
veh836727,Car,11.2,5.03,16,14,224,30,6
veh836757,Car,11.19,4.21,16,37,224,10,5
veh836791,Car,11.2,5.0,17,1,224,2,7
veh83684,Car,11.2,4.7,2,43,222,56,5
veh836880,Car,11.2,4.11,17,57,224,30,6
veh83700,Car,11.18,4.04,2,55,222,32,4
veh8371,Car,11.2,3.78,10,33,6,228,9
veh837118,Car,11.19,4.73,20,27,224,2,3
veh837138,Car,11.19,4.9,20,38,224,4,5
veh837153,Car,11.17,3.91,20,45,224,10,5
veh837157,Car,11.2,4.45,20,47,224,4,5
veh837189,Car,11.2,4.14,21,4,224,4,5
veh837195,Car,11.19,4.63,21,7,224,30,4
veh837209,Car,11.2,4.58,21,13,224,5,6
veh837389,Car,11.2,5.4,23,5,224,2,5
veh837444,Car,11.2,5.32,23,47,224,8,5
veh837610,Car,11.19,4.57,1,58,226,34,4
veh837659,Car,11.2,3.81,2,34,226,30,4
veh837686,Car,11.19,5.58,3,0,226,4,7
veh837757,Car,11.19,4.39,3,55,226,2,7
veh837799,Car,11.19,4.73,4,24,226,4,5
veh837810,Car,11.19,4.96,4,34,226,32,6
veh837905,Car,11.2,4.74,5,39,226,30,6
veh837911,Car,11.2,4.01,5,44,226,10,5
veh837944,Car,11.2,5.56,6,12,226,4,5
veh837955,Car,11.2,4.6,6,20,226,2,7
veh837966,Car,11.2,4.85,6,29,226,8,5
veh838152,Car,11.19,3.98,8,30,226,59,5
veh838160,Car,11.2,4.67,8,35,226,4,7
veh83828,Car,11.17,4.83,4,45,222,33,4
veh838340,Car,11.2,5.7,10,42,226,2,5
veh838371,Car,11.19,4.51,10,59,226,8,7
veh838401,Car,11.2,4.43,11,15,226,2,7
veh83844,Car,11.19,4.63,4,59,222,36,4
veh838575,Car,11.19,4.62,13,7,226,10,5
veh838613,Car,11.19,4.71,13,33,226,4,4
veh838808,Car,11.2,4.68,15,47,226,4,7
veh83887,Car,11.2,5.91,5,29,222,2,5
veh838877,Car,11.17,3.98,16,29,226,10,3
veh838963,Car,11.19,4.05,17,26,226,8,5
veh838995,Car,11.19,5.2,17,50,226,41,4
veh839020,Car,11.2,5.15,18,7,226,2,7
veh839093,Car,11.2,4.46,18,49,226,30,6
veh839272,Car,11.2,4.35,20,37,226,4,3
veh839283,Car,11.18,4.6,20,45,226,13,5
veh839344,Car,11.19,4.5,21,17,226,6,5
veh839388,Car,11.18,4.63,21,43,226,6,7
veh83942,Car,11.2,3.78,6,17,222,5,7
veh839430,Car,11.19,4.38,22,1,226,33,6
veh839458,Car,11.19,4.87,22,19,226,8,7
veh839531,Car,11.19,4.6,22,54,226,12,6
veh839652,Car,11.19,4.76,0,2,228,5,5
veh839742,Car,11.2,5.11,1,9,228,41,4
veh839758,Car,11.2,6.07,1,19,228,4,7
veh839760,Car,11.19,4.14,1,20,228,4,3
veh839786,Car,11.19,4.63,1,40,228,33,4
veh839934,Car,11.2,4.97,3,57,228,30,6
veh839995,Car,11.2,4.63,4,41,228,14,3
veh839999,Car,11.2,4.53,4,44,228,8,3
veh840301,Car,11.2,5.37,8,46,228,6,7
veh840320,Car,11.19,5.05,9,2,228,5,5
veh840356,Car,11.2,4.69,9,25,228,44,4
veh840387,Car,11.2,4.67,9,51,228,10,3
veh840414,Car,11.19,4.71,10,10,228,8,5
veh840605,Car,11.2,4.4,12,34,228,2,7
veh840625,Car,11.2,5.59,12,54,228,5,5
veh840652,Car,11.19,4.45,13,18,228,4,5
veh840715,Car,11.2,5.05,14,11,228,33,4
veh840729,Car,11.2,4.04,14,21,228,59,3
veh840766,Car,11.2,4.85,14,39,228,10,3
veh84091,Car,11.18,4.56,8,4,222,5,5
veh841048,Car,11.2,4.26,17,51,228,34,4
veh84126,Car,11.19,4.09,8,22,222,114,5
veh84128,Car,11.19,4.86,8,23,222,8,3
veh84129,Car,11.19,4.02,8,24,222,54,3
veh84132,Car,11.2,4.07,8,25,222,2,5
veh841328,Car,11.19,5.03,20,37,228,5,4
veh841365,Car,11.19,4.97,20,55,228,2,5
veh84140,Car,11.18,3.68,8,28,222,50,2
veh841452,Car,11.19,5.02,21,36,228,2,5
veh84146,Car,11.19,4.12,8,31,222,6,5
veh841502,Car,11.19,4.47,22,2,228,10,5
veh841531,Car,11.2,4.4,22,15,228,5,5
veh841580,Car,11.19,4.44,22,37,228,12,5
veh841685,Car,11.2,6.1,23,33,228,6,5
veh841690,Car,11.19,4.26,23,37,228,117,3
veh841743,Car,11.2,4.74,0,20,230,34,4
veh841767,Car,11.2,4.69,0,38,230,10,5
veh841786,Car,11.2,5.39,0,48,230,42,4
veh84188,Car,11.2,4.44,9,0,222,8,5
veh841908,Car,11.2,4.58,2,21,230,18,5
veh841932,Car,11.2,5.78,2,40,230,13,7
veh841972,Car,11.2,6.65,3,10,230,13,1
veh841995,Car,11.19,5.0,3,37,230,12,7
veh841997,Car,11.18,4.17,3,38,230,5,7
veh842064,Car,11.2,4.44,4,37,230,38,6
veh842095,Car,11.18,5.66,5,4,230,10,5
veh842104,Car,11.19,5.25,5,11,230,13,5
veh842161,Car,11.18,4.72,5,57,230,34,6
veh842195,Car,11.2,6.2,6,26,230,14,7
veh842288,Car,11.17,4.56,7,22,230,10,7
veh84235,Car,11.2,4.18,9,26,222,36,6
veh84243,Car,11.19,4.65,9,31,222,172,3
veh842451,Car,11.19,4.35,8,54,230,32,4
veh842460,Car,11.19,4.83,8,58,230,2,7
veh842482,Car,11.2,4.8,9,14,230,5,7
veh842499,Car,11.2,4.48,9,27,230,2,7
veh842593,Car,11.2,5.95,10,38,230,10,7
veh842629,Car,11.2,4.66,11,4,230,2,5
veh842655,Car,11.2,4.92,11,17,230,38,6
veh84269,Car,11.2,3.68,9,50,222,41,4
veh842703,Car,11.2,4.24,11,45,230,32,6
veh842716,Car,11.2,6.26,11,55,230,30,4
veh842916,Car,11.2,4.42,13,59,230,10,7
veh842963,Car,11.2,5.48,14,27,230,5,7
veh843025,Car,11.17,5.25,15,2,230,33,6
veh843041,Car,11.18,6.17,15,10,230,48,2
veh843062,Car,11.2,4.1,15,20,230,59,3
veh843078,Car,11.2,4.67,15,29,230,59,5
veh843093,Car,11.19,5.12,15,40,230,4,6
veh843241,Car,11.2,4.37,17,21,230,5,4
veh843277,Car,11.2,4.99,17,43,230,8,3
veh843311,Car,11.19,4.23,18,10,230,5,3
veh843354,Car,11.2,4.87,18,37,230,8,5
veh843432,Car,11.2,4.95,19,22,230,6,7
veh843484,Car,11.2,4.7,19,52,230,41,6
veh843519,Car,11.19,4.17,20,14,230,6,5
veh843608,Car,11.19,4.4,21,8,230,2,7
veh843684,Car,11.19,5.33,22,5,230,4,3
veh843722,Car,11.2,4.88,22,34,230,2,7
veh843733,Car,11.19,4.14,22,43,230,2,7
veh843740,Car,11.19,4.62,22,47,230,6,7
veh843832,Car,11.19,4.87,23,43,230,4,7
veh844082,Car,11.2,4.53,0,15,0,230,9
veh844147,Car,11.19,3.52,0,50,0,229,6
veh844245,Car,11.2,5.04,2,3,0,230,5
veh844404,Car,11.19,4.89,4,13,0,226,3
veh844518,Car,11.2,3.12,5,50,0,230,6
veh844631,Car,11.19,3.33,7,14,0,201,7
veh844707,Car,11.19,3.28,8,6,0,201,7
veh844783,Car,11.2,3.92,9,3,0,228,7
veh844951,Car,11.2,5.28,10,49,0,228,5
veh845024,Car,11.2,3.94,11,43,0,230,9
veh8451,Car,11.2,3.96,11,37,6,194,3
veh845166,Car,11.2,5.51,13,25,0,216,3
veh845193,Car,11.2,3.48,13,44,0,230,7
veh845252,Car,11.16,3.93,14,43,0,218,9
veh845405,Car,11.2,3.52,16,45,0,202,5
veh845458,Car,11.2,3.37,17,26,0,201,5
veh845472,Car,11.19,3.95,17,33,0,226,7
veh845528,Car,11.2,3.1,18,4,0,230,7
veh845598,Car,11.19,4.28,18,41,0,201,5
veh845599,Car,11.2,4.64,18,42,0,194,7
veh845712,Car,11.2,3.49,19,49,0,229,5
veh845737,Car,11.19,3.96,20,0,0,202,7
veh84576,Car,11.19,4.1,12,55,222,13,1
veh845781,Car,11.2,4.82,20,24,0,226,7
veh845787,Car,11.19,2.81,20,28,0,201,6
veh845808,Car,11.19,3.08,20,40,0,173,5
veh845847,Car,11.2,3.58,21,0,0,201,7
veh84587,Car,11.19,4.29,13,0,222,6,7
veh846152,Car,11.2,4.18,23,27,0,229,9
veh846153,Car,11.19,3.25,23,27,0,229,4
veh846221,Car,11.2,4.16,0,1,2,229,8
veh846291,Car,11.2,4.09,0,42,2,230,7
veh846322,Car,11.2,3.64,1,0,2,194,4
veh846342,Car,11.2,3.61,1,23,2,230,7
veh846399,Car,11.19,3.49,2,15,2,201,7
veh846432,Car,11.19,3.17,2,43,2,229,6
veh846581,Car,11.18,3.77,4,21,2,229,5
veh846602,Car,11.18,4.01,4,40,2,194,7
veh846606,Car,11.2,5.22,4,44,2,229,9
veh846616,Car,11.2,5.08,4,53,2,229,7
veh84663,Car,11.19,4.17,13,44,222,54,5
veh846852,Car,11.19,4.01,8,24,2,198,5
veh846895,Car,11.2,4.87,8,51,2,230,7
veh846908,Car,11.2,3.79,9,0,2,230,7
veh84702,Car,11.17,3.93,14,7,222,52,4
veh847021,Car,11.19,3.96,10,33,2,184,5
veh847069,Car,11.19,3.24,11,9,2,202,7
veh847078,Car,11.19,2.97,11,15,2,229,2
veh847344,Car,11.19,4.34,15,1,2,201,5
veh847437,Car,11.2,3.32,16,26,2,228,7
veh847474,Car,11.18,4.84,17,0,2,230,7
veh847800,Car,11.2,5.0,20,17,2,230,7
veh847890,Car,11.19,3.23,21,5,2,190,7
veh847913,Car,11.19,3.33,21,15,2,173,4
veh847955,Car,11.2,4.19,21,40,2,224,7
veh848024,Car,11.19,3.95,22,14,2,201,3
veh848052,Car,11.19,2.86,22,28,2,201,6
veh848076,Car,11.19,3.36,22,38,2,229,4
veh84808,Car,11.2,4.52,15,5,222,2,7
veh848112,Car,11.19,4.33,22,56,2,226,5
veh848138,Car,11.2,4.4,23,7,2,224,5
veh848183,Car,11.2,4.12,23,28,2,230,9
veh84819,Car,11.2,5.42,15,12,222,5,5
veh84842,Car,11.19,4.04,15,27,222,36,6
veh848423,Car,11.2,3.85,1,24,4,229,5
veh848451,Car,11.19,3.41,1,39,4,194,4
veh848474,Car,11.19,2.88,1,49,4,230,6
veh848516,Car,11.19,4.24,2,9,4,196,5
veh848522,Car,11.19,3.71,2,13,4,222,7
veh848540,Car,11.2,4.32,2,23,4,200,5
veh848592,Car,11.19,3.59,2,55,4,228,5
veh848626,Car,11.2,3.57,3,17,4,222,7
veh848701,Car,11.2,3.06,4,16,4,198,7
veh848747,Car,11.19,5.72,4,46,4,224,7
veh848825,Car,11.19,3.57,5,45,4,229,9
