id,type,maxSpeed,averageSpeed,hour,minute,start_vertex_id,stop_vertex_id,turnsCount
veh837329,Car,11.19,4.02,22,23,224,14,1
veh837350,Car,11.18,4.86,22,38,224,2,5
veh837403,Car,11.19,5.68,23,16,224,5,7
veh837439,Car,11.2,4.65,23,45,224,13,3
veh837473,Car,11.19,4.72,0,3,226,10,7
veh837515,Car,11.2,4.55,0,39,226,59,3
veh837701,Car,11.19,4.9,3,16,226,6,5
veh83780,Car,11.19,5.3,4,0,222,36,6
veh837821,Car,11.2,4.6,4,44,226,41,4
veh837841,Car,11.19,5.43,4,59,226,4,5
veh837881,Car,11.2,4.67,5,24,226,2,7
veh837907,Car,11.2,4.37,5,41,226,5,5
veh837913,Car,11.2,4.65,5,46,226,59,5
veh837940,Car,11.18,5.17,6,9,226,5,5
veh837951,Car,11.2,5.3,6,17,226,4,7
veh838129,Car,11.2,4.78,8,14,226,6,7
veh838149,Car,11.2,4.62,8,29,226,4,5
veh838162,Car,11.19,4.91,8,37,226,4,4
veh838163,Car,11.19,4.34,8,37,226,36,4
veh838173,Car,11.19,4.83,8,44,226,6,7
veh838312,Car,11.2,4.48,10,29,226,8,5
veh838439,Car,11.2,4.21,11,39,226,10,7
veh838447,Car,11.19,4.45,11,45,226,8,5
veh838459,Car,11.18,4.85,11,51,226,4,5
veh838493,Car,11.19,4.55,12,11,226,5,4
veh8385,Car,11.2,4.03,10,45,6,230,9
veh83852,Car,11.2,5.21,5,5,222,2,7
veh838679,Car,11.2,4.02,14,18,226,59,3
veh83870,Car,11.2,5.15,5,17,222,2,5
veh838809,Car,11.19,4.26,15,47,226,12,6
veh838857,Car,11.2,4.73,16,16,226,4,7
veh83893,Car,11.2,2.49,5,34,222,172,1
veh838933,Car,11.2,4.58,17,4,226,10,5
veh838950,Car,11.2,4.91,17,18,226,5,5
veh839001,Car,11.2,3.92,17,54,226,2,7
veh83919,Car,11.19,4.68,6,0,222,2,5
veh83920,Car,11.19,4.61,6,0,222,13,4
veh839215,Car,11.18,4.73,19,57,226,13,2
veh839298,Car,11.2,5.72,20,51,226,6,7
veh839391,Car,11.2,4.24,21,44,226,5,2
veh839393,Car,11.2,5.33,21,45,226,2,7
veh839405,Car,11.19,4.69,21,50,226,5,5
veh83949,Car,11.19,4.91,6,24,222,13,5
veh839553,Car,11.2,5.07,23,3,226,5,5
veh839564,Car,11.2,4.97,23,9,226,6,5
veh839690,Car,11.2,5.22,0,33,228,36,6
veh839703,Car,11.2,5.81,0,41,228,4,4
veh839705,Car,11.19,5.07,0,43,228,12,5
veh839709,Car,11.2,5.07,0,45,228,2,7
veh83971,Car,11.18,2.99,6,41,222,114,3
veh839713,Car,11.2,4.66,0,48,228,6,5
veh839784,Car,11.2,4.23,1,39,228,2,5
veh839817,Car,11.19,5.07,2,0,228,2,7
veh839894,Car,11.2,5.16,3,17,228,10,7
veh839930,Car,11.19,4.28,3,53,228,33,6
veh839931,Car,11.19,4.87,3,54,228,6,7
veh839938,Car,11.2,5.23,4,0,228,8,7
veh839953,Car,11.2,4.15,4,12,228,4,7
veh839982,Car,11.19,4.3,4,30,228,5,5
veh839986,Car,11.18,4.33,4,33,228,38,6
veh840007,Car,11.19,5.34,4,53,228,2,7
veh840013,Car,11.19,4.11,4,59,228,8,7
veh84005,Car,11.2,4.38,7,5,222,2,5
veh840078,Car,11.18,5.29,5,53,228,6,5
veh840086,Car,11.2,4.6,6,0,228,4,7
veh840102,Car,11.2,3.03,6,14,228,36,6
veh840120,Car,11.2,4.73,6,28,228,6,7
veh840130,Car,11.2,4.67,6,34,228,5,5
veh840144,Car,11.19,4.02,6,42,228,59,5
veh840151,Car,11.19,5.36,6,45,228,2,5
veh840214,Car,11.2,5.15,7,41,228,12,3
veh840247,Car,11.2,5.15,7,59,228,2,7
veh840284,Car,11.2,4.45,8,29,228,4,5
veh840292,Car,11.2,4.23,8,37,228,2,5
veh840413,Car,11.2,4.21,10,10,228,2,7
veh840505,Car,11.19,5.03,11,14,228,34,4
veh840610,Car,11.2,4.48,12,38,228,13,5
veh840613,Car,11.2,5.11,12,41,228,30,6
veh840650,Car,11.2,4.62,13,17,228,2,5
veh840684,Car,11.19,5.41,13,47,228,33,2
veh840782,Car,11.18,4.8,14,47,228,2,7
veh84081,Car,11.16,3.66,7,58,222,44,2
veh840810,Car,11.19,4.84,15,10,228,5,5
veh840839,Car,11.2,4.66,15,27,228,4,7
veh840883,Car,11.2,4.66,15,56,228,4,7
veh840899,Car,11.2,4.81,16,9,228,4,7
veh840915,Car,11.2,5.42,16,22,228,38,4
veh840942,Car,11.19,4.75,16,43,228,34,6
veh840950,Car,11.19,5.0,16,48,228,59,3
veh841003,Car,11.2,4.29,17,22,228,30,4
veh841005,Car,11.2,5.02,17,24,228,2,7
veh841063,Car,11.2,4.59,18,0,228,2,5
veh841069,Car,11.2,4.58,18,3,228,6,5
veh841098,Car,11.2,5.66,18,19,228,5,7
veh841114,Car,11.19,4.98,18,31,228,32,6
veh841211,Car,11.2,4.36,19,28,228,59,3
veh841231,Car,11.19,4.65,19,39,228,13,1
veh841245,Car,11.19,5.09,19,47,228,59,5
veh841360,Car,11.2,4.43,20,53,228,8,5
veh841416,Car,11.19,4.97,21,18,228,2,5
veh841562,Car,11.2,5.01,22,28,228,2,5
veh841570,Car,11.2,4.76,22,32,228,13,4
veh841571,Car,11.2,5.35,22,32,228,6,7
veh841591,Car,11.2,4.14,22,43,228,13,3
veh841706,Car,11.19,4.54,23,52,228,2,5
veh841755,Car,11.2,5.91,0,31,230,2,7
veh841817,Car,11.2,4.58,1,9,230,12,3
veh841832,Car,11.2,5.48,1,19,230,30,4
veh841847,Car,11.2,5.04,1,31,230,59,3
veh841960,Car,11.19,5.14,3,2,230,2,5
veh842005,Car,11.2,4.87,3,45,230,59,3
veh842014,Car,11.19,4.45,3,52,230,6,5
veh842274,Car,11.2,5.35,7,14,230,5,2
veh842281,Car,11.2,5.3,7,18,230,8,7
veh842292,Car,11.2,5.13,7,25,230,8,5
veh842379,Car,11.2,3.57,8,16,230,5,5
veh842416,Car,11.19,5.27,8,37,230,30,4
veh842470,Car,11.19,5.76,9,5,230,5,5
veh842486,Car,11.19,5.62,9,17,230,32,4
veh842547,Car,11.2,5.51,9,59,230,30,4
veh842579,Car,11.19,4.62,10,29,230,30,6
veh842719,Car,11.2,5.14,11,57,230,5,4
veh84275,Car,11.16,3.51,9,55,222,54,2
veh84278,Car,11.19,4.68,9,57,222,30,4
veh842790,Car,11.2,4.57,12,44,230,14,7
veh842791,Car,11.19,4.5,12,44,230,5,5
veh84286,Car,11.19,4.64,10,3,222,5,5
veh843018,Car,11.19,5.41,14,59,230,12,7
veh843056,Car,11.2,4.84,15,17,230,42,6
veh843125,Car,11.19,5.59,15,58,230,12,5
veh843146,Car,11.2,4.99,16,14,230,4,7
veh843164,Car,11.2,5.78,16,24,230,5,7
veh843219,Car,11.2,4.91,17,7,230,48,4
veh843285,Car,11.19,4.4,17,48,230,2,5
veh843360,Car,11.2,4.83,18,42,230,36,6
veh84342,Car,11.2,4.7,10,37,222,5,6
veh843430,Car,11.2,4.89,19,21,230,14,5
veh843485,Car,11.2,5.39,19,52,230,2,7
veh84350,Car,11.19,4.68,10,41,222,5,7
veh84351,Car,11.2,5.41,10,42,222,6,5
veh843599,Car,11.19,5.04,21,3,230,59,4
veh843726,Car,11.2,4.51,22,37,230,5,7
veh843743,Car,11.2,5.47,22,49,230,41,6
veh843791,Car,11.18,5.97,23,20,230,10,5
veh843849,Car,11.19,5.43,23,54,230,41,6
veh84394,Car,11.2,4.12,11,15,222,2,7
veh844075,Car,11.2,4.29,0,10,0,228,9
veh844133,Car,11.2,3.58,0,43,0,229,9
veh84416,Car,11.2,4.32,11,26,222,30,6
veh844164,Car,11.2,3.4,0,59,0,229,5
veh844225,Car,11.2,3.76,1,44,0,226,5
veh844327,Car,11.2,4.36,3,8,0,229,5
veh844351,Car,11.19,3.8,3,26,0,230,9
veh844353,Car,11.2,3.22,3,27,0,196,3
veh844491,Car,11.19,3.38,5,27,0,198,6
veh844544,Car,11.2,4.38,6,11,0,194,5
veh844561,Car,11.2,3.81,6,24,0,201,7
veh844681,Car,11.2,4.97,7,49,0,229,7
veh844691,Car,11.2,3.93,7,55,0,229,9
veh844766,Car,11.2,4.12,8,52,0,196,5
veh844782,Car,11.2,3.1,9,2,0,200,5
veh844835,Car,11.2,3.87,9,39,0,230,8
veh844908,Car,11.2,4.05,10,22,0,222,5
veh844915,Car,11.19,4.01,10,26,0,192,7
veh844920,Car,11.18,3.5,10,29,0,229,7
veh845096,Car,11.2,4.55,12,37,0,230,7
veh845181,Car,11.2,3.42,13,35,0,228,5
veh845187,Car,11.2,3.01,13,39,0,229,8
veh845207,Car,11.2,3.51,13,58,0,202,7
veh84526,Car,11.2,4.88,12,31,222,4,5
veh845329,Car,11.2,5.01,15,47,0,226,5
veh845367,Car,11.2,4.56,16,17,0,224,5
veh845488,Car,11.2,3.26,17,42,0,229,9
veh845570,Car,11.2,4.13,18,26,0,202,5
veh845671,Car,11.19,4.02,19,27,0,228,5
veh845734,Car,11.19,4.54,19,59,0,226,9
veh845757,Car,11.18,2.96,20,10,0,173,4
veh845772,Car,11.2,3.55,20,18,0,201,7
veh845830,Car,11.18,3.84,20,51,0,230,9
veh845849,Car,11.2,3.87,21,1,0,226,7
veh846027,Car,11.19,4.29,22,27,0,200,5
veh846095,Car,11.18,5.18,23,0,0,210,3
veh846186,Car,11.2,3.5,23,44,0,226,7
veh846248,Car,11.19,3.99,0,14,2,226,7
veh846255,Car,11.19,3.43,0,18,2,229,9
veh846317,Car,11.19,5.35,0,57,2,188,7
veh846459,Car,11.2,3.86,2,59,2,230,5
veh846470,Car,11.2,4.01,3,4,2,228,5
veh846544,Car,11.19,4.49,3,45,2,224,9
veh846571,Car,11.2,4.13,4,12,2,201,7
veh846634,Car,11.19,3.71,5,9,2,194,7
veh846815,Car,11.18,3.85,7,50,2,226,7
veh846928,Car,11.19,3.47,9,14,2,200,5
veh846959,Car,11.18,4.33,9,43,2,230,7
veh846975,Car,11.19,3.72,9,59,2,228,9
veh847020,Car,11.2,3.42,10,33,2,230,9
veh847074,Car,11.2,3.25,11,12,2,228,9
veh847145,Car,11.2,3.44,12,7,2,230,7
veh847173,Car,11.2,3.74,12,32,2,218,5
veh847200,Car,11.2,3.02,12,59,2,201,4
veh847302,Car,11.2,4.43,14,23,2,198,3
veh847316,Car,11.16,3.71,14,34,2,228,7
veh847351,Car,11.19,4.39,15,8,2,228,7
veh847355,Car,11.18,3.42,15,12,2,230,6
veh847423,Car,11.19,5.11,16,12,2,220,7
veh84743,Car,11.2,4.35,14,29,222,32,6
veh847431,Car,11.19,2.9,16,19,2,194,7
veh847435,Car,11.2,4.53,16,24,2,226,7
veh847489,Car,11.2,4.42,17,11,2,230,6
veh847494,Car,11.19,4.15,17,14,2,202,5
veh847577,Car,11.19,3.4,18,18,2,229,8
veh84765,Car,11.2,4.33,14,42,222,2,7
veh847799,Car,11.19,3.74,20,16,2,198,7
veh8478,Car,11.2,3.42,11,56,6,200,4
veh847806,Car,11.2,3.97,20,20,2,230,7
veh847854,Car,11.2,3.42,20,49,2,230,9
veh847860,Car,11.2,3.48,20,52,2,200,6
veh848067,Car,11.19,4.49,22,34,2,229,9
veh84807,Car,11.2,5.82,15,4,222,5,6
veh848124,Car,11.19,3.44,23,1,2,228,5
veh848142,Car,11.19,3.62,23,9,2,190,5
veh848150,Car,11.19,3.89,23,12,2,230,8
veh848195,Car,11.19,3.92,23,37,2,228,9
veh848253,Car,11.2,4.93,0,12,4,220,5
veh848278,Car,11.2,3.69,0,23,4,230,9
veh848279,Car,11.2,3.05,0,23,4,200,4
veh8483,Car,11.2,2.57,11,59,6,202,6
veh848360,Car,11.19,4.13,0,57,4,226,7
veh848379,Car,11.2,3.09,1,5,4,202,7
veh848422,Car,11.2,3.57,1,24,4,230,6
veh848628,Car,11.19,4.74,3,19,4,222,7
veh848759,Car,11.2,2.87,4,55,4,230,2
veh848781,Car,11.2,3.37,5,12,4,200,7
veh848812,Car,11.19,3.45,5,33,4,228,7
veh848878,Car,11.19,3.46,6,16,4,228,9
veh848980,Car,11.2,3.48,7,12,4,229,6
veh848987,Car,11.2,4.27,7,15,4,200,3
veh848988,Car,11.2,3.03,7,15,4,196,6
veh849047,Car,11.2,2.23,7,39,4,192,6
veh849075,Car,11.19,4.51,7,51,4,222,7
veh84909,Car,11.2,3.05,16,5,222,2,7
veh849099,Car,11.2,3.73,8,3,4,229,7
veh849186,Car,11.18,4.72,8,47,4,229,7
veh849237,Car,11.19,2.99,9,11,4,201,7
veh849239,Car,11.2,3.44,9,12,4,229,7
veh849295,Car,11.2,4.11,9,35,4,224,7
veh849319,Car,11.2,2.89,9,43,4,230,6
veh849359,Car,11.18,4.11,10,0,4,222,5
veh849364,Car,11.18,4.22,10,1,4,222,7
veh849375,Car,11.19,2.89,10,5,4,201,6
veh84945,Car,11.18,4.26,16,25,222,10,5
veh849482,Car,11.18,2.97,10,48,4,114,3
veh849508,Car,11.2,4.47,11,0,4,222,5
veh849644,Car,11.2,4.69,12,1,4,218,7
veh849646,Car,11.2,3.94,12,2,4,220,7
veh849832,Car,11.19,4.09,13,16,4,220,5
veh849999,Car,11.2,4.07,14,31,4,228,7
veh850015,Car,11.2,2.6,14,37,4,202,6
veh850132,Car,11.2,3.81,15,25,4,216,3
veh850155,Car,11.2,3.47,15,35,4,200,7
veh850178,Car,11.2,3.03,15,45,4,202,7
veh850201,Car,11.19,3.78,15,55,4,230,5
veh850246,Car,11.18,3.56,16,17,4,228,9
veh850369,Car,11.19,3.79,17,7,4,201,5
veh850519,Car,11.2,3.65,18,12,4,230,9
veh850636,Car,11.2,4.33,19,6,4,218,5
veh850653,Car,11.2,2.84,19,15,4,230,5
veh850748,Car,11.19,3.48,19,41,4,196,6
veh85085,Car,11.16,4.04,17,48,222,54,5
veh850989,Car,11.18,3.57,20,58,4,226,7
veh851006,Car,11.2,3.05,21,3,4,230,9
veh851267,Car,11.19,3.39,22,43,4,230,7
veh851354,Car,11.19,3.54,23,14,4,229,8
veh851390,Car,11.18,4.93,23,33,4,229,7
veh851413,Car,11.2,3.29,23,42,4,230,5
veh851422,Car,11.2,5.59,23,45,4,226,5
veh851426,Car,11.2,3.79,23,47,4,186,5
veh851480,Car,11.2,3.2,0,14,6,201,4
veh851597,Car,11.2,3.79,1,40,6,228,7
veh851681,Car,11.18,3.83,2,50,6,230,8
veh851695,Car,11.2,2.81,2,58,6,230,6
veh851803,Car,11.2,5.04,4,19,6,228,7
veh851922,Car,11.2,3.39,5,47,6,200,5
veh851929,Car,11.2,3.98,5,52,6,201,5
veh851964,Car,11.18,2.74,6,17,6,200,7
veh852053,Car,11.2,3.73,7,21,6,228,7
veh85214,Car,11.19,4.34,18,48,222,5,3
veh852184,Car,11.2,3.87,8,50,6,229,6
veh852191,Car,11.18,4.88,8,56,6,230,5
veh852263,Car,11.18,4.48,9,41,6,190,7
veh852326,Car,11.18,4.03,10,21,6,226,7
veh852457,Car,11.18,3.74,11,36,6,230,9
veh852464,Car,11.2,4.94,11,40,6,228,5
veh85254,Car,11.2,5.03,19,7,222,5,5
veh852776,Car,11.2,3.57,15,16,6,226,9
veh852794,Car,11.2,4.17,15,29,6,200,5
veh853002,Car,11.19,5.85,17,51,6,226,5
veh853067,Car,11.2,3.32,18,31,6,228,7
veh853078,Car,11.2,3.89,18,42,6,230,9
veh853102,Car,11.2,3.49,18,56,6,230,5
veh853155,Car,11.19,4.56,19,24,6,226,7
veh853194,Car,11.2,4.14,19,50,6,229,5
veh853206,Car,11.2,3.02,20,0,6,229,7
veh853347,Car,11.2,3.89,21,39,6,230,9
veh853437,Car,11.19,3.28,22,48,6,201,4
veh853488,Car,11.19,3.48,23,26,6,202,5
veh853490,Car,11.2,4.38,23,27,6,230,5
veh853539,Car,11.2,3.21,23,57,6,200,4
veh853552,Car,11.2,4.1,0,5,8,224,5
veh853644,Car,11.19,3.64,1,9,8,228,9
veh853715,Car,11.2,5.09,2,4,8,230,5
veh853748,Car,11.2,3.32,2,33,8,229,3
veh853771,Car,11.2,4.15,2,48,8,230,5
veh853803,Car,11.2,5.38,3,17,8,229,4
veh853858,Car,11.19,4.93,4,4,8,222,5
veh853862,Car,11.19,3.61,4,6,8,228,5
veh853877,Car,11.18,3.73,4,15,8,201,7
veh8539,Car,11.19,3.24,12,44,6,201,7
veh854008,Car,11.2,3.05,5,47,8,230,4
veh85402,Car,11.19,4.66,20,37,222,2,5
veh854030,Car,11.19,4.53,6,2,8,230,8
veh854072,Car,11.18,3.53,6,44,8,173,5
veh854115,Car,11.2,5.67,7,17,8,230,3
veh854193,Car,11.19,3.22,8,10,8,229,7
veh854251,Car,11.19,3.29,8,45,8,201,4
veh854266,Car,11.2,3.17,8,52,8,201,5
veh854280,Car,11.2,4.31,8,59,8,229,7
veh854284,Car,11.19,4.95,9,0,8,190,3
veh854394,Car,11.2,5.22,10,27,8,224,5
veh854408,Car,11.2,3.45,10,38,8,200,3
veh85447,Car,11.19,3.75,21,1,222,56,6
veh85450,Car,11.2,5.98,21,2,222,4,5
veh854557,Car,11.18,4.42,12,8,8,222,5
veh854713,Car,11.19,3.78,14,10,8,202,7
veh854718,Car,11.2,6.34,14,14,8,222,5
veh854738,Car,11.2,4.55,14,34,8,229,5
veh854752,Car,11.2,4.49,14,51,8,194,6
veh854782,Car,11.19,3.8,15,23,8,230,9
veh854801,Car,11.2,3.44,15,38,8,220,7
veh854817,Car,11.19,3.93,15,50,8,228,7
veh854841,Car,11.19,4.25,16,6,8,188,4
veh854885,Car,11.2,4.08,16,33,8,224,7
veh854915,Car,11.2,3.49,16,58,8,192,4
veh854954,Car,11.16,3.85,17,23,8,224,7
veh855084,Car,11.2,4.24,18,49,8,226,7
veh855153,Car,11.2,3.94,19,32,8,229,6
veh855192,Car,11.2,3.91,19,56,8,230,5
veh855223,Car,11.2,3.89,20,21,8,228,7
veh855313,Car,11.2,5.18,21,28,8,229,5
veh855320,Car,11.2,3.27,21,33,8,172,3
veh855324,Car,11.17,3.95,21,35,8,201,5
veh855331,Car,11.2,4.2,21,40,8,222,3
veh85535,Car,11.19,5.06,21,42,222,5,5
veh855484,Car,11.19,4.0,23,37,8,230,7
veh855645,Car,11.2,3.64,1,34,10,230,5
veh855670,Car,11.18,4.69,1,53,10,200,3
veh855674,Car,11.19,3.52,1,57,10,226,9
veh855744,Car,11.19,5.71,2,57,10,176,4
veh85590,Car,11.19,5.29,22,9,222,36,6
veh855976,Car,11.19,3.77,5,55,10,201,5
veh856075,Car,11.18,3.55,7,15,10,202,7
veh856077,Car,11.18,4.23,7,16,10,224,9
veh856211,Car,11.17,4.57,8,58,10,230,9
veh856368,Car,11.18,3.09,10,53,10,173,1
veh856472,Car,11.19,6.44,12,10,10,222,3
veh856513,Car,11.19,4.35,12,43,10,230,9
veh856561,Car,11.2,3.76,13,16,10,200,5
veh85658,Car,11.2,5.08,22,43,222,5,5
veh856619,Car,11.2,4.38,14,11,10,228,5
veh856674,Car,11.19,3.92,14,48,10,229,6
veh856744,Car,11.2,3.17,15,37,10,200,6
veh856811,Car,11.2,3.2,16,25,10,202,5
veh856813,Car,11.2,3.38,16,27,10,230,6
veh856833,Car,11.18,4.77,16,45,10,229,7
veh856881,Car,11.19,3.79,17,30,10,201,5
veh856952,Car,11.19,3.25,18,11,10,230,6
veh857031,Car,11.2,4.48,18,56,10,229,5
veh857149,Car,11.18,3.41,20,29,10,201,4
veh857323,Car,11.19,4.74,22,47,10,202,5
veh857451,Car,11.2,4.44,0,29,12,201,5
veh857470,Car,11.18,4.17,0,42,12,230,5
veh857559,Car,11.2,5.32,1,38,12,201,3
veh857590,Car,11.19,3.33,1,57,12,230,6
veh857595,Car,11.18,3.26,2,0,12,230,6
veh857614,Car,11.19,6.01,2,10,12,178,2
veh85769,Car,11.2,4.91,23,44,222,33,6
veh857869,Car,11.19,4.84,5,10,12,117,1
veh857901,Car,11.19,3.31,5,32,12,230,6
veh857993,Car,11.18,3.5,6,30,12,202,7
veh858052,Car,11.18,3.89,7,17,12,198,3
veh858101,Car,11.19,3.48,7,49,12,228,7
veh858143,Car,11.19,2.86,8,18,12,230,2
veh858147,Car,11.19,3.14,8,22,12,230,7
veh85816,Car,11.18,3.94,0,15,224,59,3
veh858246,Car,11.16,4.22,9,22,12,229,7
veh858263,Car,11.2,2.95,9,33,12,172,3
veh858273,Car,11.19,3.8,9,38,12,196,7
veh858290,Car,11.19,3.2,9,46,12,201,5
veh858316,Car,11.19,3.19,10,3,12,196,2
veh858372,Car,11.2,3.62,10,43,12,198,3
veh858464,Car,11.2,3.02,11,46,12,144,4
veh858565,Car,11.2,3.37,12,56,12,230,8
veh858690,Car,11.19,3.99,14,37,12,224,5
veh858752,Car,11.2,4.2,15,21,12,229,8
veh858805,Car,11.2,2.99,16,1,12,230,4
veh858815,Car,11.2,4.27,16,6,12,230,8
veh858867,Car,11.19,3.15,16,36,12,230,4
veh859012,Car,11.16,3.07,18,15,12,196,4
veh85917,Car,11.2,4.76,1,35,224,4,7
veh85920,Car,11.19,4.6,1,36,224,5,7
veh859223,Car,11.2,3.88,20,43,12,229,6
veh859342,Car,11.19,6.07,22,13,12,176,4
veh859365,Car,11.18,4.03,22,30,12,201,7
veh859384,Car,11.2,3.74,22,44,12,229,6
veh859463,Car,11.19,3.89,23,39,12,229,7
veh859474,Car,11.2,3.96,23,46,12,229,7
veh859479,Car,11.19,3.15,23,48,12,173,5
veh859492,Car,11.19,3.92,23,56,12,230,5
veh859495,Car,11.2,3.96,23,57,12,230,7
veh859503,Car,11.19,5.11,0,2,14,184,1
veh859539,Car,11.19,4.27,0,29,14,200,3
veh859593,Car,11.2,5.27,1,2,14,226,3
veh859665,Car,11.19,3.91,1,51,14,230,6
veh85968,Car,11.2,6.03,2,15,224,6,7
veh859753,Car,11.2,4.84,2,47,14,226,5
veh85980,Car,11.2,4.58,2,27,224,6,3
veh859809,Car,11.2,4.85,3,33,14,174,6
veh859924,Car,11.19,5.83,4,54,14,180,3
veh860045,Car,11.19,4.35,6,10,14,175,3
veh860097,Car,11.19,5.61,6,45,14,224,3
veh860112,Car,11.18,3.97,6,56,14,230,9
veh860129,Car,11.18,3.87,7,9,14,226,5
veh860147,Car,11.19,4.47,7,21,14,224,7
veh860164,Car,11.18,4.26,7,32,14,174,6
veh860185,Car,11.18,4.53,7,44,14,230,5
veh860272,Car,11.19,3.95,8,27,14,201,5
veh860303,Car,11.2,4.07,8,47,14,172,5
veh860400,Car,11.18,6.02,9,37,14,176,5
veh860412,Car,11.2,3.34,9,42,14,201,5
veh860415,Car,11.2,3.81,9,44,14,230,5
veh860482,Car,11.19,3.12,10,13,14,200,3
veh860599,Car,11.19,4.85,11,16,14,184,4
veh860744,Car,11.2,3.55,12,33,14,228,7
veh860781,Car,11.17,4.38,12,54,14,228,5
veh860794,Car,11.19,4.2,13,1,14,201,7
veh860999,Car,11.19,7.22,15,0,14,228,3
veh861047,Car,11.2,3.58,15,28,14,228,5
veh861149,Car,11.2,4.61,16,19,14,202,7
veh861212,Car,11.2,2.97,16,55,14,172,5
veh861213,Car,11.19,3.98,16,56,14,200,5
veh861296,Car,11.19,3.5,17,38,14,228,5
veh861301,Car,11.19,4.73,17,40,14,229,5
veh861346,Car,11.2,3.45,18,3,14,200,5
veh861390,Car,11.2,5.22,18,23,14,229,3
veh861425,Car,11.19,7.51,18,41,14,192,1
veh861586,Car,11.2,3.8,20,4,14,230,6
veh861735,Car,11.2,4.61,21,35,14,174,5
veh861780,Car,11.18,3.5,21,58,14,226,5
veh861810,Car,11.17,4.69,22,12,14,201,3
veh861828,Car,11.17,5.93,22,22,14,182,1
veh861891,Car,11.18,3.25,23,0,14,230,5
veh861900,Car,11.19,3.77,23,7,14,228,5
veh861906,Car,11.2,4.26,23,13,14,224,5
veh8622,Car,11.2,3.33,13,45,6,173,4
veh862210,Car,11.2,3.26,3,18,16,201,5
veh862225,Car,11.19,3.65,3,29,16,172,4
veh862271,Car,11.19,5.73,4,10,16,176,3
