id,type,maxSpeed,averageSpeed,hour,minute,start_vertex_id,stop_vertex_id,turnsCount
veh4313383,Bus,8.0,1.55,10,26,87,56,1
veh1783762,Bus,8.0,1.74,16,32,86,59,0
veh5531639,Bus,8.0,1.33,19,12,202,175,0
veh3279489,Bus,8.0,1.37,10,17,12,186,0
veh1127877,Bus,7.99,1.28,12,11,29,186,1
veh2810769,Bus,8.0,1.49,16,15,4,178,0
veh4502877,Bus,7.98,1.27,19,47,215,41,0
veh1966550,Bus,8.0,1.38,19,31,29,201,1
veh188334,Bus,8.0,1.71,9,54,144,117,0
veh5626543,Bus,8.0,1.28,11,47,215,41,0
veh4969584,Bus,8.0,1.22,7,2,230,56,0
veh1221791,Bus,8.0,1.35,15,11,29,186,1
veh4969586,Bus,8.0,1.4,8,51,29,56,0
veh2999826,Bus,8.0,1.28,15,47,215,41,0
veh6470425,Bus,8.0,1.55,13,4,144,41,1
veh3752884,Bus,8.0,1.4,22,51,29,56,0
veh2439593,Bus,8.0,1.16,16,6,87,41,1
veh1877229,Bus,7.99,1.22,9,45,207,33,0
veh2716248,Bus,8.0,1.69,22,2,86,33,1
veh472700,Bus,7.99,1.34,14,17,12,186,0
veh94309,Bus,7.99,1.37,18,32,27,201,0
veh5531538,Bus,8.0,1.55,10,26,87,56,1
veh3468183,Bus,8.0,1.57,13,22,174,48,1
veh6470491,Bus,8.0,1.44,19,46,87,114,0
veh4218648,Bus,8.0,1.69,4,52,174,201,0
veh4123968,Bus,7.98,1.27,5,47,215,41,0
veh3563149,Bus,8.0,1.38,10,32,27,201,0
veh2154490,Bus,8.0,1.7,17,54,144,117,0
veh2154499,Bus,8.0,1.69,18,52,174,201,0
veh4409564,Bus,7.99,1.66,15,22,174,48,1
veh6377278,Bus,7.99,1.22,13,45,207,33,0
veh3656909,Bus,8.0,1.15,6,6,87,41,1
veh5531670,Bus,8.0,1.5,22,15,4,178,0
veh3189687,Bus,8.0,1.7,17,54,144,117,0
veh1221736,Bus,8.0,1.69,9,2,86,33,1
veh2249067,Bus,8.0,1.74,12,32,86,59,0
veh1127984,Bus,7.99,1.27,22,11,29,186,1
veh5626619,Bus,8.0,1.38,19,31,29,201,1
veh472653,Bus,8.0,1.33,9,12,202,175,0
veh1877354,Bus,7.99,1.71,21,54,144,117,0
veh4218654,Bus,8.0,1.27,5,47,215,41,0
veh5721597,Bus,8.0,1.49,12,15,4,178,0
veh5998590,Bus,8.0,1.55,11,4,144,41,1
veh1966422,Bus,7.99,1.28,7,47,215,41,0
veh4781156,Bus,7.99,1.28,12,11,29,186,1
veh1499259,Bus,8.0,1.22,5,45,207,33,0
veh3752742,Bus,8.0,1.54,9,26,87,56,1
veh5998589,Bus,8.0,1.66,11,22,174,48,1
veh1310876,Bus,8.0,1.7,9,54,144,117,0
veh1405169,Bus,8.0,1.4,8,51,29,56,0
veh565789,Bus,7.99,1.38,12,32,27,201,0
veh3279578,Bus,8.0,1.4,19,30,145,172,0
veh2343443,Bus,8.0,1.55,9,4,144,41,1
veh655158,Bus,8.0,1.38,16,32,27,201,0
veh5904265,Bus,7.99,1.39,14,31,29,201,1
veh3936025,Bus,8.0,1.57,13,22,174,48,1
veh376791,Bus,8.0,1.38,20,32,27,201,0
veh2716221,Bus,8.0,1.33,19,12,202,175,0
veh1221738,Bus,8.0,1.55,9,4,144,41,1
veh3752803,Bus,8.0,1.44,15,46,87,114,0
veh2343415,Bus,8.0,1.28,7,47,215,41,0
veh1405157,Bus,8.0,1.4,7,30,145,172,0
veh282697,Bus,8.0,1.38,7,31,29,201,1
veh5248342,Bus,8.0,1.38,15,31,29,201,1
veh2060295,Bus,8.0,1.71,8,2,86,33,1
veh94338,Bus,7.99,1.55,21,4,144,41,1
veh5065438,Bus,8.0,1.5,8,15,4,178,0
veh5065442,Bus,8.0,1.16,9,6,87,41,1
veh3468123,Bus,8.0,1.4,8,51,29,56,0
veh1221800,Bus,7.98,1.22,15,45,207,33,0
veh2810730,Bus,8.0,1.49,12,15,4,178,0
veh1688084,Bus,8.0,1.5,12,15,4,178,0
veh2249053,Bus,7.99,1.38,10,32,27,201,0
veh6377249,Bus,8.0,1.68,10,2,86,33,1
veh4969742,Bus,8.0,1.21,21,45,207,33,0
veh5998651,Bus,8.0,1.7,17,54,144,117,0
veh282831,Bus,8.0,1.7,18,54,144,117,0
veh5815144,Bus,8.0,1.37,18,32,27,201,0
veh4591883,Bus,7.99,1.54,8,26,87,56,1
veh5815134,Bus,7.99,1.16,18,6,87,41,1
veh3936093,Bus,8.0,1.4,19,30,145,172,0
veh6281289,Bus,8.0,1.71,19,54,144,117,0
veh472759,Bus,8.0,1.62,19,24,144,178,1
veh3374209,Bus,8.0,1.66,15,24,144,178,1
veh282858,Bus,8.0,1.38,20,32,27,201,0
veh2622237,Bus,8.0,1.16,10,6,87,41,1
veh2532450,Bus,8.0,1.54,10,26,87,56,1
veh4124135,Bus,8.0,1.28,20,11,29,186,1
veh3752836,Bus,8.0,1.4,18,51,29,56,0
veh6281126,Bus,8.0,1.66,5,24,144,178,1
veh4409587,Bus,8.0,1.55,17,4,144,41,1
veh6560555,Bus,8.0,1.38,14,32,27,201,0
veh3374244,Bus,8.0,1.5,18,4,144,41,1
veh376618,Bus,8.0,1.21,5,2,230,56,0
veh937545,Bus,8.0,1.38,6,17,12,186,0
veh4969593,Bus,8.0,1.74,8,32,86,59,0
veh2810700,Bus,8.0,1.33,9,12,202,175,0
veh3656950,Bus,8.0,1.54,9,26,87,56,1
veh3752821,Bus,7.99,1.38,16,32,27,201,0
veh6281268,Bus,8.0,1.15,18,6,87,41,1
veh5998619,Bus,7.98,1.38,14,17,12,186,0
veh6092361,Bus,8.0,1.38,17,30,145,172,0
veh472785,Bus,8.0,1.39,22,31,29,201,1
veh4124117,Bus,8.0,1.39,18,17,12,186,0
veh2532525,Bus,8.0,1.21,17,45,207,33,0
veh3374126,Bus,8.0,1.4,8,51,29,56,0
veh4030265,Bus,7.99,1.28,11,47,215,41,0
veh188373,Bus,7.99,1.23,13,45,207,33,0
veh749510,Bus,8.0,1.28,13,47,215,41,0
veh2905251,Bus,7.99,1.22,5,45,207,33,0
veh655194,Bus,8.0,1.65,19,24,144,178,1
veh1032301,Bus,8.0,1.49,22,15,4,178,0
veh4502780,Bus,7.98,1.34,10,17,12,186,0
veh4591990,Bus,7.99,1.22,17,45,207,33,0
veh5904319,Bus,8.0,1.5,18,15,4,178,0
veh1688005,Bus,8.0,1.54,6,26,87,56,1
veh937613,Bus,8.0,1.28,12,11,29,186,1
veh3374207,Bus,7.99,1.57,15,22,174,48,1
veh1310987,Bus,8.0,1.21,19,45,207,33,0
veh2999714,Bus,8.0,1.22,5,45,207,33,0
veh6186890,Bus,7.99,1.35,20,11,29,186,1
veh4781123,Bus,8.0,1.55,9,26,87,56,1
veh655192,Bus,8.0,1.74,19,32,86,59,0
veh6281237,Bus,8.0,1.55,15,4,144,41,1
veh749555,Bus,8.0,1.22,17,45,207,33,0
veh3189584,Bus,8.0,1.44,8,46,87,114,0
veh4030317,Bus,8.0,1.55,17,26,87,56,1
veh2905364,Bus,7.99,1.21,15,45,207,33,0
veh749545,Bus,8.0,1.15,17,6,87,41,1
veh5437062,Bus,8.0,1.34,20,12,202,175,0
veh5626639,Bus,7.99,1.33,20,12,202,175,0
veh2532522,Bus,7.99,1.7,17,54,144,117,0
veh5531622,Bus,7.99,1.55,18,4,144,41,1
veh4781201,Bus,7.99,1.49,16,15,4,178,0
veh6092378,Bus,8.0,1.65,18,24,144,178,1
veh3374217,Bus,8.0,1.55,16,26,87,56,1
veh1594250,Bus,8.0,1.74,16,32,86,59,0
veh4686835,Bus,8.0,1.69,16,2,86,33,1
veh1966459,Bus,8.0,1.16,10,6,87,41,1
veh937648,Bus,8.0,1.22,15,45,207,33,0
veh3657082,Bus,8.0,1.4,21,30,145,172,0
veh6186872,Bus,7.99,1.39,18,17,12,186,0
veh4781145,Bus,7.99,1.49,10,15,4,178,0
veh5436931,Bus,8.0,1.49,8,15,4,178,0
veh3189725,Bus,8.0,1.33,20,12,202,175,0
veh2343567,Bus,8.0,1.39,21,31,29,201,1
veh5248231,Bus,8.0,1.69,4,2,86,33,1
veh2999858,Bus,8.0,1.74,18,32,86,59,0
veh188327,Bus,8.0,1.44,9,46,87,114,0
veh2622234,Bus,8.0,1.22,9,2,230,56,0
veh188430,Bus,7.99,1.49,18,15,4,178,0
veh4030309,Bus,8.0,1.69,16,52,174,201,0
veh1966540,Bus,8.0,1.54,18,26,87,56,1
veh2154384,Bus,8.0,1.4,8,51,29,56,0
veh3468140,Bus,8.0,1.16,9,6,87,41,1
veh1405154,Bus,7.99,1.39,6,32,27,201,0
veh3374122,Bus,8.0,1.27,7,47,215,41,0
veh2622336,Bus,8.0,1.5,19,4,144,41,1
veh5158819,Bus,7.99,1.16,6,6,87,41,1
veh5342294,Bus,8.0,1.44,7,46,87,114,0
veh3657038,Bus,8.0,1.71,17,54,144,117,0
veh1127897,Bus,8.0,1.7,14,26,87,56,1
veh5626462,Bus,8.0,1.71,4,2,86,33,1
veh5342474,Bus,8.0,1.37,22,32,27,201,0
veh5531518,Bus,8.0,1.34,8,32,27,201,0
veh3846244,Bus,7.99,1.49,8,15,4,178,0
veh2716233,Bus,7.99,1.38,20,32,27,201,0
veh4969681,Bus,8.0,1.39,16,17,12,186,0
veh5626661,Bus,8.0,1.48,22,15,4,178,0
veh2905260,Bus,8.0,1.33,6,12,202,175,0
veh2622219,Bus,7.99,1.36,9,11,29,186,1
veh6186851,Bus,7.99,1.55,17,26,87,56,1
veh565862,Bus,8.0,1.74,19,32,86,59,0
veh3846312,Bus,8.0,1.57,15,22,174,48,1
veh5815092,Bus,8.0,1.55,14,26,87,56,1
veh472641,Bus,8.0,1.35,9,11,29,186,1
veh4969703,Bus,8.0,1.73,18,32,86,59,0
veh5531479,Bus,8.0,1.35,6,11,29,186,1
veh2716237,Bus,8.0,1.57,21,22,174,48,1
veh1499256,Bus,7.99,1.57,5,22,174,48,1
veh749466,Bus,8.0,1.4,9,30,145,172,0
veh4124017,Bus,8.0,1.57,9,22,174,48,1
veh2249058,Bus,8.0,1.66,11,24,144,178,1
veh4313508,Bus,8.0,1.38,22,31,29,201,1
veh6470475,Bus,8.0,1.28,18,11,29,186,1
veh5065500,Bus,8.0,1.5,14,15,4,178,0
veh1499349,Bus,8.0,1.7,13,54,144,117,0
veh5531493,Bus,8.0,1.66,7,22,174,48,1
veh565743,Bus,8.0,1.37,8,17,12,186,0
veh4124016,Bus,8.0,1.4,9,30,145,172,0
veh2249041,Bus,8.0,1.22,9,45,207,33,0
veh3468263,Bus,8.0,1.4,20,51,29,56,0
veh5531550,Bus,8.0,1.66,11,24,144,178,1
veh4686721,Bus,8.0,1.7,6,52,174,201,0
veh2622272,Bus,8.0,1.39,14,31,29,201,1
veh2716184,Bus,8.0,1.39,17,31,29,201,1
veh94180,Bus,8.0,1.7,7,54,144,117,0
veh3657055,Bus,8.0,1.38,18,32,27,201,0
veh3846330,Bus,8.0,1.15,17,6,87,41,1
veh655112,Bus,7.98,1.27,12,11,29,186,1
veh3563082,Bus,8.0,1.22,5,2,230,56,0
veh655130,Bus,8.0,1.4,14,51,29,56,0
veh3936084,Bus,8.0,1.65,18,24,144,178,1
veh5531613,Bus,7.99,1.21,17,45,207,33,0
veh5437005,Bus,8.0,1.21,15,2,230,56,0
veh2343481,Bus,8.0,1.65,13,24,144,178,1
veh1877165,Bus,8.0,1.55,4,26,87,56,1
veh4591952,Bus,8.0,1.55,14,26,87,56,1
