id,type,maxSpeed,averageSpeed,hour,minute,start_vertex_id,stop_vertex_id,turnsCount
veh3936101,Bus,8.0,1.28,19,47,215,41,0
veh1221822,Bus,8.0,1.28,17,47,215,41,0
veh937681,Bus,8.0,1.66,18,24,144,178,1
veh4686761,Bus,8.0,1.45,9,46,87,114,0
veh4030345,Bus,8.0,1.4,19,30,145,172,0
veh2343585,Bus,8.0,1.49,22,15,4,178,0
veh2905293,Bus,8.0,1.35,9,11,29,186,1
veh5626524,Bus,7.99,1.23,9,45,207,33,0
veh1499423,Bus,7.99,1.22,19,45,207,33,0
veh6281248,Bus,8.0,1.69,16,2,86,33,1
veh5721584,Bus,8.0,1.66,11,22,174,48,1
veh3656960,Bus,8.0,1.28,9,47,215,41,0
veh376737,Bus,8.0,1.69,16,2,86,33,1
veh5342329,Bus,8.0,1.71,9,2,86,33,1
veh5626554,Bus,8.0,1.4,13,30,145,172,0
veh2154520,Bus,8.0,1.28,19,47,215,41,0
veh94312,Bus,7.99,1.55,19,26,87,56,1
veh655030,Bus,8.0,1.4,5,30,145,172,0
veh1127952,Bus,8.0,1.55,19,26,87,56,1
veh5531582,Bus,8.0,1.38,15,31,29,201,1
veh1405201,Bus,8.0,1.4,10,51,29,56,0
veh472716,Bus,8.0,1.16,16,6,87,41,1
veh3468266,Bus,8.0,1.7,20,52,174,201,0
veh6092392,Bus,8.0,1.66,19,24,144,178,1
veh4781168,Bus,8.0,1.71,13,54,144,117,0
veh4502774,Bus,8.0,1.16,10,6,87,41,1
veh655076,Bus,8.0,1.35,9,11,29,186,1
veh3374124,Bus,7.99,1.21,7,2,230,56,0
veh3936027,Bus,8.0,1.66,13,24,144,178,1
veh4969654,Bus,8.0,1.39,14,31,29,201,1
veh6092254,Bus,8.0,1.33,7,12,202,175,0
veh5815164,Bus,7.99,1.69,20,52,174,201,0
veh6560531,Bus,8.0,1.39,12,31,29,201,1
veh1221716,Bus,8.0,1.55,8,26,87,56,1
veh5815052,Bus,8.0,1.38,10,31,29,201,1
veh565786,Bus,8.0,1.74,12,32,86,59,0
veh4875133,Bus,7.99,1.57,11,22,174,48,1
veh282760,Bus,8.0,1.23,11,45,207,33,0
veh4686852,Bus,8.0,1.21,17,2,230,56,0
veh3374154,Bus,8.0,1.28,9,47,215,41,0
veh94187,Bus,8.0,1.15,8,6,87,41,1
veh3468095,Bus,7.99,1.29,5,47,215,41,0
veh4409469,Bus,8.0,1.38,7,31,29,201,1
veh3189607,Bus,8.0,1.7,9,54,144,117,0
veh1221719,Bus,8.0,1.69,8,52,174,201,0
veh94274,Bus,8.0,1.27,16,11,29,186,1
veh3279616,Bus,8.0,1.49,22,15,4,178,0
veh2154457,Bus,8.0,1.74,14,32,86,59,0
veh5815183,Bus,8.0,1.69,22,2,86,33,1
veh3279456,Bus,8.0,1.69,8,2,86,33,1
veh3657040,Bus,7.99,1.28,17,47,215,41,0
veh4591887,Bus,8.0,1.71,8,2,86,33,1
veh2905395,Bus,8.0,1.74,18,32,86,59,0
veh6377358,Bus,8.0,1.38,20,17,12,186,0
veh3752734,Bus,8.0,1.71,8,54,144,117,0
veh2154367,Bus,7.99,1.37,6,17,12,186,0
veh4686871,Bus,8.0,1.55,19,22,174,48,1
veh5531482,Bus,7.99,1.55,6,26,87,56,1
veh6470479,Bus,8.0,1.69,18,52,174,201,0
veh2343465,Bus,8.0,1.65,11,24,144,178,1
veh2716061,Bus,8.0,1.35,6,11,29,186,1
veh749575,Bus,8.0,1.57,19,22,174,48,1
veh6560515,Bus,8.0,1.71,10,2,86,33,1
veh472664,Bus,8.0,1.33,10,12,202,175,0
veh3657001,Bus,8.0,1.4,14,51,29,56,0
veh749579,Bus,8.0,1.65,19,24,144,178,1
veh749513,Bus,8.0,1.28,14,11,29,186,1
veh5158951,Bus,7.99,1.22,17,45,207,33,0
veh4969581,Bus,8.0,1.33,7,12,202,175,0
veh6377250,Bus,8.0,1.74,10,32,86,59,0
veh3936114,Bus,8.0,1.44,21,46,87,114,0
veh1310982,Bus,8.0,1.5,19,4,144,41,1
veh937650,Bus,8.0,1.27,16,11,29,186,1
veh1594193,Bus,8.0,1.74,10,32,86,59,0
veh2999724,Bus,8.0,1.38,6,17,12,186,0
veh843893,Bus,8.0,1.27,8,11,29,186,1
veh2532574,Bus,7.99,1.28,22,11,29,186,1
veh4686765,Bus,8.0,1.74,9,32,86,59,0
veh2810789,Bus,8.0,1.7,18,2,86,33,1
veh565724,Bus,8.0,1.65,7,24,144,178,1
veh3189724,Bus,8.0,1.7,20,52,174,201,0
veh2999829,Bus,8.0,1.27,16,11,29,186,1
veh3374121,Bus,8.0,1.33,7,12,202,175,0
veh3096257,Bus,7.99,1.71,21,54,144,117,0
veh4591968,Bus,7.97,1.21,15,2,230,56,0
veh4502716,Bus,8.0,1.35,6,11,29,186,1
veh5531667,Bus,8.0,1.74,22,32,86,59,0
veh5904266,Bus,8.0,1.4,14,51,29,56,0
veh3936107,Bus,7.99,1.54,20,26,87,56,1
veh3752855,Bus,8.0,1.74,19,32,86,59,0
veh2439503,Bus,8.0,1.39,8,51,29,56,0
veh94272,Bus,8.0,1.21,15,45,207,33,0
veh844052,Bus,8.0,1.28,22,11,29,186,1
veh1877310,Bus,7.99,1.21,17,2,230,56,0
veh1127792,Bus,8.0,1.69,4,52,174,201,0
veh1311004,Bus,8.0,1.71,21,54,144,117,0
veh2060369,Bus,8.0,1.4,15,30,145,172,0
veh2716090,Bus,7.99,1.4,8,30,145,172,0
veh2999890,Bus,8.0,1.44,21,46,87,114,0
veh6470421,Bus,8.0,1.5,12,15,4,178,0
veh4686873,Bus,8.0,1.74,19,32,86,59,0
veh2154393,Bus,8.0,1.66,8,24,144,178,1
veh6377214,Bus,7.99,1.15,8,6,87,41,1
veh1499337,Bus,8.0,1.27,12,11,29,186,1
veh4409447,Bus,8.0,1.16,4,6,87,41,1
veh5065430,Bus,8.0,1.69,8,52,174,201,0
veh2343508,Bus,8.0,1.4,16,51,29,56,0
veh6281244,Bus,8.0,1.4,16,51,29,56,0
veh3468268,Bus,7.98,1.34,20,17,12,186,0
veh4686781,Bus,7.98,1.38,10,17,12,186,0
veh1405172,Bus,8.0,1.44,8,46,87,114,0
veh4124157,Bus,8.0,1.69,22,52,174,201,0
veh3846332,Bus,8.0,1.44,17,46,87,114,0
veh5626556,Bus,8.0,1.55,13,4,144,41,1
veh3189713,Bus,8.0,1.55,19,4,144,41,1
veh565819,Bus,8.0,1.28,16,11,29,186,1
veh4875227,Bus,7.99,1.22,19,2,230,56,0
veh4313318,Bus,8.0,1.4,5,30,145,172,0
veh282691,Bus,8.0,1.71,6,2,86,33,1
veh749451,Bus,8.0,1.7,8,52,174,201,0
veh3096071,Bus,8.0,1.44,5,46,87,114,0
veh1783799,Bus,8.0,1.73,19,32,86,59,0
veh3752837,Bus,7.99,1.15,18,6,87,41,1
veh1877271,Bus,8.0,1.55,14,26,87,56,1
veh5342339,Bus,8.0,1.4,10,51,29,56,0
veh3468255,Bus,8.0,1.55,19,4,144,41,1
veh3189728,Bus,7.99,1.38,20,32,27,201,0
veh6470527,Bus,8.0,1.74,22,32,86,59,0
veh2905428,Bus,8.0,1.4,21,30,145,172,0
veh5248398,Bus,8.0,1.71,19,54,144,117,0
veh4409451,Bus,8.0,1.44,5,46,87,114,0
veh5815066,Bus,8.0,1.55,11,4,144,41,1
veh2716214,Bus,8.0,1.4,19,30,145,172,0
veh282828,Bus,8.0,1.74,18,32,86,59,0
veh3096192,Bus,8.0,1.4,16,51,29,56,0
veh2439615,Bus,8.0,1.4,18,51,29,56,0
veh1127913,Bus,8.0,1.21,15,2,230,56,0
veh5904363,Bus,7.99,1.49,22,15,4,178,0
veh4030259,Bus,7.99,1.44,11,46,87,114,0
veh2439653,Bus,8.0,1.4,21,30,145,172,0
veh94190,Bus,8.0,1.4,8,30,145,172,0
veh4781229,Bus,8.0,1.38,19,31,29,201,1
veh6560471,Bus,8.0,1.55,7,4,144,41,1
veh2249125,Bus,8.0,1.15,18,6,87,41,1
veh3563263,Bus,7.99,1.28,21,47,215,41,0
veh3657087,Bus,8.0,1.27,21,47,215,41,0
veh5531571,Bus,8.0,1.28,14,11,29,186,1
veh2439562,Bus,8.0,1.4,13,30,145,172,0
veh1783730,Bus,8.0,1.65,13,24,144,178,1
veh94322,Bus,8.0,1.28,19,47,215,41,0
veh4409481,Bus,8.0,1.21,7,2,230,56,0
veh2439500,Bus,8.0,1.21,7,45,207,33,0
veh5531508,Bus,8.0,1.4,8,30,145,172,0
veh565785,Bus,8.0,1.7,12,2,86,33,1
veh3563095,Bus,8.0,1.52,7,46,87,114,0
veh1594224,Bus,8.0,1.39,14,31,29,201,1
veh6470379,Bus,8.0,1.35,9,11,29,186,1
veh1499450,Bus,8.0,1.34,22,12,202,175,0
veh2439478,Bus,8.0,1.36,6,11,29,186,1
veh4502815,Bus,8.0,1.38,14,17,12,186,0
veh5531553,Bus,8.0,1.22,11,45,207,33,0
veh3563250,Bus,8.0,1.54,20,26,87,56,1
veh1127838,Bus,7.99,1.38,8,17,12,186,0
veh1688145,Bus,8.0,1.55,18,4,144,41,1
veh1783786,Bus,8.0,1.51,18,4,144,41,1
veh4592030,Bus,8.0,1.44,21,46,87,114,0
veh1310828,Bus,8.0,1.62,6,26,87,56,1
veh655104,Bus,8.0,1.47,11,30,145,172,0
veh1311000,Bus,8.0,1.4,21,30,145,172,0
veh4969651,Bus,7.99,1.22,13,45,207,33,0
veh2905430,Bus,8.0,1.5,21,4,144,41,1
veh4969705,Bus,8.0,1.62,18,24,144,178,1
veh6281134,Bus,8.0,1.69,6,52,174,201,0
veh1594140,Bus,8.0,1.5,6,15,4,178,0
veh2532434,Bus,8.0,1.62,9,26,87,56,1
veh6470498,Bus,8.0,1.71,19,54,144,117,0
veh4502793,Bus,8.0,1.39,12,31,29,201,1
veh1499446,Bus,8.0,1.39,22,51,29,56,0
veh3468108,Bus,7.97,1.38,6,32,27,201,0
veh4218761,Bus,8.0,1.44,15,46,87,114,0
veh5815098,Bus,8.0,1.35,15,11,29,186,1
veh1221687,Bus,8.0,1.21,5,45,207,33,0
veh6560535,Bus,7.99,1.34,12,17,12,186,0
veh4502865,Bus,8.0,1.38,19,31,29,201,1
veh5904242,Bus,8.0,1.51,11,4,144,41,1
veh5998646,Bus,8.0,1.44,17,46,87,114,0
veh6281275,Bus,8.0,1.7,18,54,144,117,0
veh2999780,Bus,8.0,1.38,10,17,12,186,0
veh3752700,Bus,8.0,1.4,6,51,29,56,0
veh188412,Bus,8.0,1.55,17,4,144,41,1
veh1499385,Bus,8.0,1.15,17,6,87,41,1
veh5342319,Bus,7.99,1.38,8,17,12,186,0
veh4313480,Bus,8.0,1.74,19,32,86,59,0
veh2810736,Bus,8.0,1.7,13,54,144,117,0
veh1966465,Bus,8.0,1.34,10,17,12,186,0
veh1310911,Bus,8.0,1.5,13,4,144,41,1
veh1032182,Bus,7.99,1.71,11,54,144,117,0
veh2810703,Bus,8.0,1.22,9,2,230,56,0
veh2343460,Bus,8.0,1.37,10,32,27,201,0
veh3563199,Bus,8.0,1.55,16,26,87,56,1
veh1966511,Bus,8.0,1.28,15,47,215,41,0
veh1877367,Bus,7.99,1.38,22,32,27,201,0
veh5158881,Bus,8.0,1.4,10,17,12,186,0
veh3096221,Bus,8.0,1.5,18,4,144,41,1
veh5436927,Bus,8.0,1.65,8,24,144,178,1
veh3468097,Bus,8.0,1.21,5,2,230,56,0
veh5065556,Bus,8.0,1.74,19,32,86,59,0
veh1688115,Bus,7.99,1.28,16,11,29,186,1
veh2905352,Bus,8.0,1.38,14,17,12,186,0
veh6281257,Bus,8.0,1.4,17,30,145,172,0
veh3374236,Bus,7.99,1.22,17,2,230,56,0
veh6377357,Bus,8.0,1.34,20,12,202,175,0
veh1221751,Bus,8.0,1.74,10,32,86,59,0
veh4591852,Bus,8.0,1.65,5,24,144,178,1
veh1032216,Bus,8.0,1.57,15,22,174,48,1
veh3846325,Bus,8.0,1.74,16,32,86,59,0
veh1877360,Bus,7.99,1.4,22,51,29,56,0
veh4591926,Bus,8.0,1.55,11,4,144,41,1
veh2999736,Bus,8.0,1.33,7,12,202,175,0
veh5626555,Bus,8.0,1.57,13,22,174,48,1
veh6092324,Bus,7.99,1.22,13,45,207,33,0
veh2532517,Bus,8.0,1.44,17,46,87,114,0
veh6186909,Bus,8.0,1.28,22,11,29,186,1
veh2999848,Bus,8.0,1.33,17,12,202,175,0
veh2249069,Bus,7.99,1.49,12,15,4,178,0
veh3468118,Bus,8.0,1.33,7,12,202,175,0
veh4502786,Bus,8.0,1.55,11,4,144,41,1
veh5626500,Bus,7.99,1.69,8,52,174,201,0
veh5721541,Bus,8.0,1.15,8,6,87,41,1
veh1966404,Bus,8.0,1.62,6,26,87,56,1
veh94348,Bus,7.99,1.69,22,2,86,33,1
veh4875101,Bus,8.0,1.37,8,17,12,186,0
veh3189603,Bus,8.0,1.7,9,2,86,33,1
veh6186918,Bus,7.99,1.38,22,32,27,201,0
veh1966419,Bus,8.0,1.66,7,24,144,178,1
veh1310856,Bus,8.0,1.69,8,2,86,33,1
veh6377308,Bus,7.99,1.37,16,17,12,186,0
veh1221823,Bus,7.99,1.22,17,45,207,33,0
veh2154518,Bus,8.0,1.7,19,54,144,117,0
veh1310822,Bus,7.99,1.28,5,47,215,41,0
veh3935991,Bus,8.0,1.71,9,54,144,117,0
veh5815146,Bus,8.0,1.16,19,6,87,41,1
veh5626602,Bus,8.0,1.34,17,12,202,175,0
veh6092317,Bus,7.99,1.38,12,32,27,201,0
veh565898,Bus,8.0,1.37,22,32,27,201,0
veh2905310,Bus,8.0,1.39,10,51,29,56,0
veh5248321,Bus,8.0,1.49,12,15,4,178,0
veh4875195,Bus,8.0,1.71,17,54,144,117,0
veh5904358,Bus,8.0,1.7,22,52,174,201,0
veh4875176,Bus,8.0,1.21,15,2,230,56,0
veh3374193,Bus,8.0,1.27,14,11,29,186,1
veh5998657,Bus,8.0,1.4,18,51,29,56,0
veh4124111,Bus,8.0,1.69,18,52,174,201,0
veh565836,Bus,8.0,1.65,17,24,144,178,1
veh5721637,Bus,8.0,1.37,16,32,27,201,0
veh6281191,Bus,8.0,1.69,10,2,86,33,1
veh5158862,Bus,8.0,1.4,9,30,145,172,0
veh3279611,Bus,8.0,1.69,22,52,174,201,0
veh5721565,Bus,8.0,1.63,9,24,144,178,1
veh2060398,Bus,8.0,1.21,17,45,207,33,0
veh3189653,Bus,7.99,1.71,14,2,86,33,1
veh4313320,Bus,8.0,1.66,5,24,144,178,1
veh1310880,Bus,8.0,1.21,9,2,230,56,0
veh6281253,Bus,8.0,1.38,17,31,29,201,1
veh1783660,Bus,8.0,1.55,7,4,144,41,1
veh2343409,Bus,7.99,1.71,7,2,86,33,1
veh4686907,Bus,7.97,1.38,22,17,12,186,0
veh3563264,Bus,8.0,1.22,21,45,207,33,0
veh3374130,Bus,7.99,1.4,8,30,145,172,0
veh2154493,Bus,8.0,1.22,17,45,207,33,0
veh5721537,Bus,7.98,1.21,7,45,207,33,0
veh844027,Bus,8.0,1.66,19,24,144,178,1
veh3468110,Bus,8.0,1.45,7,46,87,114,0
veh3846196,Bus,8.0,1.55,4,26,87,56,1
veh6377201,Bus,8.0,1.4,7,30,145,172,0
veh3096156,Bus,8.0,1.4,12,51,29,56,0
veh1221728,Bus,8.0,1.37,8,32,27,201,0
veh472691,Bus,8.0,1.21,13,45,207,33,0
veh4686749,Bus,7.99,1.74,8,32,86,59,0
veh4409494,Bus,8.0,1.34,8,12,202,175,0
veh376714,Bus,8.0,1.16,14,6,87,41,1
veh1310985,Bus,7.99,1.33,19,12,202,175,0
veh4218802,Bus,8.0,1.7,18,54,144,117,0
veh282789,Bus,8.0,1.38,15,31,29,201,1
veh5998553,Bus,8.0,1.55,8,4,144,41,1
veh4123988,Bus,8.0,1.55,7,4,144,41,1
veh844060,Bus,8.0,1.49,22,15,4,178,0
veh3752864,Bus,8.0,1.4,20,51,29,56,0
veh2716165,Bus,8.0,1.44,15,46,87,114,0
veh2439549,Bus,8.0,1.66,11,24,144,178,1
veh749564,Bus,8.0,1.55,18,4,144,41,1
veh1877238,Bus,8.0,1.33,10,12,202,175,0
veh843917,Bus,8.0,1.73,9,32,86,59,0
veh2999819,Bus,8.0,1.38,15,31,29,201,1
veh5815121,Bus,8.0,1.54,17,26,87,56,1
veh6186789,Bus,8.0,1.33,10,12,202,175,0
veh5065531,Bus,8.0,1.7,17,54,144,117,0
veh2154542,Bus,8.0,1.28,22,11,29,186,1
veh188457,Bus,8.0,1.44,21,46,87,114,0
veh6377379,Bus,8.0,1.49,22,15,4,178,0
veh2249177,Bus,8.0,1.37,22,17,12,186,0
veh4781251,Bus,7.99,1.48,20,15,4,178,0
veh5721619,Bus,7.99,1.44,15,46,87,114,0
veh1127893,Bus,8.0,1.26,14,11,29,186,1
veh1405193,Bus,8.0,1.55,9,4,144,41,1
veh282841,Bus,8.0,1.71,19,2,86,33,1
veh5998677,Bus,8.0,1.55,19,4,144,41,1
veh1405276,Bus,7.99,1.33,17,12,202,175,0
veh1783727,Bus,8.0,1.4,13,30,145,172,0
veh4030253,Bus,8.0,1.7,10,2,86,33,1
veh3936074,Bus,7.99,1.23,17,45,207,33,0
veh2999833,Bus,8.0,1.69,16,52,174,201,0
veh5436935,Bus,7.99,1.15,9,6,87,41,1
veh2532385,Bus,8.0,1.4,5,30,145,172,0
veh749424,Bus,8.0,1.54,6,26,87,56,1
veh4313468,Bus,7.99,1.65,18,24,144,178,1
veh2622329,Bus,8.0,1.16,19,6,87,41,1
veh1594257,Bus,8.0,1.44,17,46,87,114,0
veh1783638,Bus,7.99,1.57,5,22,174,48,1
veh5531631,Bus,8.0,1.44,19,46,87,114,0
veh4969643,Bus,8.0,1.49,12,15,4,178,0
veh376795,Bus,8.0,1.57,21,22,174,48,1
veh188369,Bus,8.0,1.55,13,4,144,41,1
veh5437038,Bus,8.0,1.7,18,54,144,117,0
veh5626545,Bus,7.99,1.21,11,2,230,56,0
veh1783760,Bus,8.0,1.69,16,52,174,201,0
veh4781243,Bus,8.0,1.21,19,2,230,56,0
veh3936056,Bus,7.99,1.54,16,26,87,56,1
veh2716157,Bus,8.0,1.55,14,26,87,56,1
veh4969590,Bus,8.0,1.4,8,30,145,172,0
veh3846201,Bus,8.0,1.66,5,22,174,48,1
veh4030371,Bus,8.0,1.71,21,54,144,117,0
veh1594208,Bus,8.0,1.39,12,31,29,201,1
veh4969699,Bus,8.0,1.15,18,6,87,41,1
veh1877257,Bus,8.0,1.5,12,15,4,178,0
veh3752721,Bus,8.0,1.21,7,45,207,33,0
veh2810711,Bus,8.0,1.33,10,12,202,175,0
veh5815037,Bus,8.0,1.38,9,31,29,201,1
veh6092256,Bus,8.0,1.23,7,45,207,33,0
veh5248364,Bus,7.99,1.54,17,26,87,56,1
veh749601,Bus,8.0,1.28,21,47,215,41,0
veh2439528,Bus,8.0,1.65,9,24,144,178,1
veh2905302,Bus,8.0,1.54,9,4,144,41,1
veh3936023,Bus,7.99,1.38,12,32,27,201,0
veh6560632,Bus,8.0,1.66,21,24,144,178,1
veh4409476,Bus,8.0,1.66,7,24,144,178,1
veh282795,Bus,8.0,1.71,15,54,144,117,0
veh282829,Bus,8.0,1.55,18,4,144,41,1
veh2999784,Bus,7.99,1.4,11,30,145,172,0
veh6560612,Bus,8.0,1.65,19,24,144,178,1
veh5998513,Bus,8.0,1.44,5,46,87,114,0
veh2999732,Bus,8.0,1.74,7,32,86,59,0
veh6092302,Bus,7.99,1.4,11,30,145,172,0
veh2810668,Bus,8.0,1.33,7,12,202,175,0
veh1221735,Bus,8.0,1.66,9,22,174,48,1
veh6560594,Bus,8.0,1.69,18,52,174,201,0
veh3096121,Bus,8.0,1.55,9,26,87,56,1
veh4969687,Bus,8.0,1.44,17,46,87,114,0
veh749444,Bus,8.0,1.21,7,2,230,56,0
veh1405226,Bus,7.99,1.49,12,15,4,178,0
veh1877251,Bus,8.0,1.28,12,11,29,186,1
veh2439597,Bus,7.99,1.74,16,32,86,59,0
veh5248325,Bus,8.0,1.55,13,4,144,41,1
veh3657066,Bus,8.0,1.71,19,54,144,117,0
veh3752693,Bus,7.99,1.4,5,30,145,172,0
veh4409649,Bus,7.99,1.49,22,15,4,178,0
veh6281255,Bus,8.0,1.55,17,26,87,56,1
veh1783747,Bus,8.0,1.45,15,46,87,114,0
veh3096136,Bus,8.0,1.15,10,6,87,41,1
veh5531604,Bus,8.0,1.55,17,26,87,56,1
veh5342354,Bus,8.0,1.7,11,54,144,117,0
veh1127831,Bus,8.0,1.69,8,52,174,201,0
veh2343472,Bus,8.0,1.4,12,51,29,56,0
veh4502775,Bus,8.0,1.54,10,26,87,56,1
veh282868,Bus,8.0,1.22,21,2,230,56,0
veh6377243,Bus,7.98,1.21,9,2,230,56,0
veh2716220,Bus,8.0,1.71,19,54,144,117,0
veh2622267,Bus,8.0,1.71,13,54,144,117,0
veh6092282,Bus,8.0,1.74,9,32,86,59,0
veh2905376,Bus,8.0,1.38,17,31,29,201,1
