id,type,maxSpeed,averageSpeed,hour,minute,start_vertex_id,stop_vertex_id,turnsCount
veh5626498,Bus,8.0,1.44,8,46,87,114,0
veh4313372,Bus,8.0,1.74,9,32,86,59,0
veh2905274,Bus,7.99,1.28,7,47,215,41,0
veh565768,Bus,8.0,1.74,10,32,86,59,0
veh1499431,Bus,8.0,1.38,20,17,12,186,0
veh2905413,Bus,8.0,1.33,19,12,202,175,0
veh2154371,Bus,8.0,1.44,7,46,87,114,0
veh2999731,Bus,8.0,1.69,7,2,86,33,1
veh2060381,Bus,8.0,1.69,16,52,174,201,0
veh1310892,Bus,7.99,1.44,11,46,87,114,0
veh1688033,Bus,7.99,1.69,8,2,86,33,1
veh2343524,Bus,8.0,1.65,17,24,144,178,1
veh843866,Bus,8.0,1.28,5,47,215,41,0
veh4591902,Bus,8.0,1.66,9,22,174,48,1
veh2622357,Bus,8.0,1.66,21,24,144,178,1
veh1405306,Bus,7.99,1.22,19,45,207,33,0
veh4686778,Bus,8.0,1.68,10,2,86,33,1
veh1127794,Bus,8.0,1.44,5,46,87,114,0
veh844034,Bus,8.0,1.4,20,51,29,56,0
veh1688152,Bus,8.0,1.15,19,6,87,41,1
veh2439515,Bus,8.0,1.34,8,17,12,186,0
veh1405148,Bus,8.0,1.69,6,52,174,201,0
veh4781180,Bus,7.99,1.49,14,15,4,178,0
veh1032284,Bus,8.0,1.44,21,46,87,114,0
veh5904248,Bus,8.0,1.26,12,11,29,186,1
veh565816,Bus,7.99,1.28,15,47,215,41,0
veh1877181,Bus,8.0,1.74,6,32,86,59,0
veh5531526,Bus,8.0,1.69,9,2,86,33,1
veh2248999,Bus,8.0,1.44,7,46,87,114,0
veh5721696,Bus,8.0,1.22,21,45,207,33,0
veh655147,Bus,8.0,1.23,15,45,207,33,0
veh1221776,Bus,8.0,1.62,13,24,144,178,1
veh4313509,Bus,8.0,1.39,22,51,29,56,0
veh4218747,Bus,8.0,1.22,13,45,207,33,0
veh2810735,Bus,8.0,1.65,13,24,144,178,1
veh4686833,Bus,8.0,1.55,16,26,87,56,1
veh5437012,Bus,8.0,1.74,16,32,86,59,0
veh5342282,Bus,7.99,1.28,6,11,29,186,1
veh472754,Bus,8.0,1.4,19,30,145,172,0
veh4502834,Bus,8.0,1.71,16,2,86,33,1
veh4875155,Bus,8.0,1.21,13,2,230,56,0
veh6470345,Bus,8.0,1.74,6,32,86,59,0
veh3096149,Bus,8.0,1.65,11,24,144,178,1
veh5158809,Bus,8.0,1.71,4,2,86,33,1
veh1405235,Bus,8.0,1.21,13,2,230,56,0
veh5815175,Bus,8.0,1.7,21,54,144,117,0
veh5721622,Bus,8.0,1.55,15,4,144,41,1
veh1783769,Bus,8.0,1.44,17,46,87,114,0
veh565891,Bus,7.99,1.4,22,51,29,56,0
veh3935946,Bus,8.0,1.74,6,32,86,59,0
veh3563253,Bus,7.99,1.34,20,17,12,186,0
veh1221808,Bus,8.0,1.74,16,32,86,59,0
veh2343423,Bus,8.0,1.4,8,30,145,172,0
veh2716117,Bus,8.0,1.38,10,31,29,201,1
veh4969713,Bus,8.0,1.45,19,46,87,114,0
veh1127802,Bus,8.0,1.4,6,51,29,56,0
veh4409497,Bus,8.0,1.37,8,32,27,201,0
veh1032104,Bus,8.0,1.4,5,30,145,172,0
veh2622218,Bus,8.0,1.38,8,32,27,201,0
veh5342468,Bus,8.0,1.69,22,52,174,201,0
veh1783792,Bus,8.0,1.39,19,31,29,201,1
veh94353,Bus,7.99,1.38,22,32,27,201,0
veh472726,Bus,8.0,1.54,17,26,87,56,1
veh6560603,Bus,8.0,1.38,19,31,29,201,1
veh5437018,Bus,7.99,1.55,17,26,87,56,1
veh188274,Bus,8.0,1.69,4,52,174,201,0
veh4409455,Bus,8.0,1.27,5,47,215,41,0
veh4591880,Bus,8.0,1.28,8,11,29,186,1
veh5531555,Bus,8.0,1.27,12,11,29,186,1
veh1966512,Bus,8.0,1.21,15,45,207,33,0
veh376661,Bus,7.99,1.15,9,6,87,41,1
veh5815030,Bus,8.0,1.62,8,24,144,178,1
veh6186772,Bus,7.99,1.57,9,22,174,48,1
veh749591,Bus,7.97,1.34,20,17,12,186,0
veh5721524,Bus,7.99,1.49,6,15,4,178,0
veh6092359,Bus,8.0,1.54,17,26,87,56,1
veh844053,Bus,8.0,1.38,22,31,29,201,1
veh5531515,Bus,8.0,1.33,8,12,202,175,0
veh937546,Bus,8.0,1.49,6,15,4,178,0
veh2810679,Bus,8.0,1.7,8,2,86,33,1
veh1310936,Bus,7.99,1.21,15,45,207,33,0
veh2060294,Bus,8.0,1.69,8,52,174,201,0
veh3657039,Bus,8.0,1.33,17,12,202,175,0
veh3936113,Bus,7.99,1.38,21,31,29,201,1
veh6186837,Bus,7.96,1.22,15,45,207,33,0
veh6281291,Bus,8.0,1.28,19,47,215,41,0
veh2905438,Bus,8.0,1.4,22,51,29,56,0
veh565737,Bus,8.0,1.71,8,2,86,33,1
veh4969602,Bus,8.0,1.38,9,31,29,201,1
veh6560495,Bus,8.0,1.39,9,31,29,201,1
veh749417,Bus,8.0,1.65,5,24,144,178,1
veh3096236,Bus,8.0,1.65,19,24,144,178,1
veh5531494,Bus,8.0,1.71,7,2,86,33,1
veh5158843,Bus,7.99,1.16,8,6,87,41,1
veh5904256,Bus,7.99,1.4,13,30,145,172,0
veh3563120,Bus,8.0,1.34,8,17,12,186,0
veh6470494,Bus,8.0,1.69,19,2,86,33,1
veh2439640,Bus,8.0,1.23,19,45,207,33,0
veh3096104,Bus,7.99,1.15,8,6,87,41,1
veh6186797,Bus,8.0,1.65,11,24,144,178,1
veh5159005,Bus,8.0,1.74,22,32,86,59,0
veh4030343,Bus,8.0,1.55,19,26,87,56,1
veh2343467,Bus,8.0,1.28,11,47,215,41,0
veh2439666,Bus,8.0,1.74,22,32,86,59,0
veh5436898,Bus,8.0,1.71,6,2,86,33,1
veh1499402,Bus,8.0,1.69,18,2,86,33,1
veh4875152,Bus,8.0,1.7,13,54,144,117,0
veh749563,Bus,8.0,1.74,18,32,86,59,0
veh2905433,Bus,7.99,1.27,21,47,215,41,0
veh5721692,Bus,8.0,1.55,21,4,144,41,1
veh1783835,Bus,8.0,1.38,22,32,27,201,0
veh2343546,Bus,7.99,1.45,19,46,87,114,0
veh1783752,Bus,7.99,1.71,15,54,144,117,0
veh5998638,Bus,8.0,1.71,16,2,86,33,1
veh6186739,Bus,8.0,1.4,7,30,145,172,0
veh1877358,Bus,8.0,1.28,22,11,29,186,1
veh1127803,Bus,8.0,1.16,6,6,87,41,1
veh3096226,Bus,8.0,1.38,18,32,27,201,0
veh4591966,Bus,7.99,1.27,15,47,215,41,0
veh1405211,Bus,8.0,1.44,11,46,87,114,0
veh3752854,Bus,8.0,1.69,19,2,86,33,1
veh94215,Bus,8.0,1.22,9,45,207,33,0
veh4123961,Bus,8.0,1.55,4,26,87,56,1
veh5436919,Bus,7.99,1.15,8,6,87,41,1
veh2999737,Bus,7.99,1.28,7,47,215,41,0
veh4875059,Bus,8.0,1.66,5,22,174,48,1
veh3468109,Bus,8.0,1.38,7,31,29,201,1
veh3846297,Bus,8.0,1.21,13,2,230,56,0
veh937593,Bus,8.0,1.39,10,31,29,201,1
veh5158938,Bus,7.99,1.49,16,15,4,178,0
veh1499391,Bus,8.0,1.66,17,24,144,178,1
veh2343383,Bus,8.0,1.16,4,6,87,41,1
veh6377225,Bus,8.0,1.38,8,17,12,186,0
veh5342281,Bus,7.99,1.21,5,2,230,56,0
veh2532381,Bus,8.0,1.55,4,26,87,56,1
veh2622261,Bus,7.99,1.5,12,15,4,178,0
veh6470485,Bus,8.0,1.38,18,17,12,186,0
veh2810840,Bus,7.99,1.38,22,32,27,201,0
veh1877169,Bus,8.0,1.38,5,30,145,172,0
veh6281300,Bus,8.0,1.37,20,17,12,186,0
veh282842,Bus,8.0,1.74,19,32,86,59,0
veh565806,Bus,7.99,1.5,14,15,4,178,0
veh1405252,Bus,8.0,1.66,15,24,144,178,1
veh282837,Bus,8.0,1.54,19,26,87,56,1
veh2249148,Bus,8.0,1.28,19,47,215,41,0
veh3096108,Bus,7.99,1.69,8,52,174,201,0
veh843885,Bus,7.99,1.74,7,32,86,59,0
veh3096194,Bus,8.0,1.55,16,26,87,56,1
veh6377242,Bus,8.0,1.22,9,45,207,33,0
veh472615,Bus,8.0,1.57,7,22,174,48,1
veh6470516,Bus,8.0,1.55,21,4,144,41,1
veh188318,Bus,8.0,1.7,8,54,144,117,0
veh2249000,Bus,8.0,1.4,7,30,145,172,0
veh2343419,Bus,8.0,1.4,8,51,29,56,0
veh6377229,Bus,8.0,1.39,9,31,29,201,1
veh2439507,Bus,8.0,1.4,8,30,145,172,0
veh4313330,Bus,8.0,1.74,6,32,86,59,0
veh3374092,Bus,8.0,1.69,4,52,174,201,0
veh1499283,Bus,8.0,1.23,7,45,207,33,0
veh3189615,Bus,8.0,1.54,10,26,87,56,1
veh4686789,Bus,7.99,1.71,11,54,144,117,0
veh5904353,Bus,8.0,1.22,21,45,207,33,0
veh3468132,Bus,8.0,1.66,8,24,144,178,1
veh1877315,Bus,8.0,1.69,18,52,174,201,0
veh4686908,Bus,8.0,1.5,22,15,4,178,0
veh3279573,Bus,8.0,1.38,18,32,27,201,0
veh5437017,Bus,7.99,1.15,17,6,87,41,1
veh2810706,Bus,7.99,1.15,10,6,87,41,1
veh6470334,Bus,8.0,1.64,5,22,174,48,1
veh2249149,Bus,7.99,1.23,19,45,207,33,0
veh4686867,Bus,8.0,1.15,19,6,87,41,1
veh6470394,Bus,7.99,1.22,9,2,230,56,0
veh4781147,Bus,7.99,1.45,11,46,87,114,0
veh6560639,Bus,8.0,1.4,22,51,29,56,0
veh937609,Bus,8.0,1.7,11,54,144,117,0
veh843958,Bus,7.99,1.28,13,47,215,41,0
veh1783784,Bus,8.0,1.71,18,2,86,33,1
veh5531572,Bus,8.0,1.38,14,31,29,201,1
veh3563187,Bus,8.0,1.44,15,46,87,114,0
veh6092246,Bus,8.0,1.45,7,46,87,114,0
veh5998566,Bus,8.0,1.57,9,22,174,48,1
veh5342274,Bus,8.0,1.69,4,2,86,33,1
veh5721665,Bus,8.0,1.15,19,6,87,41,1
veh6377325,Bus,7.99,1.4,18,51,29,56,0
veh94220,Bus,8.0,1.55,10,26,87,56,1
veh282802,Bus,7.99,1.55,16,26,87,56,1
veh4592041,Bus,7.99,1.4,22,51,29,56,0
veh6470450,Bus,8.0,1.22,15,45,207,33,0
veh1221840,Bus,8.0,1.54,19,26,87,56,1
veh5721663,Bus,8.0,1.38,18,32,27,201,0
veh4875226,Bus,7.99,1.22,19,45,207,33,0
veh4313431,Bus,8.0,1.55,15,4,144,41,1
veh94306,Bus,8.0,1.71,18,54,144,117,0
veh6092298,Bus,7.98,1.38,10,17,12,186,0
veh5815130,Bus,8.0,1.21,17,45,207,33,0
veh4502765,Bus,8.0,1.55,9,4,144,41,1
veh4969666,Bus,8.0,1.4,15,30,145,172,0
veh4030299,Bus,8.0,1.51,15,4,144,41,1
veh4218700,Bus,7.98,1.55,9,26,87,56,1
veh1966515,Bus,8.0,1.4,16,51,29,56,0
veh1594137,Bus,8.0,1.74,6,32,86,59,0
veh3189631,Bus,7.99,1.22,11,2,230,56,0
veh4218833,Bus,8.0,1.57,21,22,174,48,1
veh4875208,Bus,8.0,1.66,18,24,144,178,1
veh188335,Bus,8.0,1.33,9,12,202,175,0
veh1877178,Bus,8.0,1.55,6,26,87,56,1
veh5626565,Bus,8.0,1.16,14,6,87,41,1
veh6377220,Bus,8.0,1.74,8,32,86,59,0
veh2716203,Bus,8.0,1.74,18,32,86,59,0
veh1127945,Bus,8.0,1.66,18,24,144,178,1
veh472633,Bus,8.0,1.74,8,32,86,59,0
veh5904191,Bus,8.0,1.71,7,54,144,117,0
veh565878,Bus,8.0,1.38,20,32,27,201,0
veh4313355,Bus,8.0,1.7,8,2,86,33,1
veh6186780,Bus,7.99,1.21,9,45,207,33,0
veh1877274,Bus,8.0,1.37,14,17,12,186,0
veh5531671,Bus,8.0,1.38,22,32,27,201,0
veh5248237,Bus,8.0,1.22,5,45,207,33,0
veh1499427,Bus,8.0,1.16,20,6,87,41,1
veh5721689,Bus,8.0,1.44,21,46,87,114,0
veh749411,Bus,8.0,1.62,4,26,87,56,1
veh472678,Bus,8.0,1.39,12,31,29,201,1
veh472623,Bus,8.0,1.21,7,45,207,33,0
veh3846208,Bus,7.99,1.16,6,6,87,41,1
veh1310915,Bus,7.99,1.22,13,45,207,33,0
veh4969721,Bus,8.0,1.33,19,12,202,175,0
veh1127849,Bus,8.0,1.74,9,32,86,59,0
veh4592010,Bus,8.0,1.57,19,22,174,48,1
veh3657073,Bus,8.0,1.15,20,6,87,41,1
veh1499269,Bus,7.98,1.38,6,17,12,186,0
veh1877351,Bus,7.99,1.66,21,22,174,48,1
veh843915,Bus,8.0,1.57,9,22,174,48,1
veh3752715,Bus,8.0,1.74,7,32,86,59,0
veh2439559,Bus,7.99,1.38,12,17,12,186,0
veh94154,Bus,7.99,1.44,5,46,87,114,0
veh4218762,Bus,8.0,1.4,15,30,145,172,0
veh3657024,Bus,8.0,1.69,16,52,174,201,0
veh6470501,Bus,7.98,1.21,19,45,207,33,0
veh1877222,Bus,8.0,1.71,9,2,86,33,1
veh4875243,Bus,8.0,1.7,21,54,144,117,0
veh5248368,Bus,8.0,1.55,17,4,144,41,1
veh6186863,Bus,8.0,1.4,18,51,29,56,0
veh3752724,Bus,8.0,1.4,8,51,29,56,0
veh5159007,Bus,7.99,1.37,22,17,12,186,0
veh2439544,Bus,8.0,1.38,10,32,27,201,0
veh3096222,Bus,7.99,1.66,18,24,144,178,1
veh1594196,Bus,8.0,1.5,10,15,4,178,0
veh937564,Bus,8.0,1.54,8,26,87,56,1
veh1688142,Bus,8.0,1.69,18,52,174,201,0
veh3846241,Bus,8.0,1.71,8,54,144,117,0
veh472646,Bus,7.99,1.4,9,30,145,172,0
veh3279419,Bus,8.0,1.4,5,30,145,172,0
veh5248328,Bus,8.0,1.28,13,47,215,41,0
veh937617,Bus,8.0,1.74,12,32,86,59,0
veh6377216,Bus,8.0,1.44,8,46,87,114,0
veh94237,Bus,8.0,1.28,12,11,29,186,1
veh3936055,Bus,8.0,1.16,16,6,87,41,1
veh4686738,Bus,8.0,1.28,7,47,215,41,0
veh1594319,Bus,8.0,1.74,22,32,86,59,0
veh655075,Bus,7.99,1.38,8,32,27,201,0
veh94261,Bus,8.0,1.49,14,15,4,178,0
veh5721627,Bus,7.98,1.21,15,2,230,56,0
veh1499362,Bus,8.0,1.38,14,32,27,201,0
veh4502825,Bus,7.99,1.71,15,54,144,117,0
veh188465,Bus,8.0,1.21,21,2,230,56,0
veh3936103,Bus,7.98,1.21,19,2,230,56,0
veh843968,Bus,7.97,1.37,14,17,12,186,0
veh5158952,Bus,8.0,1.21,17,2,230,56,0
veh1688136,Bus,7.98,1.21,17,45,207,33,0
veh3374118,Bus,8.0,1.55,7,4,144,41,1
veh5065463,Bus,8.0,1.33,10,12,202,175,0
veh3374276,Bus,8.0,1.4,21,30,145,172,0
veh2999888,Bus,8.0,1.38,20,32,27,201,0
veh4124077,Bus,8.0,1.66,15,22,174,48,1
veh188389,Bus,8.0,1.66,15,22,174,48,1
veh843953,Bus,8.0,1.4,13,30,145,172,0
veh2343564,Bus,8.0,1.38,20,17,12,186,0
veh1688062,Bus,8.0,1.69,10,52,174,201,0
veh843858,Bus,8.0,1.16,4,6,87,41,1
veh4218667,Bus,7.99,1.37,6,32,27,201,0
veh5436901,Bus,7.99,1.38,6,17,12,186,0
veh844050,Bus,8.0,1.21,21,45,207,33,0
veh5904330,Bus,8.0,1.65,19,24,144,178,1
veh4969743,Bus,8.0,1.21,21,2,230,56,0
veh3752760,Bus,8.0,1.7,10,2,86,33,1
veh3936132,Bus,8.0,1.37,22,32,27,201,0
veh4502858,Bus,8.0,1.74,18,32,86,59,0
veh3656931,Bus,8.0,1.28,8,11,29,186,1
veh1405202,Bus,8.0,1.16,10,6,87,41,1
veh94304,Bus,7.99,1.55,18,4,144,41,1
veh3936104,Bus,8.0,1.28,20,11,29,186,1
veh4686720,Bus,8.0,1.54,6,26,87,56,1
veh1221850,Bus,8.0,1.28,19,47,215,41,0
veh2060302,Bus,7.99,1.49,8,15,4,178,0
veh4409520,Bus,7.99,1.74,10,32,86,59,0
veh1688104,Bus,8.0,1.35,15,11,29,186,1
veh843897,Bus,8.0,1.44,8,46,87,114,0
veh4502761,Bus,7.99,1.4,9,30,145,172,0
veh4686909,Bus,8.0,1.39,22,32,27,201,0
veh2154473,Bus,8.0,1.4,16,51,29,56,0
veh6092277,Bus,8.0,1.55,9,26,87,56,1
veh376631,Bus,7.99,1.44,7,46,87,114,0
veh2622212,Bus,8.0,1.55,8,4,144,41,1
veh4502879,Bus,8.0,1.21,19,2,230,56,0
veh6377188,Bus,8.0,1.28,6,11,29,186,1
veh4502767,Bus,8.0,1.7,9,54,144,117,0
veh1032154,Bus,8.0,1.44,9,46,87,114,0
veh5998642,Bus,8.0,1.37,16,32,27,201,0
veh1594265,Bus,7.98,1.21,17,45,207,33,0
veh3752697,Bus,7.99,1.21,5,45,207,33,0
veh1221762,Bus,8.0,1.28,11,47,215,41,0
veh2343459,Bus,7.99,1.5,10,15,4,178,0
veh4502744,Bus,8.0,1.44,8,46,87,114,0
veh6092279,Bus,8.0,1.4,9,30,145,172,0
veh749429,Bus,8.0,1.35,6,17,12,186,0
veh2810742,Bus,8.0,1.4,14,51,29,56,0
veh2343527,Bus,8.0,1.28,17,47,215,41,0
veh3189644,Bus,8.0,1.7,13,54,144,117,0
veh2622204,Bus,8.0,1.4,8,51,29,56,0
veh843948,Bus,8.0,1.71,12,2,86,33,1
