edge,MAE,RMSE
Lexington_39toPark_39,2.803744710265632,3.5229020294258735
7_35to7_34,2.800181081576429,3.506846514074887
Lexington_41toPark_41,2.8205354482922407,3.5059451801552877
9_40to9_39,2.777098039943144,3.4924848156781834
Madison_40toPark_40,2.8074358672552444,3.483535017728715
9_34to8_34,2.722334955856723,3.470417361139187
Madison_55toMadison_56,2.7415446065892364,3.4558148143817906
Park_34toMadison_34,2.717319126307925,3.4459883362549926
7_34to7_33,2.757937815306036,3.445874760250738
7_51to7_50,2.68843035967051,3.444013646454425
5_52toMadison_52,2.7406038558678714,3.4346043969492754
Lexington_37toPark_37,2.743434001813986,3.4314295441556624
Park_35toMadison_35,2.736680136707167,3.412280790395608
5_55to5_54,2.67627424810025,3.409375748640843
7_53to7_52,2.6830839541222846,3.405696816995289
7_46to7_45,2.7121480992034734,3.3988126776636127
6_56to5_56,2.6871033871322174,3.3907980967705718
Madison_35toMadison_36,2.711396904735741,3.3864006784990974
Lexington_57toPark_57,2.68032259720728,3.3785449130918903
6_56to6_57,2.665986962247081,3.3710742771071023
6_43to7_43,2.648777941220526,3.3551752062858218
6_35to6_36,2.6596033609347396,3.346185553313222
9_44to9_43,2.658770833641859,3.342343546079587
Madison_38toPark_38,2.6232953397600336,3.325878120588246
Lexington_35toPark_35,2.6272551534261797,3.3184268151047753
5_34to5_33,2.5907133809841576,3.3006615501905037
9_48to9_47,2.6306215366315384,3.2985733282935956
7_48to7_47,2.6087343566233407,3.2881689562131746
5_35to5_34,2.5913678652486007,3.2835109474296864
5_34to6_34,2.6063661392485997,3.283038538115345
8_32to8_33,2.5878278561921912,3.2445561149259317
Park_54toLexington_54,2.5841762548542793,3.217133280659112
9_50to9_49,2.5495348335490733,3.2033827527556387
Lexington_41toLexington_42,2.551572561971628,3.1929735731581177
5_57to5_56,2.5426076782644773,3.1824941669932696
Lexington_39toLexington_40,2.5277297316906284,3.180155504424537
8_31to8_32,2.465085224071893,3.131455245220061
6_51to7_51,2.435066743605066,3.0922207790632554
6_32to6_33,2.4461198633959507,3.0780112858118898
Park_32toPark_33,2.437157143725142,3.0727442506323097
