date,time,edge,avg_speed,num_vehicles
1,1233.00,9_58to8_58,0.0,1
1,1233.00,Lexington_45toPark_45,0.0,9
1,1233.00,9_57to9_56,7.28,1
1,1233.00,9_36to8_36,0.0,1
1,1233.00,Madison_51to5_51,0.0,1
1,1233.00,6_44to5_44,6.0,1
1,1233.00,Lexington_37toPark_37,0.0,9
1,1233.00,Lexington_33toPark_33,0.0,9
1,1233.00,Lexington_35toPark_35,0.0,9
1,1233.00,6_43to6_44,0.0,3
1,1233.00,9_38to9_37,0.0,3
1,1233.00,8_38to7_38,7.47,1
1,1233.00,9_40to9_39,0.0,3
1,1233.00,9_48to9_47,4.9225,4
1,1233.00,9_34to8_34,3.75,1
1,1233.00,7_42to6_42,13.66,1
1,1233.00,Lexington_57toPark_57,0.0,8
1,1233.00,8_56to8_57,0.0,5
1,1233.00,Madison_39to5_39,0.0,2
1,1233.00,8_58to7_58,0.0,23
1,1233.00,8_54to8_55,0.0,4
1,1233.00,8_31to8_32,0.0,2
1,1233.00,Madison_30toMadison_31,0.0,4
1,1233.00,9_36to9_35,0.0,3
1,1233.00,Lexington_43toPark_43,0.0,9
1,1233.00,9_54to9_53,10.0,1
1,1233.00,Lexington_53toPark_53,0.0,9
1,1233.00,8_48to7_48,14.97,1
1,1233.00,5_37to6_37,9.97,1
1,1233.00,Lexington_41toPark_41,0.0,9
1,1233.00,Lexington_31toPark_31,0.0,7
1,1233.00,Madison_53to5_53,0.0,1
1,1233.00,Madison_45to5_45,0.0,1
1,1233.00,Park_42toPark_41,0.0,1
1,1233.00,Lexington_34toPark_34,0.0,10
1,1233.00,Madison_57to5_57,0.0,8
1,1233.00,9_52to9_51,5.0,2
1,1233.00,9_32to8_32,0.0,1
1,1233.00,9_46to9_45,0.0,2
1,1233.00,Lexington_55toPark_55,0.0,8
1,1233.00,7_35to8_35,10.0,1
1,1233.00,7_38to6_38,0.0,2
1,1233.00,7_48to6_48,0.0,1
1,1233.00,8_39to8_40,0.0,29
1,1233.00,Madison_34to5_34,0.0,4
1,1233.00,7_52to6_52,25.0,1
1,1233.00,5_56toMadison_56,10.0,1
1,1233.00,6_47to6_48,0.0,1
1,1233.00,7_31to7_30,0.0,1
1,1233.00,Park_32toPark_33,0.0,10
1,1233.00,9_34to9_33,0.0,5
1,1233.00,Park_39toPark_38,10.0,1
1,1233.00,5_58toMadison_58,25.0,1
1,1233.00,7_57to8_57,13.36,2
1,1233.00,7_34to6_34,2.91,1
1,1233.00,Madison_38toPark_38,10.0,1
1,1233.00,8_55to8_56,0.0,5
1,1233.00,Madison_31to5_31,0.0,10
1,1233.00,8_37to8_38,0.4077777777777778,9
1,1233.00,Madison_43to5_43,0.0,1
1,1233.00,7_58to6_58,0.0,2
