date,time,edge,avg_speed,num_vehicles
1,177.00,8_46to8_47,25.0,1
1,177.00,9_41to9_40,10.0,1
1,177.00,8_39to8_40,10.0,5
1,177.00,9_36to9_35,10.0,2
1,177.00,8_35to8_36,10.0,2
1,177.00,8_38to8_39,17.5,2
1,177.00,8_42to8_43,13.969999999999999,3
1,177.00,8_41to8_42,10.0,1
1,177.00,9_35to9_34,5.0,2
1,177.00,8_50to8_51,25.0,1
1,177.00,8_46to7_46,24.78,1
1,177.00,7_48to6_48,16.0,1
1,177.00,9_36to8_36,1.0769230769230769,13
1,177.00,8_36to8_37,8.0,2
1,177.00,8_58to7_58,21.27,2
1,177.00,8_37to8_38,8.333333333333334,3
1,177.00,9_42to9_41,6.333333333333333,3
1,177.00,8_40to7_40,10.0,1
1,177.00,9_38to8_38,0.375,16
1,177.00,8_49to8_50,25.0,1
1,177.00,9_40to8_40,4.1075,8
1,177.00,9_40to9_39,10.0,2
1,177.00,9_42to8_42,10.232,5
1,177.00,9_44to9_43,1.5,2
1,177.00,9_37to9_36,13.0425,4
1,177.00,8_40to8_41,10.0,2
1,177.00,8_45to8_46,25.0,1
1,177.00,8_44to8_45,10.0,2
1,177.00,9_34to8_34,1.7058333333333333,12
1,177.00,8_32to8_33,10.0,1
1,177.00,8_47to8_48,25.0,1
1,177.00,7_30to6_30,23.17,1
1,177.00,8_48to8_49,25.0,1
1,177.00,8_34to8_35,10.0,2
1,177.00,9_38to9_37,10.0,1
1,177.00,9_39to9_38,17.46,1
1,177.00,8_43to8_44,17.83,3
1,1770.00,Park_48toLexington_48,10.0,1
1,1770.00,5_50toMadison_50,11.2,1
1,1770.00,Lexington_41toPark_41,0.0,11
1,1770.00,Madison_31to5_31,0.0,9
1,1770.00,Lexington_45toPark_45,0.0,10
1,1770.00,8_58to7_58,0.0,18
1,1770.00,8_56to8_57,0.0,6
1,1770.00,7_52to6_52,0.0,1
1,1770.00,7_35to7_34,24.36,1
1,1770.00,Park_34toPark_35,0.0,11
1,1770.00,9_56to9_55,10.0,1
1,1770.00,8_41to8_42,0.0,1
1,1770.00,Madison_41to5_41,0.0,4
1,1770.00,8_47to8_48,2.685,2
1,1770.00,Lexington_55toPark_55,2.037142857142857,7
1,1770.00,8_49to8_50,0.0,1
1,1770.00,Lexington_51toPark_51,0.0,11
