date,time,edge,avg_speed,num_vehicles
1,323.00,9_52to9_51,9.333333333333334,3
1,323.00,7_42to6_42,4.0649999999999995,2
1,323.00,9_42to9_41,10.0,1
1,323.00,8_51to8_52,10.0,2
1,323.00,9_52to8_52,7.0,3
1,323.00,8_55to8_56,10.0,1
1,323.00,7_46to6_46,9.756666666666666,3
1,323.00,8_53to8_54,11.866666666666667,3
1,323.00,8_58to7_58,1.6018181818181818,11
1,323.00,9_40to9_39,10.0,3
1,323.00,9_48to9_47,16.825,2
1,323.00,8_54to8_55,10.0,2
1,323.00,8_38to8_39,12.663333333333334,3
1,323.00,9_38to8_38,5.48,2
1,323.00,8_54to7_54,10.29,1
1,323.00,8_57to8_58,12.43,4
1,323.00,8_46to7_46,10.0,1
1,323.00,9_41to9_40,13.57,4
1,323.00,7_36to6_36,0.0,1
1,323.00,9_35to9_34,5.0,2
1,323.00,9_51to9_50,10.0,2
1,323.00,8_43to8_44,10.0,2
1,323.00,9_45to9_44,10.0,2
1,323.00,9_47to9_46,17.285,2
1,323.00,9_30to8_30,17.5,2
1,323.00,8_50to8_51,10.0,2
1,323.00,9_42to8_42,0.0,6
1,323.00,9_39to9_38,11.396666666666667,3
1,323.00,Park_42toLexington_42,10.0,1
1,323.00,8_48to8_49,13.75,4
1,323.00,8_49to8_50,10.01,3
1,323.00,9_46to9_45,20.932,5
1,323.00,8_41to8_42,14.286666666666667,3
1,323.00,7_44to6_44,4.98,2
1,323.00,9_48to8_48,0.0,5
1,323.00,8_30to7_30,10.0,3
1,323.00,5_30toMadison_30,6.81,1
1,323.00,9_46to8_46,0.0,4
1,323.00,9_34to9_33,0.0,1
1,323.00,9_44to9_43,14.966666666666667,3
1,323.00,8_50to7_50,10.74,1
1,323.00,8_39to8_40,15.0,3
1,323.00,8_46to8_47,10.0,2
1,323.00,7_38to6_38,0.0,1
1,323.00,9_50to9_49,12.506666666666666,3
1,323.00,7_40to6_40,5.0,2
1,323.00,9_38to9_37,10.0,2
1,323.00,9_40to8_40,0.0,4
1,323.00,9_50to8_50,1.9477777777777778,9
1,323.00,6_30to5_30,6.35,1
1,323.00,9_43to9_42,15.0,3
1,323.00,9_44to8_44,0.0,10
1,323.00,8_47to8_48,10.0,2
1,323.00,Madison_38toPark_38,10.0,1
1,323.00,8_52to8_53,10.0,1
1,323.00,9_37to9_36,0.0,2
1,323.00,7_48to6_48,17.5,2
1,323.00,8_44to8_45,10.0,2
1,323.00,Madison_36toPark_36,10.0,1
1,323.00,8_42to8_43,10.0,3
1,323.00,8_40to8_41,10.0,1
1,323.00,8_45to8_46,15.975,4
1,323.00,8_56to8_57,16.155,2
1,323.00,8_40to7_40,8.84,1
1,323.00,9_36to9_35,10.0,1
1,324.00,9_35to9_34,5.0,2
1,324.00,8_39to8_40,10.0,1
1,324.00,8_49to8_50,10.006666666666666,3
1,324.00,8_57to8_58,10.5475,4
1,324.00,9_34to9_33,0.0,1
1,324.00,9_42to8_42,0.0,6
1,324.00,9_37to9_36,0.0,2
1,324.00,9_45to9_44,10.0,2
1,324.00,9_48to8_48,0.2,5
1,324.00,8_38to8_39,14.160000000000002,3
1,324.00,8_30to7_30,10.0,3
1,324.00,9_43to9_42,17.5,2
1,324.00,7_36to6_36,0.0,1
1,324.00,8_53to8_54,10.0,2
1,324.00,9_50to9_49,13.173333333333332,3
1,324.00,5_30toMadison_30,7.81,1
1,324.00,9_48to9_47,14.6625,4
1,324.00,8_51to8_52,10.0,2
1,324.00,8_52to8_53,10.0,1
1,324.00,7_40to6_40,5.0,2
1,324.00,8_50to7_50,15.74,1
1,324.00,8_54to8_55,10.0,2
1,324.00,8_47to8_48,10.0,2
1,324.00,Madison_36toPark_36,7.3,1
1,324.00,7_38to6_38,0.0,1
1,324.00,7_42to6_42,2.815,2
1,324.00,Park_42toLexington_42,10.0,1
1,324.00,6_42to5_42,15.0,1
1,324.00,8_44to8_45,10.0,1
1,324.00,7_44to6_44,5.0,2
1,324.00,9_50to8_50,1.3633333333333333,9
1,324.00,9_38to9_37,10.0,1
1,324.00,8_58to7_58,1.6491666666666667,12
1,324.00,9_44to9_43,14.339999999999998,3
1,324.00,8_41to8_42,13.61,3
1,324.00,8_46to7_46,10.0,1
1,324.00,Madison_38toPark_38,5.0,1
1,324.00,9_46to9_45,18.538,5
1,324.00,9_47to9_46,17.285,2
1,324.00,9_38to8_38,5.465,2
1,324.00,8_50to8_51,10.0,3
1,324.00,7_48to6_48,15.26,2
1,324.00,9_36to9_35,10.0,1
1,324.00,9_30to8_30,25.0,1
1,324.00,8_40to8_41,17.5,2
1,324.00,9_40to9_39,5.0,2
1,324.00,9_42to9_41,10.0,1
1,324.00,8_54to7_54,10.295,2
1,324.00,7_46to6_46,11.423333333333332,3
1,324.00,8_43to8_44,10.0,2
1,324.00,8_45to8_46,13.8775,4
1,324.00,8_48to8_49,13.75,4
1,324.00,8_42to8_43,10.0,3
1,324.00,9_46to8_46,0.0,4
1,324.00,9_39to9_38,10.4225,4
1,324.00,9_40to8_40,0.0,4
1,324.00,8_46to8_47,10.0,2
1,324.00,8_55to8_56,10.0,1
1,324.00,9_41to9_40,14.76,3
1,324.00,9_52to8_52,7.666666666666667,3
1,324.00,8_40to7_40,9.84,1
1,324.00,9_44to8_44,0.0,10
1,324.00,9_51to9_50,10.0,1
1,324.00,9_52to9_51,11.666666666666666,3
1,325.00,9_48to8_48,0.6,5
1,325.00,7_40to6_40,3.57,2
1,325.00,Park_42toLexington_42,10.0,1
1,325.00,8_58to7_58,1.4825,12
1,325.00,9_42to9_41,10.0,2
1,325.00,9_46to8_46,0.0,4
1,325.00,8_47to8_48,10.0,2
1,325.00,8_57to7_57,5.75,1
1,325.00,8_52to8_53,10.0,1
1,325.00,7_44to6_44,5.0,2
1,325.00,9_44to8_44,0.0,10
1,325.00,7_48to6_48,12.76,2
1,325.00,9_40to9_39,6.666666666666667,3
1,325.00,8_39to8_40,17.5,2
1,325.00,9_50to8_50,1.1111111111111112,9
1,325.00,8_49to8_50,10.003333333333332,3
1,325.00,8_50to8_51,10.0,3
1,325.00,7_46to6_46,11.666666666666666,3
1,325.00,7_38to6_38,0.0,1
1,325.00,9_46to9_45,16.8425,4
1,325.00,9_38to8_38,5.45,1
1,325.00,6_42to5_42,20.0,1
1,325.00,8_41to8_42,16.595,2
1,325.00,8_46to7_46,10.0,1
1,325.00,8_42to8_43,10.0,2
1,325.00,8_38to8_39,9.24,2
1,325.00,5_30toMadison_30,8.81,1
1,325.00,9_47to9_46,16.825,2
1,325.00,9_37to9_36,3.3333333333333335,3
1,325.00,8_53to8_54,10.0,2
1,325.00,9_44to9_43,14.01,2
1,325.00,9_35to9_34,5.0,2
1,325.00,9_30to8_30,25.0,1
1,325.00,8_54to7_54,15.295,2
1,325.00,9_43to9_42,10.0,1
1,325.00,Madison_36toPark_36,4.3,1
1,325.00,8_50to7_50,20.74,1
1,325.00,9_52to8_52,6.25,4
1,325.00,8_43to8_44,10.0,2
1,325.00,8_40to7_40,10.0,1
1,325.00,7_36to6_36,0.0,1
1,325.00,9_39to9_38,10.32,4
1,325.00,9_50to9_49,13.879999999999999,4
1,325.00,8_48to8_49,15.0,3
1,325.00,8_54to8_55,10.873333333333333,3
1,325.00,8_45to8_46,11.6525,4
1,325.00,9_42to8_42,0.0,6
1,325.00,8_30to7_30,10.0,3
1,325.00,8_57to8_58,11.256,5
1,325.00,9_38to9_37,10.0,2
1,325.00,8_51to8_52,10.0,1
1,325.00,9_45to9_44,18.843333333333334,3
1,325.00,7_42to6_42,1.25,2
1,325.00,8_40to8_41,17.5,2
1,325.00,8_46to8_47,12.966666666666667,3
1,325.00,9_48to9_47,12.0,3
1,325.00,9_51to9_50,17.27,2
1,325.00,9_41to9_40,14.716666666666667,3
1,325.00,9_34to9_33,0.0,1
1,325.00,9_52to9_51,4.333333333333333,3
1,325.00,8_44to8_45,10.0,1
1,325.00,9_40to8_40,0.0,4
1,326.00,9_40to8_40,0.0,4
1,326.00,9_40to9_39,6.666666666666667,3
1,326.00,8_38to8_39,8.235,2
1,326.00,9_46to9_45,19.29,3
1,326.00,9_44to9_43,11.006666666666666,3
1,326.00,7_46to6_46,10.346666666666666,3
1,326.00,8_45to8_46,10.0,3
1,326.00,7_44to6_44,5.0,2
1,326.00,8_58to7_58,1.4308333333333334,12
1,326.00,8_54to8_55,12.540000000000001,3
1,326.00,9_50to9_49,12.333333333333334,3
1,326.00,9_42to9_41,10.0,2
