date,time,edge,avg_speed,num_vehicles
1,1589.00,Lexington_35toPark_35,0.0,10
1,1589.00,Madison_34to5_34,0.0,3
1,1589.00,Madison_45to5_45,0.0,1
1,1589.00,9_34to9_33,0.0,5
1,1589.00,6_39to7_39,8.295,2
1,1589.00,Madison_57to5_57,0.0,8
1,1589.00,Lexington_33toPark_33,0.0,10
1,1589.00,Madison_43to5_43,0.0,4
1,1589.00,Madison_38toPark_38,10.0,1
1,1589.00,Lexington_45toPark_45,0.0,10
1,1589.00,7_42to6_42,0.0,1
1,1589.00,5_36toMadison_36,17.05,1
1,1589.00,8_35to8_36,0.0,1
1,1589.00,9_42to9_41,0.0,1
1,1589.00,Park_41toPark_40,10.0,1
1,1589.00,Lexington_43toPark_43,0.0,10
1,1589.00,6_51to6_52,0.0,1
1,1589.00,8_42to8_43,1.6,5
1,1589.00,7_31to8_31,10.0,1
1,1589.00,9_32to8_32,0.0,1
1,1589.00,Lexington_37toPark_37,0.0,10
1,1589.00,Madison_30toMadison_31,0.0,2
1,1589.00,6_57to7_57,0.0,2
1,1589.00,Lexington_55toPark_55,0.0,9
1,1589.00,8_43to8_44,0.21814814814814817,27
1,1589.00,9_38to9_37,0.0,3
1,1589.00,9_40to8_40,0.0,1
1,1589.00,Madison_42to5_42,0.0,4
1,1589.00,Madison_47to5_47,0.0,2
1,1589.00,8_58to7_58,0.0,21
1,1589.00,6_39to6_40,10.0,1
1,1589.00,Lexington_34toPark_34,0.0,11
1,1589.00,9_48to9_47,0.0,1
1,1589.00,8_56to8_57,0.0,6
1,1589.00,7_40to6_40,5.0,2
1,1589.00,8_55to8_56,0.0,6
1,1589.00,8_41to8_42,1.6666666666666667,3
1,1589.00,Lexington_42toPark_42,0.0,10
1,1589.00,Madison_35to5_35,0.0,3
1,1589.00,Park_40toPark_39,22.5,1
1,1589.00,Park_36toPark_35,19.0,1
1,1589.00,Madison_55to5_55,0.0,2
1,1589.00,6_54to5_54,21.18,1
1,1589.00,Lexington_47toPark_47,0.0,9
1,1589.00,7_54to6_54,19.11,1
1,1589.00,Lexington_31toPark_31,0.0,8
1,1589.00,Madison_31to5_31,0.0,9
1,1589.00,Lexington_57toPark_57,0.0,9
1,1589.00,7_52to6_52,0.0,1
1,1589.00,6_45to6_46,0.0,3
1,1589.00,Madison_33to5_33,0.0,4
1,1589.00,8_38to8_39,0.0,1
1,1589.00,Madison_41to5_41,0.0,2
1,1589.00,8_54to8_55,0.0,1
1,1589.00,9_56to9_55,10.0,1
1,1589.00,8_31to8_32,0.0,1
1,1589.00,Lexington_51toPark_51,0.0,10
1,1589.00,Madison_39to5_39,0.0,3
1,1589.00,8_57to8_58,0.0,6
1,1589.00,9_36to9_35,0.0,3
1,1589.00,8_44to8_45,24.55,1
1,1589.00,Park_33toPark_34,0.0,10
1,1589.00,8_33to8_34,0.0,1
1,1589.00,8_32to8_33,0.0,2
1,1589.00,Lexington_53toPark_53,0.0,10
1,1589.00,8_40to8_41,0.0,3
1,1589.00,9_40to9_39,0.0,1
1,1589.00,Madison_57toPark_57,8.48,1
1,1589.00,Madison_51to5_51,0.0,5
1,1589.00,Park_30toLexington_30,10.0,1
1,1589.00,Lexington_49toPark_49,0.0,9
1,1589.00,8_39to8_40,0.0,1
1,1589.00,Lexington_41toPark_41,0.0,9
1,1589.00,Madison_53to5_53,0.0,1
1,1589.00,Madison_37to5_37,0.0,4
1,1589.00,Lexington_39toPark_39,0.0,11
1,159.00,8_38to8_39,10.0,2
1,159.00,8_40to8_41,10.0,1
1,159.00,8_32to8_33,10.0,1
1,159.00,8_47to8_48,25.0,1
1,159.00,9_42to8_42,19.68,4
1,159.00,8_44to8_45,25.0,2
1,159.00,9_36to8_36,0.011428571428571429,14
1,159.00,8_43to8_44,17.39,2
1,159.00,8_33to8_34,10.0,1
1,159.00,9_40to9_39,6.833333333333333,3
1,159.00,8_45to8_46,25.0,1
1,159.00,8_34to8_35,15.0,3
1,159.00,8_37to8_38,10.16,3
1,159.00,9_40to8_40,7.704285714285715,7
1,159.00,7_36to6_36,10.0,1
1,159.00,8_42to8_43,17.5,4
1,159.00,8_39to8_40,10.0,2
1,159.00,8_36to8_37,10.0,1
1,159.00,9_31to9_30,22.0,2
1,159.00,8_41to8_42,17.5,2
1,159.00,9_35to9_34,3.62,1
1,159.00,8_35to8_36,10.0,2
1,159.00,9_37to9_36,10.0,1
1,159.00,Park_30toLexington_30,10.0,1
1,159.00,9_42to9_41,7.5,2
1,159.00,8_30to8_31,10.0,1
1,159.00,8_56to8_57,21.12,3
1,159.00,6_30to5_30,23.88,1
1,159.00,9_30to8_30,18.85,1
1,159.00,9_38to9_37,10.0,2
1,159.00,9_34to8_34,0.5666666666666667,15
1,159.00,9_39to9_38,15.0,3
1,159.00,7_44to6_44,24.33,1
1,159.00,7_38to6_38,11.02,2
1,159.00,9_38to8_38,0.29,16
1,159.00,Madison_30toPark_30,24.57,1
1,159.00,9_41to9_40,22.17,1
1,1590.00,Madison_47to5_47,0.0,2
1,1590.00,Lexington_55toPark_55,0.0,9
1,1590.00,Madison_55to5_55,0.0,2
1,1590.00,Madison_45to5_45,0.0,1
1,1590.00,8_58to7_58,0.0,21
1,1590.00,5_36toMadison_36,12.05,1
1,1590.00,Park_41toPark_40,10.0,1
1,1590.00,8_42to8_43,2.2,5
1,1590.00,6_39to6_40,10.0,1
1,1590.00,6_45to6_46,0.0,3
1,1590.00,8_43to8_44,0.2037037037037037,27
1,1590.00,Lexington_33toPark_33,0.0,10
1,1590.00,9_34to9_33,0.0,5
1,1590.00,Madison_53to5_53,0.0,1
1,1590.00,Lexington_31toPark_31,0.0,8
1,1590.00,9_38to9_37,0.0,3
1,1590.00,9_48to9_47,0.0,1
1,1590.00,Lexington_39toPark_39,0.0,11
1,1590.00,9_40to9_39,0.0,1
1,1590.00,Madison_57toPark_57,5.48,1
1,1590.00,Park_36toPark_35,14.0,1
1,1590.00,8_33to8_34,0.0,1
1,1590.00,Lexington_51toPark_51,0.0,10
1,1590.00,Madison_42to5_42,0.0,4
1,1590.00,Lexington_43toPark_43,0.0,10
1,1590.00,7_54to6_54,17.81,1
1,1590.00,Madison_30toMadison_31,0.0,2
1,1590.00,Lexington_41toPark_41,0.1111111111111111,9
1,1590.00,Lexington_49toPark_49,0.0,9
1,1590.00,8_31to8_32,0.0,1
1,1590.00,Park_40toPark_39,17.5,1
1,1590.00,Madison_31to5_31,0.0,9
1,1590.00,Madison_37to5_37,0.0,4
1,1590.00,6_54to5_54,16.18,1
1,1590.00,8_55to8_56,0.0,6
1,1590.00,9_56to9_55,10.0,1
1,1590.00,Lexington_42toPark_42,0.0,10
1,1590.00,Madison_39to5_39,0.0,3
1,1590.00,Madison_57to5_57,0.0,8
1,1590.00,8_57to8_58,0.0,6
1,1590.00,Lexington_37toPark_37,0.0,10
1,1590.00,7_52to6_52,0.0,1
1,1590.00,Lexington_57toPark_57,0.0,9
1,1590.00,9_36to9_35,0.0,3
1,1590.00,6_51to6_52,0.0,1
1,1590.00,8_32to8_33,0.0,2
1,1590.00,9_40to8_40,0.0,1
1,1590.00,Park_33toPark_34,0.0,10
1,1590.00,Madison_35to5_35,0.0,3
1,1590.00,8_54to8_55,0.0,1
1,1590.00,8_41to8_42,2.5,2
1,1590.00,8_40to8_41,0.0,3
1,1590.00,9_32to8_32,0.0,1
1,1590.00,Madison_43to5_43,0.0,4
1,1590.00,7_40to6_40,5.98,3
1,1590.00,8_56to8_57,0.0,6
1,1590.00,Lexington_35toPark_35,0.0,10
1,1590.00,6_57to7_57,0.0,2
1,1590.00,6_39to7_39,10.0,1
1,1590.00,Madison_51to5_51,0.0,5
1,1590.00,8_38to8_39,0.0,1
1,1590.00,9_42to9_41,0.0,1
1,1590.00,7_42to6_42,0.0,1
1,1590.00,Lexington_53toPark_53,0.0,10
1,1590.00,Madison_34to5_34,0.0,3
1,1590.00,Lexington_47toPark_47,0.0,9
1,1590.00,Madison_33to5_33,0.0,4
1,1590.00,8_35to8_36,0.0,1
1,1590.00,Madison_38toPark_38,10.0,1
1,1590.00,7_31to8_31,7.82,1
1,1590.00,Lexington_34toPark_34,0.0,11
1,1590.00,8_39to8_40,0.0,1
1,1590.00,Madison_41to5_41,0.0,2
1,1590.00,Lexington_45toPark_45,0.0,10
1,1591.00,7_42to6_42,0.0,1
1,1591.00,6_39to7_39,10.0,1
1,1591.00,Park_36toPark_35,9.0,1
1,1591.00,Lexington_41toPark_41,0.3333333333333333,9
1,1591.00,Lexington_53toPark_53,0.0,10
1,1591.00,9_48to9_47,0.0,1
1,1591.00,Lexington_57toPark_57,0.0,9
1,1591.00,Lexington_34toPark_34,0.0,11
1,1591.00,Madison_47to5_47,0.0,2
1,1591.00,9_34to9_33,0.0,5
1,1591.00,6_39to6_40,8.94,1
1,1591.00,Lexington_47toPark_47,0.0,9
1,1591.00,9_40to9_39,0.0,1
1,1591.00,Madison_51to5_51,0.0,5
1,1591.00,Madison_41to5_41,2.5433333333333334,3
1,1591.00,Lexington_31toPark_31,0.0,8
1,1591.00,8_41to8_42,6.125,2
1,1591.00,Lexington_45toPark_45,0.0,10
1,1591.00,9_36to9_35,0.0,3
1,1591.00,7_52to6_52,0.0,1
1,1591.00,Park_36toLexington_36,5.0,1
1,1591.00,Madison_31to5_31,0.0,9
1,1591.00,8_57to8_58,0.0,6
1,1591.00,Madison_45to5_45,0.0,1
1,1591.00,Lexington_55toPark_55,0.0,9
1,1591.00,8_55to8_56,0.0,6
1,1591.00,Lexington_33toPark_33,0.0,10
1,1591.00,5_36toMadison_36,7.05,1
1,1591.00,6_51to6_52,0.0,1
1,1591.00,8_58to7_58,0.0,21
1,1591.00,7_40to6_40,6.313333333333333,3
1,1591.00,8_45to8_46,24.55,1
1,1591.00,Madison_57to5_57,0.0,8
1,1591.00,7_54to6_54,12.81,1
1,1591.00,Lexington_35toPark_35,0.0,10
1,1591.00,9_56to9_55,10.0,1
1,1591.00,9_38to9_37,0.0,3
1,1591.00,Lexington_42toPark_42,0.0,10
1,1591.00,8_42to8_43,2.3716666666666666,6
1,1591.00,Lexington_39toPark_39,0.0,11
1,1591.00,9_40to8_40,0.0,1
1,1591.00,6_54to5_54,11.18,1
1,1591.00,8_40to8_41,0.0,3
1,1591.00,Lexington_49toPark_49,0.0,9
1,1591.00,Park_40toPark_39,12.5,1
1,1591.00,9_42to9_41,0.0,1
1,1591.00,Lexington_37toPark_37,0.0,10
1,1591.00,8_31to8_32,0.0,1
1,1591.00,6_45to6_46,0.0,3
1,1591.00,Madison_53to5_53,0.0,1
1,1591.00,Lexington_51toPark_51,0.0,10
1,1591.00,Madison_37to5_37,0.0,4
1,1591.00,6_57to7_57,0.0,2
1,1591.00,8_38to8_39,0.0,1
1,1591.00,8_43to8_44,0.2037037037037037,27
1,1591.00,Madison_39to5_39,0.0,3
1,1591.00,Madison_42to5_42,0.0,4
1,1591.00,Madison_43to5_43,0.0,4
1,1591.00,8_35to8_36,0.0,1
1,1591.00,Park_41toPark_40,10.0,1
1,1591.00,8_54to8_55,0.0,1
1,1591.00,8_32to8_33,0.0,2
1,1591.00,Madison_33to5_33,0.0,4
1,1591.00,Lexington_43toPark_43,0.0,10
1,1591.00,Madison_30toMadison_31,0.0,2
1,1591.00,8_33to8_34,0.0,1
1,1591.00,9_32to8_32,0.0,1
1,1591.00,8_56to8_57,0.0,6
1,1591.00,Madison_34to5_34,0.0,3
1,1591.00,7_31to8_31,4.82,1
