date,time,edge,avg_speed,num_vehicles
1,516.00,9_51to9_50,9.192499999999999,4
1,516.00,9_44to9_43,3.75,4
1,516.00,Park_48toLexington_48,10.0,1
1,516.00,8_31to8_32,7.653333333333333,3
1,516.00,9_45to9_44,6.666666666666667,3
1,516.00,Madison_57toPark_57,10.0,1
1,516.00,9_41to9_40,10.0,1
1,516.00,7_46to6_46,0.0,2
1,516.00,8_55to8_56,0.0,12
1,516.00,6_44to5_44,10.0,1
1,516.00,9_58to8_58,0.0,3
1,516.00,9_43to9_42,10.041666666666666,6
1,516.00,9_37to9_36,6.294999999999999,6
1,516.00,9_34to9_33,0.0,3
1,516.00,8_57to8_58,0.04818181818181819,11
1,516.00,9_56to9_55,10.633333333333333,3
1,516.00,5_46toMadison_46,4.27,1
1,516.00,9_48to9_47,12.468,5
1,516.00,8_56to8_57,0.0,6
1,516.00,8_52to8_53,8.0,3
1,516.00,9_52to9_51,12.795,4
1,516.00,7_58to7_57,5.5,2
1,516.00,9_55to9_54,10.0,1
1,516.00,7_50to6_50,2.05,5
1,516.00,Madison_56toPark_56,8.85,1
1,516.00,8_54to7_54,17.5,2
1,516.00,8_58to7_58,1.6563636363636363,22
1,516.00,9_39to9_38,7.064,5
1,516.00,7_57to6_57,0.0,1
1,516.00,8_52to7_52,9.47,1
1,516.00,9_47to9_46,6.666666666666667,3
1,516.00,9_56to8_56,0.0,1
1,516.00,7_52to6_52,1.875,4
1,516.00,9_54to9_53,11.3125,4
1,516.00,9_52to8_52,2.5,2
1,516.00,6_52to5_52,7.09,2
1,516.00,8_30to7_30,9.6,3
1,516.00,9_50to9_49,11.895,4
1,516.00,7_54to6_54,3.81,5
1,516.00,9_46to9_45,15.0,1
1,516.00,9_53to9_52,10.0,3
1,516.00,8_30to8_31,9.333333333333334,3
1,516.00,Park_50toLexington_50,9.3,1
1,516.00,9_40to9_39,7.5,4
1,516.00,7_40to6_40,0.0,1
1,516.00,8_53to8_54,10.0,1
1,516.00,7_30to6_30,12.7025,4
1,516.00,9_49to9_48,10.0,3
1,516.00,9_58to9_57,11.666666666666666,3
1,516.00,8_54to8_55,1.1577777777777778,9
1,516.00,7_34to6_34,0.0,1
1,516.00,9_35to9_34,0.0,1
1,516.00,9_36to9_35,2.5,4
1,516.00,7_48to6_48,0.0,1
1,516.00,7_56to6_56,0.0,2
1,516.00,9_42to9_41,14.526666666666666,3
1,516.00,9_57to9_56,10.0,2
1,517.00,9_35to9_34,0.0,1
1,517.00,7_40to6_40,0.0,1
1,517.00,6_44to5_44,10.0,1
1,517.00,8_30to8_31,11.666666666666666,3
1,517.00,7_56to6_56,0.0,2
1,517.00,9_50to9_49,12.648,5
1,517.00,Park_46toLexington_46,15.07,1
1,517.00,8_56to8_57,0.0,6
1,517.00,9_57to9_56,10.0,2
1,517.00,Madison_57toPark_57,10.0,1
1,517.00,Park_48toLexington_48,10.0,1
1,517.00,8_31to8_32,5.986666666666667,3
1,517.00,9_51to9_50,9.564,5
1,517.00,9_37to9_36,5.461666666666666,6
1,517.00,9_46to9_45,20.0,1
1,517.00,8_52to8_53,7.5,2
1,517.00,8_55to8_56,0.0,12
1,517.00,7_50to6_50,1.65,5
1,517.00,7_58to7_57,6.5,2
1,517.00,9_40to9_39,5.5825,4
1,517.00,9_53to9_52,13.75,4
1,517.00,9_36to9_35,2.5,4
1,517.00,9_43to9_42,9.005,6
1,517.00,9_48to9_47,13.193333333333333,6
1,517.00,7_48to6_48,0.0,1
1,517.00,9_45to9_44,6.666666666666667,3
1,517.00,9_42to9_41,12.4,3
1,517.00,7_54to6_54,3.0260000000000002,5
1,517.00,8_54to7_54,17.060000000000002,2
1,517.00,7_52to6_52,1.5625,4
1,517.00,8_52to7_52,8.39,1
1,517.00,7_34to6_34,0.0,1
1,517.00,9_56to8_56,0.0,1
1,517.00,9_47to9_46,10.035,4
1,517.00,9_39to9_38,4.515,4
1,517.00,9_54to9_53,5.5,2
1,517.00,8_30to7_30,7.585000000000001,4
1,517.00,8_54to8_55,0.8955555555555557,9
1,517.00,Madison_56toPark_56,9.85,1
1,517.00,8_57to8_58,0.0,11
1,517.00,9_55to9_54,10.0,2
1,517.00,Park_50toLexington_50,10.0,1
