date,time,edge,avg_speed,num_vehicles
1,1894.00,Lexington_42toPark_42,0.0,10
1,1894.00,Madison_49to5_49,0.0,4
1,1894.00,9_36to9_35,0.0,1
1,1894.00,Madison_43toMadison_44,17.5,2
1,1894.00,Lexington_49toPark_49,0.0,10
1,1894.00,Lexington_55toPark_55,0.0,10
1,1894.00,Lexington_31toPark_31,0.0,7
1,1894.00,6_39to7_39,10.0,1
1,1894.00,Park_36toLexington_36,5.0,1
1,1894.00,Lexington_45toPark_45,0.0,10
1,1894.00,6_57to6_58,0.0,1
1,1894.00,Lexington_35toPark_35,0.0,11
1,1894.00,Madison_41to5_41,0.0,4
1,1894.00,Park_41toMadison_41,10.0,1
1,1894.00,7_38to6_38,9.97,1
1,1894.00,9_40to9_39,0.0,1
1,1894.00,8_58to7_58,0.0,18
1,1894.00,7_39to8_39,19.19,1
1,1894.00,6_49to6_50,0.0,1
1,1894.00,7_42to6_42,0.0,1
1,1894.00,8_57to9_57,7.97,1
1,1894.00,Lexington_37toPark_37,0.0,11
1,1894.00,Lexington_47toPark_47,0.0,10
1,1894.00,8_56to8_57,0.0,6
1,1894.00,Madison_51to5_51,0.0,4
1,1894.00,Park_36toPark_35,1.58,1
1,1894.00,8_43to8_44,0.0,1
1,1894.00,8_45to8_46,0.0,4
1,1894.00,Madison_33to5_33,0.0,4
1,1894.00,6_45to6_46,0.0,2
1,1894.00,Madison_34to5_34,0.0,3
1,1894.00,Madison_47to5_47,0.0,4
1,1894.00,Madison_30toMadison_31,0.0,1
1,1894.00,Madison_46toMadison_47,10.0,1
1,1894.00,Madison_42to5_42,0.0,6
1,1894.00,8_32to8_33,0.0,1
1,1894.00,8_57to8_58,0.0,6
1,1894.00,Madison_31to5_31,0.0,10
1,1894.00,Madison_37to5_37,0.0,4
1,1894.00,Madison_35to5_35,0.0,3
1,1894.00,8_43to9_43,25.0,1
1,1894.00,8_52to8_53,20.0,1
1,1894.00,Lexington_53toPark_53,0.0,10
1,1894.00,6_56to6_57,10.0,2
1,1894.00,7_42to8_42,10.0,1
1,1894.00,Madison_39to5_39,0.0,3
1,1894.00,9_44to9_43,10.0,1
1,1894.00,8_48to8_49,0.0,2
1,1894.00,Lexington_51toPark_51,0.0,11
1,1894.00,8_54to8_55,6.6575,4
1,1894.00,8_54to7_54,8.370000000000001,2
1,1894.00,8_39to8_40,6.37,1
1,1894.00,Madison_55to5_55,0.0,4
1,1894.00,Lexington_34toPark_34,0.0,10
1,1894.00,8_41to8_42,0.0,1
1,1894.00,Lexington_43toPark_43,0.0,11
1,1894.00,8_31to8_32,0.0,2
1,1894.00,Madison_53to5_53,0.0,4
1,1894.00,Madison_45to5_45,0.0,4
1,1894.00,Lexington_39toPark_39,0.0,10
1,1894.00,9_34to9_33,0.0,3
1,1894.00,Lexington_33toPark_33,0.0,11
1,1894.00,8_35to8_36,0.0,1
1,1894.00,6_40to6_41,10.0,1
1,1894.00,8_51to8_52,0.0,1
1,1894.00,8_44to8_45,0.0,1
1,1894.00,6_39to6_40,0.0,1
1,1894.00,Madison_57to5_57,0.0,6
1,1894.00,8_37to8_38,10.0,1
1,1894.00,9_38to9_37,0.0,2
1,1894.00,8_55to8_56,3.5714285714285716,7
1,1894.00,Park_34toPark_35,0.0,11
1,1894.00,Madison_43to5_43,0.0,3
1,1894.00,8_53to8_54,3.56,4
1,1894.00,Lexington_57toPark_57,0.0,10
1,1894.00,Lexington_41toPark_41,0.0,10
1,1895.00,6_39to6_40,1.0,1
1,1895.00,Madison_57toMadison_58,25.0,1
1,1895.00,8_57to8_58,0.0,6
1,1895.00,8_57to9_57,8.97,1
1,1895.00,Lexington_55toPark_55,0.0,10
1,1895.00,Madison_34to5_34,0.0,3
1,1895.00,9_44to9_43,10.0,1
1,1895.00,Lexington_34toPark_34,0.0,10
1,1895.00,Madison_53to5_53,0.0,4
1,1895.00,6_49to6_50,0.0,1
1,1895.00,Madison_51to5_51,0.0,4
1,1895.00,8_54to8_55,6.4,5
1,1895.00,Lexington_37toPark_37,0.0,11
1,1895.00,Lexington_33toPark_33,0.0,11
1,1895.00,Madison_35to5_35,0.0,3
1,1895.00,Madison_39to5_39,0.0,3
1,1895.00,9_40to9_39,0.0,1
1,1895.00,6_40to6_41,10.0,1
1,1895.00,Madison_45to5_45,0.0,4
1,1895.00,8_54to7_54,8.870000000000001,2
1,1895.00,8_32to8_33,0.0,1
1,1895.00,8_37to8_38,10.0,1
1,1895.00,Park_36toPark_35,0.0,1
1,1895.00,8_44to8_45,0.0,1
1,1895.00,Lexington_31toPark_31,0.0,7
1,1895.00,9_38to9_37,0.0,2
1,1895.00,Lexington_41toPark_41,0.1,10
1,1895.00,Madison_37to5_37,0.0,4
1,1895.00,Lexington_43toPark_43,0.0,11
1,1895.00,6_45to6_46,0.0,2
1,1895.00,Madison_57to5_57,0.0,6
1,1895.00,8_51to8_52,0.0,1
1,1895.00,7_42to8_42,10.0,1
1,1895.00,8_43to8_44,0.0,1
1,1895.00,Madison_30toMadison_31,0.0,1
1,1895.00,8_31to8_32,0.0,2
1,1895.00,Lexington_47toPark_47,0.0,10
