date,time,edge,avg_speed,num_vehicles
1,1249.00,9_42to9_41,0.0,1
1,1249.00,Lexington_31toPark_31,0.0,7
1,1249.00,8_57to8_58,0.0,6
1,1249.00,9_48to9_47,0.0,3
1,1249.00,Lexington_53toPark_53,0.0,9
1,1249.00,Park_32toPark_33,0.0,10
1,1249.00,8_55to8_56,0.0,5
1,1249.00,Lexington_49toPark_49,0.0,8
1,1249.00,Park_42toPark_41,0.0,1
1,1249.00,5_44toMadison_44,10.0,1
1,1249.00,Madison_41to5_41,0.0,1
1,1249.00,Lexington_42toPark_42,1.1666666666666667,9
1,1249.00,Madison_30toPark_30,25.0,1
1,1249.00,6_37to7_37,10.0,1
1,1249.00,8_34to7_34,10.0,1
1,1249.00,Madison_31to5_31,0.25,10
1,1249.00,Madison_45to5_45,0.0,1
1,1249.00,Madison_30toMadison_31,0.0,3
1,1249.00,9_38to9_37,0.0,3
1,1249.00,6_47to6_48,0.0,1
1,1249.00,Lexington_35toPark_35,0.0,9
1,1249.00,7_48to6_48,0.0,2
1,1249.00,Lexington_47toPark_47,0.0,8
1,1249.00,9_34to8_34,0.0,1
1,1249.00,9_40to8_40,0.0,1
1,1249.00,8_37to8_38,0.0,9
1,1249.00,Lexington_34toPark_34,0.0,10
1,1249.00,7_42to6_42,0.0,1
1,1249.00,8_54to8_55,0.0,4
1,1249.00,Lexington_45toPark_45,0.0,9
1,1249.00,6_57to7_57,0.0,4
1,1249.00,8_39to8_40,0.0,29
1,1249.00,Madison_56toPark_56,5.65,1
1,1249.00,Lexington_33toPark_33,0.0,9
1,1249.00,8_32to8_33,0.0,1
1,1249.00,7_45to7_44,10.0,1
1,1249.00,7_38to6_38,7.725,2
1,1249.00,Lexington_41toPark_41,0.7666666666666667,9
1,1249.00,9_58to8_58,0.0,1
1,1249.00,7_31to7_30,0.0,1
1,1249.00,Lexington_43toPark_43,0.0,9
1,1249.00,8_58to7_58,0.0,23
1,1249.00,9_32to8_32,0.0,1
1,1249.00,Madison_39to5_39,0.0,2
1,1249.00,7_58to6_58,0.0,2
1,1249.00,6_31to7_31,20.86,1
1,1249.00,Lexington_37toPark_37,0.0,9
1,1249.00,8_31to8_32,0.0,1
1,1249.00,Madison_57to5_57,0.0,8
1,1249.00,9_51to9_50,10.0,1
1,1249.00,Madison_53to5_53,0.0,1
1,1249.00,Park_42toMadison_42,7.97,1
1,1249.00,8_31to9_31,10.0,1
1,1249.00,9_46to9_45,0.0,2
1,1249.00,8_57to9_57,16.490000000000002,2
1,1249.00,Lexington_57toPark_57,0.0,8
1,1249.00,Lexington_55toPark_55,0.0,8
1,1249.00,8_56to8_57,0.0,5
1,1249.00,9_45to9_44,19.69,1
1,1249.00,9_40to9_39,0.0,3
1,1249.00,9_52to9_51,6.666666666666667,3
1,1249.00,9_36to9_35,0.0,3
1,1249.00,Lexington_39toPark_39,0.0,10
1,1249.00,Lexington_51toPark_51,0.0,9
1,1249.00,9_53to9_52,10.0,1
1,1249.00,7_34to6_34,0.0,1
1,1249.00,9_50to9_49,0.0,1
1,1249.00,6_38to5_38,8.0,1
1,1249.00,9_36to8_36,0.0,1
1,1249.00,8_36to7_36,10.0,1
1,1249.00,9_55to9_54,14.555,2
1,1249.00,Madison_51to5_51,0.0,1
1,1249.00,8_35to8_36,8.57,1
1,1249.00,9_34to9_33,0.0,5
1,1249.00,9_56to9_55,10.0,1
1,1249.00,Madison_34to5_34,0.0,4
1,1249.00,6_43to6_44,0.0,3
1,1249.00,9_42to8_42,0.0,1
1,1249.00,Madison_43to5_43,0.0,1
1,125.00,8_36to8_37,10.0,1
1,125.00,8_30to7_30,23.07,2
1,125.00,9_34to8_34,0.058823529411764705,17
1,125.00,9_40to8_40,5.0,2
1,125.00,9_32to9_31,20.84,1
1,125.00,9_38to8_38,5.404285714285714,7
1,125.00,9_35to9_34,13.57,1
1,125.00,8_39to8_40,10.0,2
1,125.00,9_37to9_36,10.0,1
1,125.00,8_36to7_36,10.0,1
1,125.00,8_53to8_54,24.38,1
1,125.00,8_31to8_32,10.0,1
1,125.00,9_40to9_39,2.25,2
1,125.00,8_37to8_38,14.873333333333333,3
1,125.00,8_32to8_33,15.98,2
1,125.00,9_32to8_32,0.0,2
1,125.00,6_30to5_30,10.0,2
1,125.00,9_36to9_35,5.0,2
1,125.00,8_34to8_35,10.0,1
1,125.00,8_30to8_31,16.705,2
1,125.00,8_48to8_49,25.0,1
1,125.00,8_49to8_50,20.64,1
1,125.00,9_39to9_38,24.78,1
1,125.00,8_42to7_42,25.0,1
1,125.00,9_30to8_30,11.9,4
1,125.00,7_40to6_40,6.24,1
1,125.00,8_35to8_36,15.0,3
1,125.00,8_57to8_58,25.0,1
1,125.00,9_38to9_37,10.0,1
1,125.00,9_36to8_36,1.2092857142857143,14
1,125.00,8_38to8_39,15.0,3
1,1250.00,8_57to9_57,16.490000000000002,2
1,1250.00,8_31to9_31,10.0,1
1,1250.00,8_56to7_56,10.0,1
1,1250.00,6_43to6_44,0.0,3
1,1250.00,Madison_53to5_53,0.0,1
1,1250.00,9_34to8_34,0.0,1
1,1250.00,Madison_51to5_51,0.0,1
1,1250.00,8_37to8_38,0.0,9
1,1250.00,9_36to8_36,0.0,1
1,1250.00,6_38to5_38,9.0,1
1,1250.00,6_31to7_31,15.86,1
1,1250.00,Lexington_37toPark_37,0.0,9
1,1250.00,Madison_34to5_34,0.0,4
1,1250.00,8_54to8_55,0.0,4
1,1250.00,Lexington_49toPark_49,0.0,8
1,1250.00,Lexington_47toPark_47,0.0,8
1,1250.00,9_42to9_41,0.0,1
1,1250.00,Park_39toPark_38,1.0,1
1,1250.00,6_37to7_37,10.0,1
1,1250.00,7_45to7_44,10.0,1
1,1250.00,5_44toMadison_44,10.0,1
1,1250.00,8_55to8_56,0.0,5
1,1250.00,Lexington_57toPark_57,0.0,8
1,1250.00,9_34to9_33,0.0,5
1,1250.00,Lexington_43toPark_43,0.0,9
1,1250.00,Park_42toPark_41,0.0,1
1,1250.00,8_35to8_36,9.57,1
1,1250.00,9_46to9_45,0.0,2
1,1250.00,9_42to8_42,0.0,1
1,1250.00,6_57to7_57,0.0,4
1,1250.00,7_42to6_42,0.0,1
1,1250.00,9_55to9_54,14.555,2
1,1250.00,9_58to8_58,0.0,1
1,1250.00,5_57toMadison_57,15.68,1
1,1250.00,9_52to9_51,5.0,2
1,1250.00,Lexington_35toPark_35,0.0,9
1,1250.00,7_31to7_30,0.0,1
1,1250.00,8_31to8_32,0.0,1
1,1250.00,7_38to6_38,10.0,1
1,1250.00,Lexington_39toPark_39,0.0,10
1,1250.00,Lexington_33toPark_33,0.0,9
1,1250.00,9_36to9_35,0.0,3
1,1250.00,9_32to8_32,0.0,1
1,1250.00,9_51to9_50,10.0,1
1,1250.00,Lexington_31toPark_31,0.0,7
1,1250.00,8_56to8_57,0.0,5
1,1250.00,8_39to8_40,0.0,29
1,1250.00,8_34to7_34,10.0,1
1,1250.00,Lexington_51toPark_51,0.0,9
1,1250.00,6_47to6_48,0.0,1
1,1250.00,Park_42toMadison_42,4.97,1
1,1250.00,Park_32toPark_33,0.0,10
1,1250.00,Madison_39to5_39,0.0,2
1,1250.00,Lexington_41toPark_41,0.6566666666666667,9
1,1250.00,Madison_41to5_41,3.815,2
1,1250.00,Lexington_42toPark_42,1.4666666666666666,9
1,1250.00,8_57to8_58,0.0,6
1,1250.00,8_58to7_58,0.0,23
1,1250.00,Lexington_34toPark_34,0.0,10
1,1250.00,9_53to9_52,10.0,1
1,1250.00,9_40to9_39,0.0,3
1,1250.00,9_56to9_55,10.0,1
1,1250.00,7_48to6_48,0.0,2
1,1250.00,9_38to9_37,0.0,3
1,1250.00,7_34to6_34,0.0,1
1,1250.00,8_32to8_33,0.0,1
1,1250.00,Madison_43to5_43,0.0,1
1,1250.00,8_36to7_36,10.0,1
1,1250.00,9_40to8_40,0.0,1
1,1250.00,Lexington_45toPark_45,0.0,9
1,1250.00,9_45to9_44,19.69,1
1,1250.00,Madison_57to5_57,0.0,8
1,1250.00,Madison_45to5_45,0.0,1
1,1250.00,Lexington_55toPark_55,0.0,8
1,1250.00,Madison_31to5_31,0.0,10
1,1250.00,7_58to6_58,0.0,2
1,1250.00,9_50to9_49,5.0,2
1,1250.00,9_48to9_47,0.0,3
1,1250.00,Lexington_53toPark_53,0.0,9
1,1250.00,Madison_30toMadison_31,0.3333333333333333,3
1,1251.00,6_57to7_57,0.0,4
1,1251.00,Lexington_35toPark_35,0.0,9
1,1251.00,9_34to8_34,0.0,1
1,1251.00,8_57to8_58,0.0,6
1,1251.00,Lexington_57toPark_57,0.0,8
1,1251.00,8_56to7_56,10.0,1
1,1251.00,9_58to8_58,0.0,1
1,1251.00,7_34to6_34,0.0,1
1,1251.00,9_32to8_32,0.0,1
1,1251.00,9_38to9_37,0.0,3
1,1251.00,9_55to9_54,12.629999999999999,2
1,1251.00,8_57to9_57,16.490000000000002,2
1,1251.00,Lexington_55toPark_55,0.0,8
1,1251.00,Park_39toPark_38,2.0,1
1,1251.00,8_56to8_57,0.0,5
1,1251.00,Madison_30toMadison_31,1.0,3
1,1251.00,8_55to8_56,0.0,5
1,1251.00,6_38to5_38,11.635,2
1,1251.00,8_32to8_33,0.0,1
1,1251.00,Madison_45to5_45,0.0,1
1,1251.00,Lexington_33toPark_33,0.0,9
1,1251.00,9_40to8_40,0.0,1
1,1251.00,Madison_39to5_39,0.0,2
1,1251.00,6_37to7_37,10.0,1
1,1251.00,Madison_34to5_34,0.0,4
1,1251.00,9_51to9_50,10.0,2
1,1251.00,9_48to9_47,0.0,3
1,1251.00,7_30to6_30,25.0,1
1,1251.00,8_31to9_31,10.0,1
1,1251.00,Madison_31to5_31,0.0,10
1,1251.00,8_36to7_36,10.0,1
1,1251.00,Madison_43to5_43,0.0,1
1,1251.00,Lexington_37toPark_37,0.0,9
1,1251.00,8_35to8_36,10.0,1
1,1251.00,Madison_53to5_53,0.0,1
1,1251.00,7_42to6_42,0.0,1
1,1251.00,7_38to6_38,10.0,1
1,1251.00,8_39to8_40,0.0,29
1,1251.00,Lexington_31toPark_31,0.0,7
1,1251.00,9_40to9_39,0.0,3
1,1251.00,9_52to9_51,5.0,2
1,1251.00,9_42to9_41,0.0,1
1,1251.00,6_31to7_31,10.86,1
1,1251.00,Lexington_51toPark_51,0.0,9
1,1251.00,9_42to8_42,0.0,1
1,1251.00,Lexington_39toPark_39,0.0,10
1,1251.00,9_36to8_36,0.0,1
