date,time,edge,avg_speed,num_vehicles
1,494.00,8_58to7_58,0.3157894736842105,19
1,494.00,8_56to8_57,0.75,8
1,494.00,6_57to5_57,10.0,1
1,494.00,7_54to6_54,0.0,3
1,494.00,Park_46toLexington_46,10.0,1
1,494.00,7_57to6_57,0.0,1
1,494.00,8_54to8_55,5.757142857142857,7
1,494.00,8_30to8_31,8.25,2
1,494.00,9_58to9_57,7.0,2
1,494.00,9_37to9_36,0.0,3
1,494.00,9_45to9_44,9.187142857142858,7
1,494.00,7_50to6_50,0.0,5
1,494.00,9_50to9_49,10.733333333333334,6
1,494.00,6_30to5_30,10.0,1
1,494.00,9_53to9_52,14.56,2
1,494.00,9_43to9_42,6.1,5
1,494.00,7_40to6_40,0.0,1
1,494.00,8_53to8_54,10.0,2
1,494.00,5_30toMadison_30,10.0,1
1,494.00,7_34to6_34,15.86,1
1,494.00,9_48to9_47,10.0,2
1,494.00,8_57to8_58,0.0,12
1,494.00,6_56to5_56,11.23,2
1,494.00,7_56to6_56,1.25,2
1,494.00,6_48to5_48,6.18,1
1,494.00,8_54to7_54,10.1,2
1,494.00,9_41to9_40,0.965,2
1,494.00,9_56to9_55,10.0,2
1,494.00,9_36to9_35,0.0,3
1,494.00,6_54to5_54,14.4,1
1,494.00,8_50to8_51,8.5,2
1,494.00,8_31to8_32,25.0,1
1,494.00,9_52to8_52,3.25,4
1,494.00,9_35to9_34,9.35,1
1,494.00,8_30to7_30,10.014,5
1,494.00,9_58to8_58,0.0,3
1,494.00,9_44to9_43,10.125,4
1,494.00,9_55to9_54,10.0,1
1,494.00,5_48toMadison_48,10.0,1
1,494.00,9_54to9_53,14.7275,4
1,494.00,5_50toMadison_50,10.0,1
1,494.00,9_42to9_41,20.85,1
1,494.00,9_40to9_39,4.0,5
1,494.00,9_57to9_56,17.189999999999998,2
1,494.00,8_55to8_56,0.06583333333333334,12
1,494.00,9_30to8_30,23.46,2
1,494.00,9_46to9_45,14.133333333333333,3
1,494.00,Madison_30toPark_30,10.0,1
1,494.00,9_39to9_38,4.056666666666667,6
1,494.00,7_46to6_46,0.0,2
1,494.00,9_47to9_46,6.166666666666667,3
1,494.00,9_34to9_33,0.0,3
1,494.00,7_52to6_52,0.184,5
1,494.00,9_52to9_51,5.0,4
1,494.00,8_52to8_53,8.0,2
1,494.00,9_56to8_56,0.0,1
1,494.00,Madison_52toPark_52,15.66,1
