date,time,edge,avg_speed,num_vehicles
1,1017.00,9_35to9_34,1.4285714285714286,7
1,1017.00,9_42to8_42,0.0,2
1,1017.00,9_40to8_40,0.0,1
1,1017.00,Lexington_35toPark_35,0.0,8
1,1017.00,Lexington_55toLexington_56,10.0,1
1,1017.00,Lexington_48toLexington_49,10.0,1
1,1017.00,9_37to9_36,0.0,4
1,1017.00,Lexington_42toPark_42,0.0,9
1,1017.00,7_54to6_54,0.0,1
1,1017.00,Park_47toPark_46,16.11,1
1,1017.00,9_38to8_38,0.0,3
1,1017.00,6_56to5_56,0.0,3
1,1017.00,6_43to6_44,0.0,7
1,1017.00,8_55to8_56,0.0,6
1,1017.00,Madison_48toPark_48,11.58,1
1,1017.00,Lexington_43toPark_43,1.4949999999999999,10
1,1017.00,9_45to9_44,10.0,1
1,1017.00,Park_40toPark_39,0.0,1
1,1017.00,6_48to5_48,0.0,1
1,1017.00,9_44to9_43,3.3333333333333335,3
1,1017.00,Madison_50toPark_50,0.0,1
1,1017.00,9_34to9_33,0.0,5
1,1017.00,9_52to9_51,0.0,3
1,1017.00,8_39to8_40,0.0,28
1,1017.00,9_40to9_39,0.0,4
1,1017.00,Lexington_45toPark_45,5.25,2
1,1017.00,Lexington_47toLexington_48,10.0,1
1,1017.00,9_47to9_46,0.0,2
1,1017.00,Lexington_41toPark_41,0.0,9
1,1017.00,8_38to7_38,0.0,2
1,1017.00,Lexington_46toLexington_47,10.0,4
1,1017.00,Lexington_45toLexington_46,14.818333333333333,6
1,1017.00,6_52to5_52,0.0,2
1,1017.00,Park_32toPark_33,0.0,11
1,1017.00,8_33to8_34,8.5,1
1,1017.00,9_49to9_48,0.0,2
1,1017.00,5_57to5_56,0.0,1
1,1017.00,8_58to7_58,0.0,23
1,1017.00,Lexington_43toLexington_44,8.25,4
1,1017.00,9_38to9_37,0.0,4
1,1017.00,7_57to6_57,0.0,2
1,1017.00,Lexington_34toPark_34,0.0,10
1,1017.00,9_41to9_40,10.0,1
1,1017.00,Lexington_33toPark_33,0.0,8
1,1017.00,9_54to9_53,0.0,2
1,1017.00,9_58to8_58,0.0,2
1,1017.00,Madison_34to5_34,0.0,2
1,1017.00,9_36to9_35,0.0,5
1,1017.00,7_56to6_56,0.0,5
1,1017.00,Lexington_37toPark_37,0.0,8
1,1017.00,Madison_53toMadison_54,0.0,3
1,1017.00,9_50to9_49,0.0,1
1,1017.00,Lexington_31toPark_31,0.0,8
1,1017.00,8_56to8_57,0.0,7
1,1017.00,Madison_57to5_57,0.0,9
1,1017.00,Lexington_50toLexington_51,23.895,2
1,1017.00,6_57to7_57,0.0,14
1,1017.00,8_31to8_32,0.0,14
1,1017.00,9_44to8_44,7.725,2
1,1017.00,Madison_39to5_39,0.0,1
1,1017.00,Lexington_39toPark_39,0.0,9
1,1017.00,Lexington_42toLexington_43,7.333333333333333,3
1,1017.00,9_46to9_45,0.0,2
1,1017.00,9_42to9_41,0.0,2
1,1017.00,8_54to8_55,0.0,5
1,1017.00,Lexington_49toLexington_50,25.0,1
1,1017.00,Lexington_51toLexington_52,10.0,1
1,1017.00,Lexington_44toLexington_45,14.925,2
1,1017.00,Madison_30toMadison_31,0.0,4
1,1017.00,8_31to9_31,20.78,1
1,1017.00,9_32to8_32,0.13,1
1,1017.00,8_57to8_58,0.0,9
1,1017.00,Madison_41to5_41,0.0,1
1,1017.00,9_48to9_47,7.920000000000001,3
1,1017.00,Madison_31to5_31,0.0,10
1,1017.00,Lexington_54toLexington_55,10.0,1
1,1018.00,6_52to5_52,0.0,2
1,1018.00,7_54to6_54,0.0,1
1,1018.00,9_45to9_44,10.0,1
1,1018.00,8_33to8_34,3.5,1
1,1018.00,9_58to8_58,0.0,2
1,1018.00,8_31to9_31,25.0,1
1,1018.00,Lexington_44toLexington_45,14.925,2
1,1018.00,Lexington_53toLexington_54,23.09,1
1,1018.00,6_57to7_57,0.0,14
1,1018.00,Lexington_48toLexington_49,10.0,2
1,1018.00,9_43to9_42,10.0,1
1,1018.00,Lexington_39toPark_39,0.0,9
1,1018.00,Madison_50toPark_50,0.0,1
1,1018.00,Park_32toPark_33,0.0,11
1,1018.00,Lexington_55toLexington_56,10.0,1
1,1018.00,8_56to8_57,0.0,7
1,1018.00,Lexington_43toLexington_44,7.8,5
1,1018.00,9_41to9_40,10.0,1
1,1018.00,9_32to8_32,0.0,1
1,1018.00,9_50to9_49,0.0,1
1,1018.00,Lexington_34toPark_34,0.0,10
1,1018.00,8_38to7_38,0.0,2
1,1018.00,9_44to8_44,10.225,2
1,1018.00,Lexington_35toPark_35,0.0,8
1,1018.00,8_58to7_58,0.0,23
1,1018.00,Madison_31to5_31,0.0,10
1,1018.00,Lexington_51toLexington_52,14.263333333333334,3
1,1018.00,7_57to6_57,0.0,2
1,1018.00,Lexington_47toLexington_48,10.0,1
1,1018.00,8_55to8_56,0.0,6
1,1018.00,Madison_34to5_34,0.0,2
1,1018.00,Lexington_45toLexington_46,12.318333333333333,6
1,1018.00,9_38to9_37,0.0,4
1,1018.00,9_34to9_33,0.0,5
1,1018.00,5_57to5_56,0.0,1
1,1018.00,Madison_57to5_57,0.0,9
1,1018.00,Madison_48toPark_48,6.58,1
1,1018.00,Lexington_41toPark_41,0.0,9
1,1018.00,9_42to8_42,0.0,2
1,1018.00,9_35to9_34,1.4285714285714286,7
1,1018.00,Lexington_50toLexington_51,25.0,1
1,1018.00,9_47to9_46,0.0,2
1,1018.00,9_44to9_43,3.3333333333333335,3
1,1018.00,Park_46toPark_45,21.11,1
1,1018.00,Park_40toPark_39,0.0,1
1,1018.00,8_54to8_55,0.0,5
1,1018.00,9_36to9_35,0.0,5
1,1018.00,7_56to6_56,0.0,5
1,1018.00,9_42to9_41,0.0,2
1,1018.00,Lexington_43toPark_43,1.1949999999999998,10
1,1018.00,6_48to5_48,0.0,1
1,1018.00,Madison_32toPark_32,17.57,1
1,1018.00,9_48to9_47,7.920000000000001,3
1,1018.00,Lexington_42toLexington_43,7.0,4
1,1018.00,Lexington_31toPark_31,0.0,8
1,1018.00,9_49to9_48,0.0,2
1,1018.00,Lexington_46toLexington_47,10.0,2
1,1018.00,6_56to5_56,0.0,3
1,1018.00,8_57to8_58,0.0,9
1,1018.00,Lexington_42toPark_42,0.0,9
1,1018.00,6_43to6_44,0.0,7
1,1018.00,Lexington_54toLexington_55,10.0,1
1,1018.00,9_40to9_39,0.0,4
1,1018.00,Madison_39to5_39,0.0,1
1,1018.00,8_39to8_40,0.0,28
1,1018.00,Madison_53toMadison_54,0.0,3
1,1018.00,9_37to9_36,0.0,4
1,1018.00,Lexington_37toPark_37,0.0,8
1,1018.00,Madison_41to5_41,0.0,1
1,1018.00,Lexington_33toPark_33,0.0,8
1,1018.00,9_52to9_51,0.0,3
1,1018.00,9_46to9_45,0.0,2
1,1018.00,9_40to8_40,0.0,1
1,1018.00,Lexington_45toPark_45,5.5,3
1,1018.00,Madison_30toMadison_31,0.0,4
1,1018.00,9_54to9_53,0.0,2
1,1018.00,9_38to8_38,0.0,3
1,1018.00,Lexington_49toLexington_50,25.0,1
1,1018.00,8_31to8_32,0.0,14
1,1019.00,8_33to8_34,0.0,1
1,1019.00,5_57to5_56,0.0,1
1,1019.00,7_56to6_56,0.0,5
1,1019.00,Madison_50toPark_50,0.0,1
1,1019.00,Lexington_47toLexington_48,10.0,3
1,1019.00,9_40to9_39,0.0,4
1,1019.00,Madison_30toMadison_31,0.0,4
1,1019.00,9_49to9_48,0.0,2
1,1019.00,Lexington_42toPark_42,0.0,9
1,1019.00,Lexington_43toPark_43,1.0,10
1,1019.00,Lexington_35toPark_35,0.0,8
1,1019.00,9_37to9_36,0.0,4
1,1019.00,9_32to8_32,0.0,1
1,1019.00,Lexington_43toLexington_44,8.75,4
1,1019.00,8_54to8_55,0.0,5
1,1019.00,Lexington_45toPark_45,4.5,3
1,1019.00,7_57to6_57,0.0,2
1,1019.00,8_57to8_58,0.0,9
1,1019.00,8_55to8_56,0.0,6
1,1019.00,Park_46toPark_45,25.0,1
1,1019.00,9_52to9_51,0.0,3
1,1019.00,8_31to9_31,25.0,1
1,1019.00,9_58to8_58,0.0,2
1,1019.00,Lexington_54toLexington_55,10.0,1
1,1019.00,6_57to7_57,0.0,14
1,1019.00,Madison_39to5_39,0.0,1
1,1019.00,7_54to6_54,0.0,1
1,1019.00,6_43to6_44,0.0,7
1,1019.00,Lexington_50toLexington_51,25.0,1
1,1019.00,9_46to9_45,0.0,2
1,1019.00,6_56to5_56,0.0,3
1,1019.00,Lexington_51toLexington_52,14.263333333333334,3
1,1019.00,Lexington_42toLexington_43,7.7925,4
1,1019.00,8_58to7_58,0.0,23
1,1019.00,Lexington_53toLexington_54,23.09,1
1,1019.00,Madison_32toPark_32,19.88,1
1,1019.00,Park_40toPark_39,0.0,1
1,1019.00,Lexington_33toPark_33,0.0,8
1,1019.00,8_38to7_38,0.0,2
1,1019.00,9_42to8_42,0.0,2
1,1019.00,Lexington_55toLexington_56,10.0,1
1,1019.00,9_42to9_41,0.0,2
1,1019.00,Lexington_41toPark_41,0.0,9
1,1019.00,Madison_34to5_34,0.0,2
1,1019.00,Lexington_37toPark_37,0.0,8
1,1019.00,Lexington_45toLexington_46,12.318333333333333,6
1,1019.00,9_47to9_46,7.920000000000001,3
1,1019.00,9_38to9_37,0.0,4
1,1019.00,Madison_41to5_41,0.0,1
1,1019.00,Lexington_49toLexington_50,25.0,1
1,1019.00,9_34to9_33,0.0,5
1,1019.00,8_56to8_57,0.0,7
1,1019.00,6_48to5_48,0.0,1
1,1019.00,9_38to8_38,0.0,3
1,1019.00,9_35to9_34,1.4285714285714286,7
1,1019.00,9_50to9_49,0.0,1
1,1019.00,9_40to8_40,0.0,1
1,1019.00,Madison_57to5_57,0.0,9
1,1019.00,9_43to9_42,10.0,1
1,1019.00,9_44to8_44,12.05,2
1,1019.00,Lexington_46toLexington_47,15.0,3
1,1019.00,9_48to9_47,0.0,2
1,1019.00,9_54to9_53,0.0,2
1,1019.00,Lexington_44toLexington_45,13.283333333333333,3
1,1019.00,Lexington_39toPark_39,0.0,9
1,1019.00,8_39to8_40,0.0,28
1,1019.00,Lexington_48toLexington_49,10.0,2
1,1019.00,Madison_53toMadison_54,0.0,3
1,1019.00,Madison_31to5_31,0.0,10
1,1019.00,Park_32toPark_33,0.0,11
1,1019.00,Lexington_34toPark_34,0.0,10
1,1019.00,9_41to9_40,10.0,1
1,1019.00,9_44to9_43,3.3333333333333335,3
1,1019.00,9_45to9_44,10.0,1
1,1019.00,8_31to8_32,0.0,14
1,1019.00,9_36to9_35,0.0,5
1,1019.00,6_52to5_52,0.0,2
1,1019.00,Lexington_31toPark_31,0.0,8
1,1019.00,Madison_57toPark_57,7.27,1
1,102.00,9_38to9_37,8.666666666666666,3
1,102.00,9_34to9_33,15.0,1
1,102.00,9_36to8_36,6.441428571428571,7
1,102.00,9_31to9_30,17.24,1
1,102.00,9_32to9_31,23.88,1
1,102.00,8_51to8_52,25.0,1
1,102.00,8_34to8_35,17.165,2
1,102.00,8_42to8_43,25.0,1
1,102.00,8_44to8_45,20.64,1
1,102.00,8_38to8_39,25.0,1
1,102.00,8_35to8_36,10.016666666666667,3
1,102.00,9_34to8_34,2.17,12
1,102.00,8_33to8_34,15.0,3
1,102.00,8_47to8_48,24.38,1
1,102.00,8_30to7_30,11.43,3
1,102.00,7_34to6_34,8.59,1
1,102.00,9_36to9_35,0.0,1
1,102.00,8_43to8_44,22.93,1
1,102.00,9_32to8_32,4.942500000000001,4
1,102.00,9_33to9_32,25.0,1
1,102.00,9_38to8_38,3.5,2
1,102.00,8_32to8_33,9.175,2
1,102.00,8_39to8_40,7.08,1
1,102.00,7_30to6_30,10.0,2
1,102.00,8_37to8_38,10.0,1
1,102.00,9_37to9_36,20.84,1
1,102.00,7_36to6_36,11.19,1
1,102.00,9_30to8_30,9.265,4
1,102.00,8_36to8_37,9.965,2
1,102.00,7_32to6_32,10.0,1
1,102.00,8_30to8_31,8.32,1
1,1020.00,9_46to9_45,0.0,2
1,1020.00,8_33to8_34,0.0,1
1,1020.00,9_50to9_49,0.0,1
1,1020.00,Lexington_51toLexington_52,16.395,2
1,1020.00,9_38to8_38,0.0,3
1,1020.00,Madison_32toPark_32,19.88,1
1,1020.00,Lexington_42toLexington_43,8.195,4
1,1020.00,9_32to8_32,0.0,1
1,1020.00,7_56to6_56,0.0,5
1,1020.00,Lexington_46toLexington_47,17.5,2
1,1020.00,Madison_39to5_39,0.0,1
1,1020.00,Lexington_43toLexington_44,7.75,4
1,1020.00,Madison_31to5_31,0.0,10
1,1020.00,8_39to8_40,0.0,28
1,1020.00,9_38to9_37,0.0,4
