date,time,edge,avg_speed,num_vehicles
1,966.00,9_36to9_35,0.0,5
1,966.00,6_43to6_44,0.0,7
1,966.00,Madison_30toMadison_31,0.25,4
1,966.00,8_58to7_58,0.0,23
1,966.00,Lexington_45toLexington_46,10.0,1
1,966.00,Lexington_41toPark_41,1.0,10
1,966.00,9_55to9_54,15.0,1
1,966.00,Lexington_37toPark_37,0.0,8
1,966.00,Lexington_40toLexington_41,13.252500000000001,4
1,966.00,Park_32toPark_33,0.0,11
1,966.00,8_54to8_55,0.0,5
1,966.00,6_31to7_31,0.0,1
1,966.00,9_37to9_36,0.0,4
1,966.00,8_55to8_56,0.0,6
1,966.00,8_39to8_40,0.29310344827586204,29
1,966.00,8_56to8_57,0.0,7
1,966.00,6_52to5_52,0.0,2
1,966.00,9_40to9_39,4.183333333333334,6
1,966.00,6_30to5_30,10.0,1
1,966.00,Lexington_33toPark_33,0.0,8
1,966.00,Lexington_48toLexington_49,24.455,2
1,966.00,Madison_57toPark_57,16.15,1
1,966.00,7_57to6_57,0.0,3
1,966.00,6_56to5_56,0.0,3
1,966.00,Lexington_46toLexington_47,17.5,2
1,966.00,9_45to9_44,5.125,4
1,966.00,Lexington_42toPark_42,5.008,5
1,966.00,7_56to6_56,0.0,4
1,966.00,8_57to8_58,0.0,9
1,966.00,9_44to9_43,0.0,2
1,966.00,7_32to7_31,0.0,1
1,966.00,Lexington_35toPark_35,0.0,8
1,966.00,Lexington_44toLexington_45,25.0,1
1,966.00,Lexington_50toLexington_51,17.5,2
1,966.00,Madison_54toPark_54,11.21,1
1,966.00,Madison_34to5_34,0.0,2
1,966.00,8_38to7_38,15.0,1
1,966.00,Lexington_51toLexington_52,25.0,1
1,966.00,Lexington_47toLexington_48,17.5,2
1,966.00,8_31to8_32,0.0,14
1,966.00,Park_57toLexington_57,10.0,1
1,966.00,Lexington_49toLexington_50,10.0,1
1,966.00,9_34to9_33,0.0,7
1,966.00,9_46to9_45,0.0,2
1,966.00,9_47to9_46,0.0,2
1,966.00,Park_39toMadison_39,10.0,1
1,966.00,9_52to9_51,0.0,3
1,966.00,9_58to8_58,0.0,2
1,966.00,9_54to9_53,0.0,2
1,966.00,Lexington_43toLexington_44,11.791666666666666,6
1,966.00,7_32to6_32,0.0,1
1,966.00,Madison_53toMadison_54,0.0,2
1,966.00,8_40to8_41,24.55,1
1,966.00,9_48to9_47,0.0,2
1,966.00,9_38to8_38,1.9625,4
1,966.00,8_40to7_40,10.0,1
1,966.00,Lexington_41toLexington_42,13.2725,4
1,966.00,Lexington_31toPark_31,0.0,8
1,966.00,Park_40toPark_39,0.0,1
1,966.00,9_42to8_42,0.0,2
1,966.00,6_57to7_57,0.0,14
1,966.00,9_40to8_40,10.0,2
1,966.00,9_50to9_49,3.3333333333333335,3
1,966.00,Madison_57to5_57,0.0,9
1,966.00,9_35to9_34,0.0,6
1,966.00,9_51to9_50,10.0,1
1,966.00,Madison_50toPark_50,0.0,1
1,966.00,9_42to9_41,0.0,2
1,966.00,7_48to6_48,0.0,1
1,966.00,9_49to9_48,6.666666666666667,3
1,966.00,9_56to8_56,0.0,1
1,966.00,Lexington_39toLexington_40,7.0,3
1,966.00,Lexington_34toPark_34,0.0,10
1,966.00,9_38to9_37,3.164,5
1,966.00,Madison_50toMadison_51,10.0,1
1,966.00,Madison_31to5_31,0.0,10
1,966.00,Lexington_42toLexington_43,10.0,3
1,966.00,9_43to9_42,22.84,1
1,966.00,Lexington_39toPark_39,0.0,9
1,967.00,8_38to7_38,20.0,1
1,967.00,9_44to9_43,0.0,2
1,967.00,Madison_50toMadison_51,10.0,1
1,967.00,Lexington_46toLexington_47,17.5,2
1,967.00,7_57to6_57,0.0,3
1,967.00,Lexington_40toLexington_41,10.0,3
1,967.00,8_40to8_41,14.575,2
1,967.00,9_52to9_51,0.0,3
1,967.00,8_40to7_40,10.0,1
1,967.00,Lexington_43toLexington_44,12.6875,4
1,967.00,9_48to9_47,0.0,2
1,967.00,8_58to7_58,0.0,23
1,967.00,9_36to9_35,0.0,5
1,967.00,7_32to6_32,0.0,1
1,967.00,Lexington_41toPark_41,0.908,10
1,967.00,Lexington_48toLexington_49,24.455,2
1,967.00,Lexington_51toLexington_52,25.0,1
1,967.00,Park_39toMadison_39,7.33,1
1,967.00,9_37to9_36,4.164,5
1,967.00,Park_57toLexington_57,10.0,1
1,967.00,6_43to6_44,0.0,7
1,967.00,8_54to8_55,0.0,5
1,967.00,Madison_34to5_34,0.0,2
1,967.00,Lexington_33toPark_33,0.0,8
1,967.00,Park_45toPark_44,5.0,1
1,967.00,9_38to9_37,0.0,4
1,967.00,7_48to6_48,0.0,1
1,967.00,9_49to9_48,5.0,2
1,967.00,Park_32toPark_33,0.0,11
1,967.00,9_47to9_46,0.0,2
1,967.00,Madison_57to5_57,0.0,9
1,967.00,7_56to6_56,0.0,4
1,967.00,9_42to9_41,0.0,2
1,967.00,9_56to8_56,0.0,1
1,967.00,6_31to7_31,0.0,1
1,967.00,8_57to8_58,0.0,9
1,967.00,Lexington_35toPark_35,0.0,8
1,967.00,Lexington_42toPark_42,3.558,5
1,967.00,9_38to8_38,2.2125,4
1,967.00,9_42to8_42,0.0,2
1,967.00,6_56to5_56,0.0,3
1,967.00,9_45to9_44,3.875,4
1,967.00,6_30to5_30,15.0,1
1,967.00,Lexington_34toPark_34,0.0,10
1,967.00,Lexington_37toPark_37,0.0,8
1,967.00,9_54to9_53,0.0,2
1,967.00,9_43to9_42,22.84,1
1,967.00,8_56to8_57,0.0,7
1,967.00,9_35to9_34,0.0,6
1,967.00,9_46to9_45,3.3333333333333335,3
1,967.00,9_58to8_58,0.0,2
1,967.00,Madison_57toPark_57,21.15,1
1,967.00,9_50to9_49,3.3333333333333335,3
1,967.00,6_57to7_57,0.0,14
1,967.00,Lexington_42toLexington_43,10.0,1
1,967.00,9_40to9_39,5.016666666666667,6
1,967.00,6_52to5_52,0.0,2
